"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Finance","Heterosexual / straight","6425","6160","41210","36970"
"In post","2022","Finance","Finance","LGBO","290","285","41760","36960"
"In post","2022","Finance","Finance","Undeclared","915","875","41220","37590"
"In post","2022","Finance","Finance","Unknown","1280","1215","39130","36050"
"In post","2022","Finance","Human Resources","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Delivery","Heterosexual / straight","830","735","28890","25900"
"In post","2022","Finance","Operational Delivery","LGBO","45","40","28690","22080"
"In post","2022","Finance","Operational Delivery","Undeclared","145","120","27370","22080"
"In post","2022","Finance","Operational Delivery","Unknown","475","410","25930","22080"
"In post","2022","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Heterosexual / straight","45","45","45840","39860"
"In post","2022","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Policy","Unknown","10","10","[c]","[c]"
"In post","2022","Finance","Project Delivery","Heterosexual / straight","40","40","40740","38180"
"In post","2022","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Heterosexual / straight","35","30","40280","36500"
"In post","2022","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Security","Heterosexual / straight","215","210","41910","36650"
"In post","2022","Finance","Security","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","Security","Undeclared","25","25","[c]","[c]"
"In post","2022","Finance","Security","Unknown","60","55","41930","36650"
"In post","2022","Finance","Statistics","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Heterosexual / straight","55","55","36910","37930"
"In post","2022","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Tax","Unknown","30","30","34850","33400"
"In post","2022","Finance","Unknown","Heterosexual / straight","210","205","46840","41420"
"In post","2022","Finance","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","85","85","45370","40870"
"In post","2022","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Operational Delivery","Heterosexual / straight","1030","930","26030","24920"
"In post","2022","Grants Management","Operational Delivery","LGBO","75","75","25490","24920"
"In post","2022","Grants Management","Operational Delivery","Undeclared","90","80","24910","21300"
"In post","2022","Grants Management","Operational Delivery","Unknown","1115","1035","24270","21300"
"In post","2022","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Human Resources","Heterosexual / straight","6450","6110","39120","34710"
"In post","2022","Human Resources","Human Resources","LGBO","445","435","40280","35310"
"In post","2022","Human Resources","Human Resources","Undeclared","620","590","36140","33290"
"In post","2022","Human Resources","Human Resources","Unknown","940","895","36260","32720"
"In post","2022","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Human Resources","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Operational Delivery","Heterosexual / straight","1080","1005","30930","27570"
"In post","2022","Human Resources","Operational Delivery","LGBO","85","80","30440","27570"
"In post","2022","Human Resources","Operational Delivery","Undeclared","110","100","28900","27570"
"In post","2022","Human Resources","Operational Delivery","Unknown","250","225","28150","26820"
"In post","2022","Human Resources","Other","Heterosexual / straight","55","50","36390","35000"
"In post","2022","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Other","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","Other","Unknown","20","20","[c]","[c]"
"In post","2022","Human Resources","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Human Resources","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Tax","Heterosexual / straight","130","120","35420","33370"
"In post","2022","Human Resources","Tax","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","Tax","Undeclared","15","15","[c]","[c]"
"In post","2022","Human Resources","Tax","Unknown","50","45","34580","32540"
"In post","2022","Human Resources","Unknown","Heterosexual / straight","1000","955","40320","36150"
"In post","2022","Human Resources","Unknown","LGBO","90","90","39590","34550"
"In post","2022","Human Resources","Unknown","Undeclared","60","60","41720","37300"
"In post","2022","Human Resources","Unknown","Unknown","160","160","37710","33210"
"In post","2022","Internal Audit","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Internal Audit","Heterosexual / straight","560","535","46880","43800"
"In post","2022","Internal Audit","Internal Audit","LGBO","35","35","47640","43710"
"In post","2022","Internal Audit","Internal Audit","Undeclared","90","85","47200","43200"
"In post","2022","Internal Audit","Internal Audit","Unknown","40","40","42310","40660"
"In post","2022","Internal Audit","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Internal Audit","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Internal Audit","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Internal Audit","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Legal","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Heterosexual / straight","65","60","27640","26970"
"In post","2022","Legal","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Finance","Unknown","10","10","[c]","[c]"
"In post","2022","Legal","Human Resources","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Heterosexual / straight","50","45","35110","27570"
"In post","2022","Legal","Knowledge and Information Management","LGBO","5","5","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Undeclared","10","10","[c]","[c]"
"In post","2022","Legal","Knowledge and Information Management","Unknown","15","15","[c]","[c]"
"In post","2022","Legal","Legal","Heterosexual / straight","5330","4985","55310","53430"
