"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Competition and Markets Authority","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","G6","15","15","73400","72430"
"In post","2022","Competition and Markets Authority","Scotland","G7","20","20","55930","55860"
"In post","2022","Competition and Markets Authority","Scotland","HEO","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","AA","10","10","19200","19200"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","AO","110","100","21190","21120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","EO","80","80","25360","25120"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","G7","15","10","56780","59000"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","HEO","85","85","30850","30450"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Criminal Injuries Compensation Authority","Scotland","SEO","10","10","37170","36050"
"In post","2022","Criminal Injuries Compensation Authority","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","AO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","EO","15","15","26050","25740"
"In post","2022","Crown Commercial Service","East of England","G6","10","10","66550","67240"
"In post","2022","Crown Commercial Service","East of England","G7","20","20","50130","51600"
"In post","2022","Crown Commercial Service","East of England","HEO","50","45","31050","30940"
"In post","2022","Crown Commercial Service","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East of England","SEO","55","50","39050","38980"
"In post","2022","Crown Commercial Service","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","London","EO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","London","G6","10","10","67160","67640"
"In post","2022","Crown Commercial Service","London","G7","25","25","57550","56440"
"In post","2022","Crown Commercial Service","London","HEO","10","10","35540","36910"
"In post","2022","Crown Commercial Service","London","SCS level","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","London","SEO","15","15","42630","41620"
"In post","2022","Crown Commercial Service","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","AO","10","10","20330","20330"
"In post","2022","Crown Commercial Service","North West (England)","EO","70","70","25700","25520"
"In post","2022","Crown Commercial Service","North West (England)","G6","20","20","65430","64660"
"In post","2022","Crown Commercial Service","North West (England)","G7","65","65","50280","51100"
"In post","2022","Crown Commercial Service","North West (England)","HEO","85","85","30790","30940"
"In post","2022","Crown Commercial Service","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North West (England)","SEO","130","130","38710","38980"
"In post","2022","Crown Commercial Service","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","AO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","EO","15","15","26270","25970"
"In post","2022","Crown Commercial Service","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","G7","20","20","49000","51100"
"In post","2022","Crown Commercial Service","Wales","HEO","40","35","30780","30940"
"In post","2022","Crown Commercial Service","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Wales","SEO","35","30","38500","38980"
"In post","2022","Crown Commercial Service","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","AO","790","720","22520","23230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","EO","385","370","28670","27940"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","G6","35","35","74960","75340"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","G7","190","175","67240","69780"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","HEO","390","370","34210","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","SCS level","25","25","86160","83230"
"In post","2022","Crown Office and Procurator Fiscal Service","Scotland","SEO","540","510","49240","47490"
"In post","2022","Crown Prosecution Service","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","AO","105","95","21930","22200"
"In post","2022","Crown Prosecution Service","East Midlands (England)","EO","95","90","26750","26090"
"In post","2022","Crown Prosecution Service","East Midlands (England)","G6","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","G7","210","190","52780","51470"
"In post","2022","Crown Prosecution Service","East Midlands (England)","HEO","55","50","33910","34480"
"In post","2022","Crown Prosecution Service","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Midlands (England)","SEO","10","10","39760","39310"
"In post","2022","Crown Prosecution Service","East of England","AO","115","105","23010","23770"
"In post","2022","Crown Prosecution Service","East of England","EO","115","100","28200","28430"
"In post","2022","Crown Prosecution Service","East of England","G6","10","10","73520","73840"
"In post","2022","Crown Prosecution Service","East of England","G7","200","180","57940","56510"
"In post","2022","Crown Prosecution Service","East of England","HEO","60","55","36640","36240"
"In post","2022","Crown Prosecution Service","East of England","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","East of England","SEO","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","AA","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","London","AO","345","320","23420","23770"
"In post","2022","Crown Prosecution Service","London","EO","375","355","28700","29170"
"In post","2022","Crown Prosecution Service","London","G6","90","90","75780","74660"
"In post","2022","Crown Prosecution Service","London","G7","680","640","59440","60710"
"In post","2022","Crown Prosecution Service","London","HEO","175","170","34410","33930"
"In post","2022","Crown Prosecution Service","London","SCS level","35","35","98740","90730"
"In post","2022","Crown Prosecution Service","London","SEO","70","70","40920","39750"
"In post","2022","Crown Prosecution Service","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","AO","85","70","22340","22200"
"In post","2022","Crown Prosecution Service","North East (England)","EO","70","60","27150","27870"
"In post","2022","Crown Prosecution Service","North East (England)","G6","10","10","70750","68070"
"In post","2022","Crown Prosecution Service","North East (England)","G7","140","130","53540","54200"
"In post","2022","Crown Prosecution Service","North East (England)","HEO","40","35","33260","32500"
"In post","2022","Crown Prosecution Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North East (England)","SEO","15","15","39130","38180"
"In post","2022","Crown Prosecution Service","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","AO","215","200","22100","22200"
"In post","2022","Crown Prosecution Service","North West (England)","EO","225","210","27330","28430"
"In post","2022","Crown Prosecution Service","North West (England)","G6","35","35","71610","68770"
"In post","2022","Crown Prosecution Service","North West (England)","G7","390","360","53790","55610"
"In post","2022","Crown Prosecution Service","North West (England)","HEO","105","100","33400","32480"
"In post","2022","Crown Prosecution Service","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","North West (England)","SEO","30","30","38690","38180"
"In post","2022","Crown Prosecution Service","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","AO","160","150","23640","23770"
"In post","2022","Crown Prosecution Service","South East (England)","EO","160","150","28290","27440"
"In post","2022","Crown Prosecution Service","South East (England)","G6","25","25","76080","74660"
"In post","2022","Crown Prosecution Service","South East (England)","G7","295","270","58630","58970"
"In post","2022","Crown Prosecution Service","South East (England)","HEO","70","65","36080","36240"
"In post","2022","Crown Prosecution Service","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South East (England)","SEO","20","20","41490","39750"
"In post","2022","Crown Prosecution Service","South West (England)","AO","55","50","22240","22200"
"In post","2022","Crown Prosecution Service","South West (England)","EO","60","60","26840","26220"
"In post","2022","Crown Prosecution Service","South West (England)","G6","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","South West (England)","G7","145","130","53620","55610"
"In post","2022","Crown Prosecution Service","South West (England)","HEO","40","40","33740","33310"
"In post","2022","Crown Prosecution Service","South West (England)","SCS level","[c]","[c]","[c]","[c]"
