"Status","Year","Age","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","16-19","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Delivery","London","40","[c]","24900","24080"
"New entrant CS","2022","16-19","Operational Delivery","Outside London","550","[c]","21710","21250"
"New entrant CS","2022","16-19","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Other","Outside London","45","[c]","20620","21260"
"New entrant CS","2022","16-19","Other","Unknown","20","[c]","16250","16190"
"New entrant CS","2022","16-19","Policy","London","15","[c]","25800","25170"
"New entrant CS","2022","16-19","Policy","Outside London","20","[c]","22960","24830"
"New entrant CS","2022","16-19","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Project Delivery","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Property","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Science and Engineering","Outside London","65","[c]","18010","17140"
"New entrant CS","2022","16-19","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Security","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Tax","Outside London","10","[c]","21250","21250"
"New entrant CS","2022","16-19","Unknown","London","20","[c]","25420","25330"
"New entrant CS","2022","16-19","Unknown","Outside London","85","[c]","22090","21050"
"New entrant CS","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","London","100","[c]","32870","31800"
"New entrant CS","2022","20-29","Commercial","Outside London","240","[c]","26910","26350"
"New entrant CS","2022","20-29","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","London","230","[c]","32470","32560"
"New entrant CS","2022","20-29","Communications","Outside London","80","[c]","28250","29160"
"New entrant CS","2022","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","London","60","[c]","27000","25110"
"New entrant CS","2022","20-29","Counter Fraud","Outside London","175","[c]","25100","27570"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","London","250","[c]","34500","32790"
"New entrant CS","2022","20-29","Digital, Data and Technology","Outside London","710","[c]","30000","28590"
"New entrant CS","2022","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Economics","London","220","[c]","32110","31800"
"New entrant CS","2022","20-29","Economics","Outside London","100","[c]","27450","29250"
"New entrant CS","2022","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Finance","London","100","[c]","35660","32790"
"New entrant CS","2022","20-29","Finance","Outside London","335","[c]","27760","25740"
"New entrant CS","2022","20-29","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Geography","Outside London","50","[c]","21760","20420"
"New entrant CS","2022","20-29","Human Resources","London","180","[c]","29860","27880"
"New entrant CS","2022","20-29","Human Resources","Outside London","255","[c]","25880","23690"
"New entrant CS","2022","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intelligence Analysis","London","55","[c]","31420","28700"
"New entrant CS","2022","20-29","Intelligence Analysis","Outside London","60","[c]","26810","26350"
"New entrant CS","2022","20-29","Internal Audit","London","10","[c]","36530","33420"
"New entrant CS","2022","20-29","Internal Audit","Outside London","10","[c]","31390","30540"
"New entrant CS","2022","20-29","International Trade","London","115","[c]","31780","31800"
"New entrant CS","2022","20-29","International Trade","Outside London","10","[c]","27490","28070"
"New entrant CS","2022","20-29","Knowledge and Information Management","London","30","[c]","32540","29730"
"New entrant CS","2022","20-29","Knowledge and Information Management","Outside London","60","[c]","27020","26820"
"New entrant CS","2022","20-29","Legal","London","155","[c]","36120","34260"
"New entrant CS","2022","20-29","Legal","Outside London","185","[c]","32540","30450"
"New entrant CS","2022","20-29","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Medicine","Outside London","45","[c]","31820","31210"
"New entrant CS","2022","20-29","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","London","2075","[c]","29490","28650"
"New entrant CS","2022","20-29","Operational Delivery","Outside London","11830","[c]","23420","22250"
"New entrant CS","2022","20-29","Operational Delivery","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Operational Delivery","Unknown","90","[c]","24900","23140"
"New entrant CS","2022","20-29","Operational Research","London","25","[c]","32460","32080"
"New entrant CS","2022","20-29","Operational Research","Outside London","50","[c]","28540","26130"
"New entrant CS","2022","20-29","Other","London","295","[c]","28950","26950"
"New entrant CS","2022","20-29","Other","Outside London","670","[c]","22650","21260"
"New entrant CS","2022","20-29","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Other","Unknown","85","[c]","20110","16190"
"New entrant CS","2022","20-29","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Policy","London","1525","[c]","34360","33210"
"New entrant CS","2022","20-29","Policy","Outside London","645","[c]","29640","29250"
"New entrant CS","2022","20-29","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Project Delivery","London","160","[c]","34550","34260"
"New entrant CS","2022","20-29","Project Delivery","Outside London","260","[c]","28540","26350"
"New entrant CS","2022","20-29","Property","London","60","[c]","31930","29000"
"New entrant CS","2022","20-29","Property","Outside London","205","[c]","27740","25750"
"New entrant CS","2022","20-29","Psychology","London","15","[c]","29080","29060"
"New entrant CS","2022","20-29","Psychology","Outside London","120","[c]","25490","27070"
"New entrant CS","2022","20-29","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","London","85","[c]","30950","32330"
"New entrant CS","2022","20-29","Science and Engineering","Outside London","715","[c]","26690","26370"
"New entrant CS","2022","20-29","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Security","London","35","[c]","31470","31220"
"New entrant CS","2022","20-29","Security","Outside London","210","[c]","24830","23880"
"New entrant CS","2022","20-29","Social Research","London","70","[c]","34190","33650"
"New entrant CS","2022","20-29","Social Research","Outside London","125","[c]","31010","30710"
"New entrant CS","2022","20-29","Statistics","London","130","[c]","29660","28310"
"New entrant CS","2022","20-29","Statistics","Outside London","145","[c]","29400","30710"
"New entrant CS","2022","20-29","Tax","London","100","[c]","33990","30750"
"New entrant CS","2022","20-29","Tax","Outside London","1035","[c]","26220","26590"
"New entrant CS","2022","20-29","Unknown","London","900","[c]","30840","28000"
"New entrant CS","2022","20-29","Unknown","Outside London","2280","[c]","26670","26590"
"New entrant CS","2022","20-29","Unknown","Unknown","140","[c]","29480","28000"
"New entrant CS","2022","20-29","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","London","40","[c]","41830","40650"
"New entrant CS","2022","30-39","Commercial","Outside London","175","[c]","32990","31990"
"New entrant CS","2022","30-39","Commercial","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Communications","London","80","[c]","41530","38970"
"New entrant CS","2022","30-39","Communications","Outside London","70","[c]","35740","33000"
"New entrant CS","2022","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Counter Fraud","London","25","[c]","30210","31060"
"New entrant CS","2022","30-39","Counter Fraud","Outside London","170","[c]","25800","27570"
"New entrant CS","2022","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Digital, Data and Technology","London","205","[c]","46550","43330"
"New entrant CS","2022","30-39","Digital, Data and Technology","Outside London","640","[c]","37120","35900"
"New entrant CS","2022","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Economics","London","25","[c]","49090","45440"
"New entrant CS","2022","30-39","Economics","Outside London","10","[c]","37750","33080"
"New entrant CS","2022","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Finance","London","85","[c]","43010","41950"
"New entrant CS","2022","30-39","Finance","Outside London","250","[c]","35660","34780"
"New entrant CS","2022","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Geography","Outside London","20","[c]","30600","33000"
"New entrant CS","2022","30-39","Geography","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Human Resources","London","80","[c]","39450","34260"
"New entrant CS","2022","30-39","Human Resources","Outside London","205","[c]","33510","30200"
"New entrant CS","2022","30-39","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Inspector of Education and Training","Outside London","30","[c]","54910","51360"
"New entrant CS","2022","30-39","Intelligence Analysis","London","15","[c]","34540","30750"
"New entrant CS","2022","30-39","Intelligence Analysis","Outside London","35","[c]","29030","26590"
"New entrant CS","2022","30-39","Internal Audit","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","International Trade","London","30","[c]","37490","38160"
"New entrant CS","2022","30-39","International Trade","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Knowledge and Information Management","London","25","[c]","36120","36160"
"New entrant CS","2022","30-39","Knowledge and Information Management","Outside London","30","[c]","30550","29160"
"New entrant CS","2022","30-39","Legal","London","165","[c]","48260","50500"
"New entrant CS","2022","30-39","Legal","Outside London","160","[c]","42100","41750"
"New entrant CS","2022","30-39","Medicine","London","15","[c]","71870","79100"
"New entrant CS","2022","30-39","Medicine","Outside London","100","[c]","45880","39030"
"New entrant CS","2022","30-39","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicine","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","London","1100","[c]","33410","31060"
"New entrant CS","2022","30-39","Operational Delivery","Outside London","7385","[c]","25350","23880"
"New entrant CS","2022","30-39","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Delivery","Unknown","65","[c]","25880","23170"
"New entrant CS","2022","30-39","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Operational Research","Outside London","15","[c]","34590","33900"
"New entrant CS","2022","30-39","Other","London","110","[c]","38350","33450"
"New entrant CS","2022","30-39","Other","Outside London","455","[c]","27250","21640"
"New entrant CS","2022","30-39","Other","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Other","Unknown","25","[c]","19100","16190"
"New entrant CS","2022","30-39","Planning","London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning","Outside London","15","[c]","33830","35180"
"New entrant CS","2022","30-39","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectors","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","London","480","[c]","43420","40050"
"New entrant CS","2022","30-39","Policy","Outside London","465","[c]","36220","35900"
"New entrant CS","2022","30-39","Policy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Project Delivery","London","85","[c]","44390","43430"
"New entrant CS","2022","30-39","Project Delivery","Outside London","260","[c]","36210","34000"
"New entrant CS","2022","30-39","Property","London","30","[c]","43370","41750"
"New entrant CS","2022","30-39","Property","Outside London","130","[c]","34470","32630"
"New entrant CS","2022","30-39","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Psychology","Outside London","30","[c]","26550","26760"
"New entrant CS","2022","30-39","Science and Engineering","London","60","[c]","38070","40060"
"New entrant CS","2022","30-39","Science and Engineering","Outside London","290","[c]","34990","33000"
"New entrant CS","2022","30-39","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Security","London","20","[c]","41140","39960"
"New entrant CS","2022","30-39","Security","Outside London","140","[c]","27920","25000"
"New entrant CS","2022","30-39","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Research","London","20","[c]","42380","41340"
"New entrant CS","2022","30-39","Social Research","Outside London","50","[c]","35710","33080"
"New entrant CS","2022","30-39","Statistics","London","15","[c]","40350","37610"
"New entrant CS","2022","30-39","Statistics","Outside London","50","[c]","35890","33080"
"New entrant CS","2022","30-39","Tax","London","70","[c]","34200","34310"
"New entrant CS","2022","30-39","Tax","Outside London","745","[c]","27180","26590"
"New entrant CS","2022","30-39","Unknown","London","285","[c]","46500","40600"
"New entrant CS","2022","30-39","Unknown","Outside London","1760","[c]","32350","27570"
"New entrant CS","2022","30-39","Unknown","Unknown","80","[c]","36860","32000"
"New entrant CS","2022","30-39","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinarian","Outside London","20","[c]","34830","35900"
"New entrant CS","2022","40-49","Commercial","London","25","[c]","44530","36650"
"New entrant CS","2022","40-49","Commercial","Outside London","115","[c]","36460","32530"
"New entrant CS","2022","40-49","Communications","London","50","[c]","52440","48410"
"New entrant CS","2022","40-49","Communications","Outside London","30","[c]","41870","36740"
"New entrant CS","2022","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Counter Fraud","London","25","[c]","29240","26090"
"New entrant CS","2022","40-49","Counter Fraud","Outside London","110","[c]","26030","27570"
"New entrant CS","2022","40-49","Digital, Data and Technology","London","155","[c]","49480","44450"
"New entrant CS","2022","40-49","Digital, Data and Technology","Outside London","420","[c]","42610","40180"
"New entrant CS","2022","40-49","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Economics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Finance","London","35","[c]","48040","42000"
"New entrant CS","2022","40-49","Finance","Outside London","185","[c]","37590","36050"
"New entrant CS","2022","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Geography","Outside London","10","[c]","32980","33000"
"New entrant CS","2022","40-49","Human Resources","London","60","[c]","41490","35630"
"New entrant CS","2022","40-49","Human Resources","Outside London","170","[c]","38430","33080"
"New entrant CS","2022","40-49","Inspector of Education and Training","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inspector of Education and Training","Outside London","60","[c]","59090","57940"
"New entrant CS","2022","40-49","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Intelligence Analysis","Outside London","25","[c]","30100","29990"
"New entrant CS","2022","40-49","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Internal Audit","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","International Trade","London","10","[c]","49320","51710"
"New entrant CS","2022","40-49","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Knowledge and Information Management","London","10","[c]","40570","37980"
"New entrant CS","2022","40-49","Knowledge and Information Management","Outside London","40","[c]","28510","27570"
"New entrant CS","2022","40-49","Legal","London","95","[c]","54560","52080"
"New entrant CS","2022","40-49","Legal","Outside London","95","[c]","42280","41750"
"New entrant CS","2022","40-49","Medicine","London","15","[c]","70830","84560"
"New entrant CS","2022","40-49","Medicine","Outside London","80","[c]","50630","40080"
"New entrant CS","2022","40-49","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","London","805","[c]","36750","31060"
"New entrant CS","2022","40-49","Operational Delivery","Outside London","5190","[c]","27150","24880"
"New entrant CS","2022","40-49","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Delivery","Unknown","65","[c]","28910","26220"
"New entrant CS","2022","40-49","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Operational Research","Outside London","10","[c]","34480","31550"
"New entrant CS","2022","40-49","Other","London","60","[c]","50020","39960"
"New entrant CS","2022","40-49","Other","Outside London","365","[c]","28310","26350"
"New entrant CS","2022","40-49","Other","Overseas","10","[c]","40670","41600"
"New entrant CS","2022","40-49","Other","Unknown","20","[c]","31840","21220"
"New entrant CS","2022","40-49","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Planning","Outside London","15","[c]","45560","48200"
"New entrant CS","2022","40-49","Planning Inspectors","Outside London","10","[c]","41390","41020"
"New entrant CS","2022","40-49","Policy","London","170","[c]","46160","41750"
"New entrant CS","2022","40-49","Policy","Outside London","275","[c]","40670","37070"
"New entrant CS","2022","40-49","Policy","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Project Delivery","London","55","[c]","52350","51710"
"New entrant CS","2022","40-49","Project Delivery","Outside London","205","[c]","39180","38550"
"New entrant CS","2022","40-49","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","London","20","[c]","50080","53850"
"New entrant CS","2022","40-49","Property","Outside London","140","[c]","39550","35970"
"New entrant CS","2022","40-49","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Psychology","Outside London","15","[c]","33360","32880"
"New entrant CS","2022","40-49","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Science and Engineering","London","25","[c]","46080","40070"
"New entrant CS","2022","40-49","Science and Engineering","Outside London","200","[c]","38690","38130"
"New entrant CS","2022","40-49","Security","London","10","[c]","38320","40000"
"New entrant CS","2022","40-49","Security","Outside London","105","[c]","29170","25000"
"New entrant CS","2022","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Social Research","Outside London","20","[c]","37910","37590"
"New entrant CS","2022","40-49","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Statistics","Outside London","15","[c]","40980","36030"
"New entrant CS","2022","40-49","Tax","London","35","[c]","34740","31020"
"New entrant CS","2022","40-49","Tax","Outside London","325","[c]","27470","26590"
"New entrant CS","2022","40-49","Unknown","London","150","[c]","48080","42360"
"New entrant CS","2022","40-49","Unknown","Outside London","1165","[c]","36250","30180"
"New entrant CS","2022","40-49","Unknown","Unknown","40","[c]","51390","49700"
"New entrant CS","2022","40-49","Veterinarian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Commercial","London","15","[c]","38550","36720"
"New entrant CS","2022","50-59","Commercial","Outside London","60","[c]","35660","31990"
"New entrant CS","2022","50-59","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Communications","London","20","[c]","46100","46870"
"New entrant CS","2022","50-59","Communications","Outside London","20","[c]","39760","36960"
"New entrant CS","2022","50-59","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Counter Fraud","London","20","[c]","28430","26090"
"New entrant CS","2022","50-59","Counter Fraud","Outside London","90","[c]","26590","27570"
"New entrant CS","2022","50-59","Digital, Data and Technology","London","100","[c]","51100","47750"
"New entrant CS","2022","50-59","Digital, Data and Technology","Outside London","230","[c]","42550","39740"
"New entrant CS","2022","50-59","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Finance","London","35","[c]","52810","52610"
"New entrant CS","2022","50-59","Finance","Outside London","120","[c]","39190","36500"
"New entrant CS","2022","50-59","Geography","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Human Resources","London","40","[c]","46510","46160"
"New entrant CS","2022","50-59","Human Resources","Outside London","105","[c]","37620","33330"
"New entrant CS","2022","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inspector of Education and Training","Outside London","50","[c]","62200","70500"
"New entrant CS","2022","50-59","Intelligence Analysis","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Intelligence Analysis","Outside London","15","[c]","25580","24880"
"New entrant CS","2022","50-59","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Internal Audit","Outside London","10","[c]","41580","42490"
"New entrant CS","2022","50-59","International Trade","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Knowledge and Information Management","Outside London","10","[c]","28150","24880"
"New entrant CS","2022","50-59","Legal","London","25","[c]","56120","50500"
"New entrant CS","2022","50-59","Legal","Outside London","40","[c]","45470","48080"
"New entrant CS","2022","50-59","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Outside London","40","[c]","48590","41440"
"New entrant CS","2022","50-59","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","London","690","[c]","35990","31060"
"New entrant CS","2022","50-59","Operational Delivery","Outside London","4955","[c]","27180","24920"
"New entrant CS","2022","50-59","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Operational Delivery","Unknown","55","[c]","26120","26310"
"New entrant CS","2022","50-59","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","London","25","[c]","38940","28650"
"New entrant CS","2022","50-59","Other","Outside London","345","[c]","27520","22410"
"New entrant CS","2022","50-59","Other","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Other","Unknown","15","[c]","31180","33270"
"New entrant CS","2022","50-59","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Planning","Outside London","15","[c]","49710","57860"
"New entrant CS","2022","50-59","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Policy","London","80","[c]","47970","41500"
"New entrant CS","2022","50-59","Policy","Outside London","175","[c]","39580","36740"
"New entrant CS","2022","50-59","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Project Delivery","London","25","[c]","54910","54110"
"New entrant CS","2022","50-59","Project Delivery","Outside London","135","[c]","43180","40000"
"New entrant CS","2022","50-59","Property","London","20","[c]","42180","39800"
"New entrant CS","2022","50-59","Property","Outside London","115","[c]","37600","33000"
"New entrant CS","2022","50-59","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Psychology","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Science and Engineering","London","20","[c]","46090","40070"
"New entrant CS","2022","50-59","Science and Engineering","Outside London","170","[c]","40400","40060"
"New entrant CS","2022","50-59","Security","London","15","[c]","36320","37000"
"New entrant CS","2022","50-59","Security","Outside London","110","[c]","29700","25000"
"New entrant CS","2022","50-59","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Statistics","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tax","London","25","[c]","34080","30750"
"New entrant CS","2022","50-59","Tax","Outside London","155","[c]","26290","26590"
"New entrant CS","2022","50-59","Unknown","London","95","[c]","60580","54700"
"New entrant CS","2022","50-59","Unknown","Outside London","845","[c]","35120","27570"
"New entrant CS","2022","50-59","Unknown","Unknown","40","[c]","54890","44970"
"New entrant CS","2022","50-59","Veterinarian","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Commercial","Outside London","10","[c]","35360","36420"
"New entrant CS","2022","60-64","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Counter Fraud","Outside London","10","[c]","24940","24250"
"New entrant CS","2022","60-64","Digital, Data and Technology","London","15","[c]","56120","58130"
"New entrant CS","2022","60-64","Digital, Data and Technology","Outside London","25","[c]","40980","38550"
"New entrant CS","2022","60-64","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Finance","Outside London","20","[c]","41390","36750"
"New entrant CS","2022","60-64","Geography","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Human Resources","Outside London","20","[c]","33520","27700"
"New entrant CS","2022","60-64","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Medicine","Outside London","10","[c]","74840","76780"
"New entrant CS","2022","60-64","Operational Delivery","London","180","[c]","36530","33700"
"New entrant CS","2022","60-64","Operational Delivery","Outside London","1275","[c]","26900","25370"
