"Status","Year","Age","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Office of Gas and Electricity Markets","AA/AO","10","10","19300","18500"
"In post","2022","30-39","Office of Gas and Electricity Markets","EO","85","85","25490","24830"
"In post","2022","30-39","Office of Gas and Electricity Markets","G6/G7","205","200","57130","55000"
"In post","2022","30-39","Office of Gas and Electricity Markets","SCS level","10","10","86760","83950"
"In post","2022","30-39","Office of Gas and Electricity Markets","SEO/HEO","165","165","35630","35000"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","EO","10","5","[c]","[c]"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","G6/G7","30","30","55020","50710"
"In post","2022","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","45","45","35540","34780"
"In post","2022","30-39","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","EO","5","5","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","G6/G7","50","45","59160","56430"
"In post","2022","30-39","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of Rail and Road","SEO/HEO","35","35","39350","41520"
"In post","2022","30-39","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","G6/G7","20","20","58840","62170"
"In post","2022","30-39","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Scotland","SEO/HEO","10","10","39290","41100"
"In post","2022","30-39","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Scottish Government","AA/AO","1480","1410","23830","23230"
"In post","2022","30-39","Scottish Government","EO","1665","1610","30540","30040"
"In post","2022","30-39","Scottish Government","G6/G7","805","785","59570","58480"
"In post","2022","30-39","Scottish Government","SCS level","15","15","81560","78810"
"In post","2022","30-39","Scottish Government","SEO/HEO","2430","2355","39170","39660"
"In post","2022","30-39","The National Archives","AA/AO","10","10","20700","20680"
"In post","2022","30-39","The National Archives","EO","10","10","[c]","[c]"
"In post","2022","30-39","The National Archives","G6/G7","15","15","48290","47000"
"In post","2022","30-39","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","The National Archives","SEO/HEO","90","90","34060","34260"
"In post","2022","30-39","UK Export Finance","EO","5","5","[c]","[c]"
"In post","2022","30-39","UK Export Finance","G6/G7","45","45","66790","68070"
"In post","2022","30-39","UK Export Finance","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","UK Export Finance","SEO/HEO","50","50","43050","43090"
"In post","2022","30-39","UK Statistics Authority","AA/AO","155","120","20140","19860"
"In post","2022","30-39","UK Statistics Authority","EO","175","165","24190","23880"
"In post","2022","30-39","UK Statistics Authority","G6/G7","355","340","52790","50210"
"In post","2022","30-39","UK Statistics Authority","SCS level","10","10","75340","71360"
"In post","2022","30-39","UK Statistics Authority","SEO/HEO","730","700","34800","36840"
"In post","2022","30-39","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","EO","5","5","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Water Services Regulation Authority","SEO/HEO","40","40","46950","45000"
"In post","2022","30-39","Welsh Government","AA/AO","180","170","24090","24630"
"In post","2022","30-39","Welsh Government","EO","285","270","28770","29430"
"In post","2022","30-39","Welsh Government","G6/G7","180","175","59940","61440"
"In post","2022","30-39","Welsh Government","SCS level","10","10","77750","78180"
"In post","2022","30-39","Welsh Government","SEO/HEO","600","570","40080","38160"
"In post","2022","40-49","Attorney General's Departments","AA/AO","295","260","22820","22200"
"In post","2022","40-49","Attorney General's Departments","EO","375","340","28010","28430"
"In post","2022","40-49","Attorney General's Departments","G6/G7","1705","1555","58190","56890"
"In post","2022","40-49","Attorney General's Departments","SCS level","110","105","81140","78760"
"In post","2022","40-49","Attorney General's Departments","SEO/HEO","350","340","36300","37730"
"In post","2022","40-49","Cabinet Office","AA/AO","75","65","21500","21050"
"In post","2022","40-49","Cabinet Office","EO","130","125","26540","26620"
"In post","2022","40-49","Cabinet Office","G6/G7","1160","1140","60940","59160"
"In post","2022","40-49","Cabinet Office","SCS level","320","315","96860","92870"
"In post","2022","40-49","Cabinet Office","SEO/HEO","600","585","36770","37300"
"In post","2022","40-49","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","EO","10","10","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","G6/G7","80","70","78230","75820"
"In post","2022","40-49","Chancellor's other departments","SCS level","5","5","[c]","[c]"
"In post","2022","40-49","Chancellor's other departments","SEO/HEO","30","30","42740","44510"
"In post","2022","40-49","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","EO","20","20","24550","24440"
"In post","2022","40-49","Charity Commission","G6/G7","35","30","55720","51660"
"In post","2022","40-49","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Charity Commission","SEO/HEO","80","75","32200","29160"
"In post","2022","40-49","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Competition and Markets Authority","G6/G7","125","120","69410","71660"
"In post","2022","40-49","Competition and Markets Authority","SCS level","55","55","106450","99920"
"In post","2022","40-49","Competition and Markets Authority","SEO/HEO","35","35","39220","37650"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","285","250","21620","21130"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","EO","365","340","26300","25460"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","1125","1075","58060","57460"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","SCS level","190","175","86240","79410"
"In post","2022","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","1305","1245","38540","39560"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","EO","15","15","27050","26660"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","G6/G7","185","180","58280","57730"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","SCS level","55","50","85450","76160"
"In post","2022","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","55","50","35760","34280"
"In post","2022","40-49","Department for Education","AA/AO","15","15","22130","21250"
"In post","2022","40-49","Department for Education","EO","135","130","26520","26000"
"In post","2022","40-49","Department for Education","G6/G7","1070","1020","56510","54190"
"In post","2022","40-49","Department for Education","SCS level","145","140","82080","74100"
"In post","2022","40-49","Department for Education","SEO/HEO","935","880","35840","36500"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","AA/AO","550","490","21550","21300"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","EO","535","490","26220","25450"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","G6/G7","915","880","54330","53200"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","SCS level","115","110","81900","77060"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","SEO/HEO","1290","1215","35210","35900"
"In post","2022","40-49","Department for Environment, Food and Rural Affairs","Unknown","5","5","[c]","[c]"
"In post","2022","40-49","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for International Trade","EO","20","20","27390","27580"
"In post","2022","40-49","Department for International Trade","G6/G7","245","240","57920","56990"
"In post","2022","40-49","Department for International Trade","SCS level","65","65","86090","76640"
"In post","2022","40-49","Department for International Trade","SEO/HEO","135","135","37790","38160"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","AA/AO","35","30","22450","22560"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","EO","80","75","27260","27530"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","G6/G7","460","440","55680","53870"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","SCS level","90","90","87840","79200"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","SEO/HEO","290","275","36490","36340"
"In post","2022","40-49","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Department for Transport","AA/AO","1255","1110","22040","21840"
"In post","2022","40-49","Department for Transport","EO","945","910","27850","26780"
"In post","2022","40-49","Department for Transport","G6/G7","625","610","59900","56760"
"In post","2022","40-49","Department for Transport","SCS level","105","100","86600","80000"
"In post","2022","40-49","Department for Transport","SEO/HEO","1035","1015","37750","37660"
"In post","2022","40-49","Department for Work and Pensions","AA/AO","6250","5295","21360","21260"
"In post","2022","40-49","Department for Work and Pensions","EO","11260","10265","28030","27570"
"In post","2022","40-49","Department for Work and Pensions","G6/G7","1265","1225","57750","55000"
"In post","2022","40-49","Department for Work and Pensions","SCS level","110","105","87400","79900"
"In post","2022","40-49","Department for Work and Pensions","SEO/HEO","2975","2860","36110","35120"
"In post","2022","40-49","Department of Health and Social Care","AA/AO","105","95","21730","21820"
"In post","2022","40-49","Department of Health and Social Care","EO","240","220","26610","27050"
"In post","2022","40-49","Department of Health and Social Care","G6/G7","1200","1145","58090","54230"
"In post","2022","40-49","Department of Health and Social Care","SCS level","295","280","90260","86720"
"In post","2022","40-49","Department of Health and Social Care","SEO/HEO","990","920","37230","37500"
"In post","2022","40-49","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Estyn","EO","5","5","[c]","[c]"
"In post","2022","40-49","Estyn","G6/G7","20","20","71600","75480"
"In post","2022","40-49","Estyn","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Food Standards Agency","EO","65","65","26930","26750"
"In post","2022","40-49","Food Standards Agency","G6/G7","105","105","55720","55130"
"In post","2022","40-49","Food Standards Agency","SCS level","10","10","86660","79230"
"In post","2022","40-49","Food Standards Agency","SEO/HEO","195","190","36360","37350"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","AA/AO","85","80","25750","25000"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","EO","175","165","29190","28990"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","G6/G7","1045","1010","60530","59620"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","SCS level","235","235","82990","77060"
"In post","2022","40-49","Foreign, Commonwealth and Development Office","SEO/HEO","645","630","38350","38230"
"In post","2022","40-49","HM Land Registry","AA/AO","300","285","22710","22600"
"In post","2022","40-49","HM Land Registry","EO","365","330","27560","27130"
"In post","2022","40-49","HM Land Registry","G6/G7","100","95","61630","60520"
"In post","2022","40-49","HM Land Registry","SCS level","15","15","89740","82690"
