"Status","Year","Organisation","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","EO","Female","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","EO","Female","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","AA/AO","Male","15","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","EO","Female","60","55","25210","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","EO","Male","45","45","25390","25010"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6/G7","Female","20","20","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","G6/G7","Male","65","60","52510","49970"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO/HEO","Female","120","110","32940","30440"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","Science and Engineering","SEO/HEO","Male","125","125","33390","31070"
"In post","2022","Charity Commission","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Commercial","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Communications","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Charity Commission","Communications","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","EO","Male","10","10","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Digital, Data and Technology","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Charity Commission","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","G6/G7","Female","20","15","[c]","[c]"
"In post","2022","Charity Commission","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","AA/AO","Male","10","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","EO","Female","60","55","25150","24440"
"In post","2022","Charity Commission","Operational Delivery","EO","Male","25","25","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Operational Delivery","SEO/HEO","Female","90","85","31330","29160"
"In post","2022","Charity Commission","Operational Delivery","SEO/HEO","Male","60","60","32120","29350"
"In post","2022","Charity Commission","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Charity Commission","Project Delivery","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Charity Commission","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Property","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Communications","EO","Male","5","5","[c]","[c]"
"In post","2022","Companies House","Communications","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Companies House","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Communications","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Companies House","Communications","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","AA/AO","Female","60","50","21880","22740"
"In post","2022","Companies House","Counter Fraud","AA/AO","Male","30","30","21920","22740"
"In post","2022","Companies House","Counter Fraud","EO","Female","30","30","25470","25010"
"In post","2022","Companies House","Counter Fraud","EO","Male","25","25","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Companies House","Counter Fraud","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","EO","Female","15","15","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","EO","Male","50","50","34050","33670"
"In post","2022","Companies House","Digital, Data and Technology","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Companies House","Digital, Data and Technology","SEO/HEO","Female","60","55","38630","38000"
"In post","2022","Companies House","Digital, Data and Technology","SEO/HEO","Male","105","105","41190","40500"
"In post","2022","Companies House","Finance","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Companies House","Finance","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Companies House","Finance","EO","Female","10","10","[c]","[c]"
"In post","2022","Companies House","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Finance","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Companies House","Finance","SEO/HEO","Male","10","5","[c]","[c]"
"In post","2022","Companies House","Human Resources","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Companies House","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Human Resources","EO","Female","10","5","[c]","[c]"
"In post","2022","Companies House","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Human Resources","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Companies House","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Human Resources","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Companies House","Human Resources","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Companies House","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
