"Status","Year","Disability","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Female","45","40","26640","26000"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Male","35","35","26710","25500"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Female","110","105","56140","53760"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Male","60","60","56690","53760"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SEO/HEO","Female","185","175","35440","36500"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SEO/HEO","Male","100","100","35500","36500"
"In post","2022","Declared disabled","Department for Education (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","50","50","26710","25630"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","45","45","27110","26710"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Female","135","130","53830","52920"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Male","95","95","54070","53200"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Female","235","220","34890","35900"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Male","155","155","35260","35900"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","G6/G7","Female","55","55","56660","54900"
"In post","2022","Declared disabled","Department for International Trade","G6/G7","Male","45","45","57780","54600"
"In post","2022","Declared disabled","Department for International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","SEO/HEO","Female","45","45","36370","35560"
"In post","2022","Declared disabled","Department for International Trade","SEO/HEO","Male","45","45","35350","34470"
"In post","2022","Declared disabled","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Female","35","35","27430","27850"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Female","70","70","54990","53130"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Male","50","50","56390","53130"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Female","95","95","35270","34160"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Male","80","80","36240","36340"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","EO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","G6/G7","Female","40","35","56910","54110"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","G6/G7","Male","45","45","58420","54760"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","Female","45","45","36520","34710"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","Male","45","45","38790","37660"
"In post","2022","Declared disabled","Department for Transport (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Female","3410","2750","21390","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Male","1850","1715","21380","21260"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Female","5900","5085","28070","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Male","2625","2470","28080","27570"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Female","220","210","55190","52780"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Male","165","160","57330","54750"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Female","1015","920","34720","34290"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Male","575","550","35050","34290"
"In post","2022","Declared disabled","Department for Work and Pensions (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Female","65","60","56340","53360"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department of Health and Social Care (excl. agencies)","SEO/HEO","Female","65","65","35810","34260"
