"Status","Year","Ethnicity","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Property","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Security","35","35","40090","36650"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions (excl. agencies)","Unknown","60","55","30120","27570"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Commercial","20","20","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Communications","20","20","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Economics","10","10","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Finance","45","40","38320","36820"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Human Resources","15","15","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Medicine","10","10","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Operational Delivery","35","30","36160","32270"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Policy","90","85","43080","40650"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care (excl. agencies)","Unknown","15","15","[c]","[c]"
"In post","2022","Asian","Disclosure Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Medicine","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Operational Delivery","65","60","22030","21840"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Finance","5","5","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Operational Delivery","120","115","28170","27320"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Driver and Vehicle Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Commercial","25","20","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Communications","10","10","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Digital, Data and Technology","35","35","37800","36780"
"In post","2022","Asian","Education and Skills Funding Agency","Finance","50","50","40170","37030"
"In post","2022","Asian","Education and Skills Funding Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Operational Delivery","90","85","37230","32940"
"In post","2022","Asian","Education and Skills Funding Agency","Policy","25","25","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2022","Asian","FCDO Services","Finance","5","5","[c]","[c]"
"In post","2022","Asian","FCDO Services","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Project Delivery","15","15","[c]","[c]"
"In post","2022","Asian","FCDO Services","Property","15","15","[c]","[c]"
"In post","2022","Asian","FCDO Services","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Security","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Operational Delivery","35","35","29460","28660"
"In post","2022","Asian","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Planning","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Policy","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Property","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Science and Engineering","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Security","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Veterinarian","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Economics","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Finance","15","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Human Resources","25","20","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Intelligence Analysis","15","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","30","25","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Other","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","265","260","44230","38230"
