"Status","Year","Organisation","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Commercial Service","East Anglia","Outside London","Male","85","85","38540","34460"
"In post","2022","Crown Commercial Service","East Wales","Outside London","Female","60","60","35780","31250"
"In post","2022","Crown Commercial Service","East Wales","Outside London","Male","55","55","36350","31250"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Inner London - East","London","Female","35","35","52380","43130"
"In post","2022","Crown Commercial Service","Inner London - East","London","Male","35","35","55820","56160"
"In post","2022","Crown Commercial Service","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Merseyside","Outside London","Female","225","220","37220","38330"
"In post","2022","Crown Commercial Service","Merseyside","Outside London","Male","165","160","39040","38330"
"In post","2022","Crown Commercial Service","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","Outside London","Female","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","West Midlands","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Commercial Service","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","Female","595","555","36810","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Eastern Scotland","Outside London","Male","260","255","39350","34600"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","Female","75","70","32350","23820"
"In post","2022","Crown Office and Procurator Fiscal Service","Highlands and Islands","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","Female","90","85","34480","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Outside London","Male","30","30","33980","31540"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","Female","250","230","34400","30040"
"In post","2022","Crown Office and Procurator Fiscal Service","Southern Scotland","Outside London","Male","70","65","40160","33070"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","Female","665","615","36610","30360"
"In post","2022","Crown Office and Procurator Fiscal Service","West Central Scotland","Outside London","Male","295","285","37250","31540"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Female","130","110","40460","30110"
"In post","2022","Crown Prosecution Service","Bedfordshire and Hertfordshire","Outside London","Male","50","50","51370","53050"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","95","85","40130","32430"
"In post","2022","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","35","35","49680","53050"
"In post","2022","Crown Prosecution Service","Cheshire","Outside London","Female","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cheshire","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","Outside London","Female","30","25","[c]","[c]"
"In post","2022","Crown Prosecution Service","Cumbria","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Female","205","185","38210","31010"
"In post","2022","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","Male","110","105","38650","36330"
"In post","2022","Crown Prosecution Service","Devon","Outside London","Female","60","55","38760","34480"
"In post","2022","Crown Prosecution Service","Devon","Outside London","Male","45","45","41320","38090"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","East Anglia","Outside London","Female","85","70","33330","28430"
"In post","2022","Crown Prosecution Service","East Anglia","Outside London","Male","45","40","44980","48080"
"In post","2022","Crown Prosecution Service","East Wales","Outside London","Female","210","190","38050","33310"
"In post","2022","Crown Prosecution Service","East Wales","Outside London","Male","100","95","45510","48080"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","Female","55","50","39870","40690"
"In post","2022","Crown Prosecution Service","East Yorkshire and Northern Lincolnshire","Outside London","Male","25","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Essex","Outside London","Female","155","140","41220","39650"
"In post","2022","Crown Prosecution Service","Essex","Outside London","Male","50","50","45330","48080"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","120","110","40240","38180"
"In post","2022","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","60","60","43900","48080"
"In post","2022","Crown Prosecution Service","Greater Manchester","Outside London","Female","250","225","38860","32370"
"In post","2022","Crown Prosecution Service","Greater Manchester","Outside London","Male","125","120","43250","48080"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Female","175","160","41890","34470"
"In post","2022","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","Male","95","90","45590","53050"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - East","London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Inner London - West","London","Female","1110","1030","43900","39750"
"In post","2022","Crown Prosecution Service","Inner London - West","London","Male","585","570","46420","40550"
"In post","2022","Crown Prosecution Service","Kent","Outside London","Female","85","80","37190","30110"
"In post","2022","Crown Prosecution Service","Kent","Outside London","Male","50","50","44230","50520"
"In post","2022","Crown Prosecution Service","Lancashire","Outside London","Female","120","110","38210","32480"
"In post","2022","Crown Prosecution Service","Lancashire","Outside London","Male","65","60","43580","48080"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","Female","115","105","38260","38000"
"In post","2022","Crown Prosecution Service","Leicestershire, Rutland and Northamptonshire","Outside London","Male","40","35","45620","49960"
"In post","2022","Crown Prosecution Service","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Merseyside","Outside London","Female","255","235","35010","28430"
"In post","2022","Crown Prosecution Service","Merseyside","Outside London","Male","135","130","41870","48080"
"In post","2022","Crown Prosecution Service","North Yorkshire","Outside London","Female","95","90","39150","32420"
"In post","2022","Crown Prosecution Service","North Yorkshire","Outside London","Male","65","65","43540","38180"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","Outside London","Female","165","150","36560","28430"
"In post","2022","Crown Prosecution Service","Northumberland, and Tyne and Wear","Outside London","Male","95","90","44040","48080"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","London","Female","20","20","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - East and North East","London","Male","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","London","Female","15","15","[c]","[c]"
"In post","2022","Crown Prosecution Service","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
