"Status","Year","Organisation","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","Unknown","45","45","53350","49970"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Heterosexual / straight","60","55","33270","32770"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","Unknown","90","85","32580","30220"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Heterosexual / straight","60","60","33420","30860"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","Unknown","90","90","33430","31070"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Heterosexual / straight","35","30","24900","24440"
"In post","2022","Charity Commission","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Female","Unknown","35","35","25260","24440"
"In post","2022","Charity Commission","EO","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Male","Unknown","20","15","[c]","[c]"
"In post","2022","Charity Commission","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Heterosexual / straight","30","30","53950","51070"
"In post","2022","Charity Commission","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Heterosexual / straight","80","75","31910","29160"
"In post","2022","Charity Commission","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Female","Unknown","55","50","33080","29550"
"In post","2022","Charity Commission","SEO/HEO","Male","Heterosexual / straight","60","60","32850","29160"
"In post","2022","Charity Commission","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Male","Unknown","40","40","32880","31350"
"In post","2022","Charity Commission","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","AA/AO","Female","Heterosexual / straight","200","165","21820","22740"
"In post","2022","Companies House","AA/AO","Female","LGBO","10","5","[c]","[c]"
"In post","2022","Companies House","AA/AO","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Companies House","AA/AO","Female","Unknown","75","55","21950","22740"
"In post","2022","Companies House","AA/AO","Male","Heterosexual / straight","75","75","21480","21160"
"In post","2022","Companies House","AA/AO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Companies House","AA/AO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Companies House","AA/AO","Male","Unknown","50","50","21300","20610"
"In post","2022","Companies House","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","EO","Female","Heterosexual / straight","120","105","26440","25100"
"In post","2022","Companies House","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Companies House","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Companies House","EO","Female","Unknown","20","20","[c]","[c]"
"In post","2022","Companies House","EO","Male","Heterosexual / straight","90","90","28140","27460"
"In post","2022","Companies House","EO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Companies House","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Companies House","EO","Male","Unknown","35","35","28840","27460"
"In post","2022","Companies House","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Female","Heterosexual / straight","45","40","56750","53370"
"In post","2022","Companies House","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Companies House","G6/G7","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Companies House","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Companies House","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Female","Heterosexual / straight","130","120","36740","36240"
"In post","2022","Companies House","SEO/HEO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Male","Heterosexual / straight","125","120","40010","39820"
"In post","2022","Companies House","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Companies House","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Heterosexual / straight","30","30","27800","27750"
"In post","2022","Competition and Markets Authority","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Heterosexual / straight","185","170","65160","62260"
"In post","2022","Competition and Markets Authority","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Heterosexual / straight","170","165","65800","62890"
"In post","2022","Competition and Markets Authority","G6/G7","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","SCS level","Female","Heterosexual / straight","45","40","103210","98630"
"In post","2022","Competition and Markets Authority","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
