"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Female","Unknown","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Female","Heterosexual / straight","1670","1625","50200","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Female","LGBO","145","145","45910","42300"
"In post","2022","Cabinet Office (excl. agencies)","London","Female","Undeclared","185","180","48230","51920"
"In post","2022","Cabinet Office (excl. agencies)","London","Female","Unknown","1410","1395","44260","32000"
"In post","2022","Cabinet Office (excl. agencies)","London","Male","Heterosexual / straight","1385","1375","55660","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Male","LGBO","215","210","49770","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Male","Undeclared","210","210","53790","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","Male","Unknown","1205","1200","50730","40600"
"In post","2022","Cabinet Office (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Female","Heterosexual / straight","225","200","28190","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Female","Unknown","50","45","33570","29250"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Male","Heterosexual / straight","115","110","31420","25550"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Male","Unknown","45","45","37470","29250"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Female","Heterosexual / straight","150","140","43540","37300"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Female","Unknown","150","150","49450","49700"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Male","Heterosexual / straight","70","70","43470","37300"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Male","Unknown","130","130","52160","49700"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Female","Heterosexual / straight","95","90","40550","34280"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Female","Unknown","55","55","46310","33370"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Male","Heterosexual / straight","65","65","42690","33610"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Male","Unknown","50","50","46610","32000"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Female","Heterosexual / straight","45","45","34160","33300"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Female","Unknown","60","60","45090","34120"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Male","Heterosexual / straight","45","45","41120","34640"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Male","Unknown","65","65","56750","51530"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Female","Heterosexual / straight","45","40","45070","40580"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Female","Unknown","60","60","57380","50210"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Male","Heterosexual / straight","40","40","49280","40580"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Male","Unknown","75","75","61280","53500"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Female","Heterosexual / straight","80","75","41350","37190"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Female","Unknown","150","145","33520","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Male","Heterosexual / straight","70","70","42530","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Male","Unknown","150","150","36270","29250"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Female","Unknown","35","35","36180","32000"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Female","Unknown","50","50","48840","45140"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Male","Unknown","60","60","62720","62760"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Heterosexual / straight","265","245","35040","33000"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Undeclared","20","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Female","Unknown","170","165","42860","33300"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Male","Heterosexual / straight","195","195","37230","33300"
