"Status","Year","Disability","Function_of_post","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Outside London","45","45","30300","26930"
"In post","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Communications","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Rural Payments Agency","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Health Security Agency","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Hydrographic Office","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Hydrographic Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Statistics Authority","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Communications","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Companies House","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","London","145","130","29850","31060"
"In post","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","Outside London","910","805","27130","27570"
"In post","2022","Declared disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Driver and Vehicle Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Government Internal Audit Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","London","155","145","40100","37930"
"In post","2022","Declared disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","Outside London","690","630","33610","33080"
"In post","2022","Declared disabled","Counter Fraud","Met Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Ministry of Justice (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Ministry of Justice (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","National Savings and Investments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","Serious Fraud Office","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","The Insolvency Service","Outside London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","UK Space Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Counter Fraud","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","Outside London","390","325","22400","21260"
"In post","2022","Declared disabled","Debt","Department for Work and Pensions (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Debt","Health and Safety Executive","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Debt","HM Revenue and Customs (excl. agencies)","London","55","50","28230","26400"
"In post","2022","Declared disabled","Debt","HM Revenue and Customs (excl. agencies)","Outside London","360","315","23680","21760"
"In post","2022","Declared disabled","Debt","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Animal and Plant Health Agency","Outside London","[c]","[c]","[c]","[c]"
