"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Department for Transport","Outside London","G6/G7","85","[c]","53250","48770"
"New entrant CS","2022","Department for Transport","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Outside London","SEO/HEO","270","[c]","35420","34730"
"New entrant CS","2022","Department for Transport","Unknown","AA/AO","35","[c]","20310","21840"
"New entrant CS","2022","Department for Transport","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Transport","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","London","AA/AO","210","[c]","25100","25110"
"New entrant CS","2022","Department for Work and Pensions","London","EO","815","[c]","30830","31060"
"New entrant CS","2022","Department for Work and Pensions","London","G6/G7","35","[c]","61170","59000"
"New entrant CS","2022","Department for Work and Pensions","London","SEO/HEO","170","[c]","37220","36650"
"New entrant CS","2022","Department for Work and Pensions","Outside London","AA/AO","4480","[c]","21430","21260"
"New entrant CS","2022","Department for Work and Pensions","Outside London","EO","4100","[c]","27640","27570"
"New entrant CS","2022","Department for Work and Pensions","Outside London","G6/G7","205","[c]","55460","55000"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Outside London","SEO/HEO","460","[c]","36520","35310"
"New entrant CS","2022","Department for Work and Pensions","Unknown","AA/AO","20","[c]","21250","21260"
"New entrant CS","2022","Department for Work and Pensions","Unknown","EO","55","[c]","29270","29290"
"New entrant CS","2022","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department for Work and Pensions","Unknown","SEO/HEO","10","[c]","36730","35220"
"New entrant CS","2022","Department of Health and Social Care","London","AA/AO","115","[c]","23550","23780"
"New entrant CS","2022","Department of Health and Social Care","London","EO","475","[c]","27050","27140"
"New entrant CS","2022","Department of Health and Social Care","London","G6/G7","320","[c]","57100","53360"
"New entrant CS","2022","Department of Health and Social Care","London","SCS level","70","[c]","103200","95140"
"New entrant CS","2022","Department of Health and Social Care","London","SEO/HEO","820","[c]","35530","32790"
"New entrant CS","2022","Department of Health and Social Care","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Outside London","AA/AO","205","[c]","20370","19880"
"New entrant CS","2022","Department of Health and Social Care","Outside London","EO","275","[c]","24280","23690"
"New entrant CS","2022","Department of Health and Social Care","Outside London","G6/G7","250","[c]","55300","51300"
"New entrant CS","2022","Department of Health and Social Care","Outside London","SCS level","40","[c]","93910","88790"
"New entrant CS","2022","Department of Health and Social Care","Outside London","SEO/HEO","685","[c]","33840","32790"
"New entrant CS","2022","Department of Health and Social Care","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","SEO/HEO","35","[c]","[c]","[c]"
"New entrant CS","2022","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Estyn","Outside London","G6/G7","10","[c]","67050","66900"
"New entrant CS","2022","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","London","SEO/HEO","20","[c]","34970","32350"
"New entrant CS","2022","Food Standards Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Food Standards Agency","Outside London","EO","35","[c]","24720","24470"
"New entrant CS","2022","Food Standards Agency","Outside London","G6/G7","10","[c]","54030","51300"
"New entrant CS","2022","Food Standards Agency","Outside London","SEO/HEO","115","[c]","33940","32350"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Foreign, Commonwealth and Development Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","EO","25","[c]","30600","30600"
"New entrant CS","2022","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Land Registry","London","SEO/HEO","15","[c]","38930","37290"
"New entrant CS","2022","HM Land Registry","Outside London","AA/AO","270","[c]","22500","22600"
"New entrant CS","2022","HM Land Registry","Outside London","EO","125","[c]","27170","27130"
"New entrant CS","2022","HM Land Registry","Outside London","G6/G7","10","[c]","57470","54550"
"New entrant CS","2022","HM Land Registry","Outside London","SEO/HEO","55","[c]","36860","38550"
"New entrant CS","2022","HM Revenue and Customs","London","AA/AO","55","[c]","25260","25330"
"New entrant CS","2022","HM Revenue and Customs","London","EO","300","[c]","30570","30750"
"New entrant CS","2022","HM Revenue and Customs","London","G6/G7","55","[c]","60800","58600"
"New entrant CS","2022","HM Revenue and Customs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","London","SEO/HEO","355","[c]","38340","37610"
"New entrant CS","2022","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Outside London","AA/AO","3985","[c]","21290","21250"
"New entrant CS","2022","HM Revenue and Customs","Outside London","EO","2120","[c]","26470","26590"
"New entrant CS","2022","HM Revenue and Customs","Outside London","G6/G7","135","[c]","54970","52080"
"New entrant CS","2022","HM Revenue and Customs","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Outside London","SEO/HEO","1485","[c]","33990","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","London","AA/AO","45","[c]","22580","22750"
"New entrant CS","2022","HM Treasury","London","EO","45","[c]","25580","26380"
"New entrant CS","2022","HM Treasury","London","G6/G7","35","[c]","60000","59500"
"New entrant CS","2022","HM Treasury","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","London","SEO/HEO","145","[c]","32150","32320"
"New entrant CS","2022","HM Treasury","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Outside London","EO","20","[c]","24930","24000"
"New entrant CS","2022","HM Treasury","Outside London","G6/G7","25","[c]","51260","49500"
"New entrant CS","2022","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Outside London","SEO/HEO","40","[c]","32090","29320"
"New entrant CS","2022","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","AA/AO","90","[c]","24030","24040"
"New entrant CS","2022","Home Office","London","EO","435","[c]","29350","28650"
"New entrant CS","2022","Home Office","London","G6/G7","85","[c]","62190","59930"
"New entrant CS","2022","Home Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","London","SEO/HEO","250","[c]","37750","35050"
"New entrant CS","2022","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outside London","AA/AO","440","[c]","21480","21680"
"New entrant CS","2022","Home Office","Outside London","EO","1050","[c]","26380","24880"
"New entrant CS","2022","Home Office","Outside London","G6/G7","75","[c]","57330","56550"
"New entrant CS","2022","Home Office","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Outside London","SEO/HEO","125","[c]","34290","31440"
"New entrant CS","2022","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","London","AA/AO","50","[c]","25650","25640"
"New entrant CS","2022","Ministry of Defence","London","EO","105","[c]","27760","28700"
"New entrant CS","2022","Ministry of Defence","London","G6/G7","25","[c]","59770","58550"
"New entrant CS","2022","Ministry of Defence","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","London","SEO/HEO","125","[c]","40230","41500"
"New entrant CS","2022","Ministry of Defence","Outside London","AA/AO","1370","[c]","21920","21170"
"New entrant CS","2022","Ministry of Defence","Outside London","EO","1055","[c]","24600","26350"
"New entrant CS","2022","Ministry of Defence","Outside London","G6/G7","275","[c]","58110","54000"
"New entrant CS","2022","Ministry of Defence","Outside London","SCS level","20","[c]","102600","92570"
"New entrant CS","2022","Ministry of Defence","Outside London","SEO/HEO","1505","[c]","34490","33000"
"New entrant CS","2022","Ministry of Defence","Outside London","Unknown","240","[c]","35400","32000"
"New entrant CS","2022","Ministry of Defence","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Overseas","SEO/HEO","30","[c]","38110","37990"
"New entrant CS","2022","Ministry of Defence","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","SEO/HEO","10","[c]","37030","37000"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","155","[c]","20740","16190"
"New entrant CS","2022","Ministry of Justice","London","AA/AO","945","[c]","26970","25740"
"New entrant CS","2022","Ministry of Justice","London","EO","230","[c]","28250","28310"
"New entrant CS","2022","Ministry of Justice","London","G6/G7","80","[c]","58420","58000"
"New entrant CS","2022","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","London","SEO/HEO","405","[c]","37260","34260"
"New entrant CS","2022","Ministry of Justice","London","Unknown","1070","[c]","34280","32090"
"New entrant CS","2022","Ministry of Justice","Outside London","AA/AO","6585","[c]","22680","22610"
"New entrant CS","2022","Ministry of Justice","Outside London","EO","380","[c]","25150","25120"
"New entrant CS","2022","Ministry of Justice","Outside London","G6/G7","75","[c]","55740","52000"
"New entrant CS","2022","Ministry of Justice","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Outside London","SEO/HEO","595","[c]","33130","30450"
"New entrant CS","2022","Ministry of Justice","Outside London","Unknown","7515","[c]","27720","24800"
"New entrant CS","2022","Ministry of Justice","Unknown","AA/AO","45","[c]","21560","20970"
"New entrant CS","2022","Ministry of Justice","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","240","[c]","31700","28200"
"New entrant CS","2022","National Crime Agency","London","AA/AO","20","[c]","24470","24470"
"New entrant CS","2022","National Crime Agency","London","EO","90","[c]","35030","33730"
"New entrant CS","2022","National Crime Agency","London","G6/G7","15","[c]","65530","64410"
"New entrant CS","2022","National Crime Agency","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","London","SEO/HEO","40","[c]","43870","40170"
"New entrant CS","2022","National Crime Agency","Outside London","AA/AO","40","[c]","21410","21050"
"New entrant CS","2022","National Crime Agency","Outside London","EO","195","[c]","32420","32770"
"New entrant CS","2022","National Crime Agency","Outside London","G6/G7","15","[c]","60320","55740"
"New entrant CS","2022","National Crime Agency","Outside London","SEO/HEO","90","[c]","40960","40210"
"New entrant CS","2022","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northern Ireland Office","Outside London","SEO/HEO","20","[c]","35150","36050"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","G6/G7","10","[c]","69580","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","20","[c]","44230","46360"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","25","[c]","19910","21200"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","EO","10","[c]","25710","25620"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","65","[c]","71600","70500"
"New entrant CS","2022","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","90","[c]","45490","46360"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","AA/AO","20","[c]","20640","19750"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","EO","110","[c]","27370","25750"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","G6/G7","55","[c]","64380","64000"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","London","SEO/HEO","60","[c]","39130","38690"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","AA/AO","30","[c]","19090","18180"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","EO","95","[c]","24260","23450"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","G6/G7","35","[c]","56450","54150"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Gas and Electricity Markets","Outside London","SEO/HEO","55","[c]","36300","35900"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","15","[c]","54140","52000"
"New entrant CS","2022","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","40","[c]","35460","37270"
"New entrant CS","2022","Office of Rail and Road","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of Rail and Road","Outside London","SEO/HEO","10","[c]","37880","38650"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Office of the Secretary of State for Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Government","Outside London","AA/AO","1905","[c]","21910","21050"
"New entrant CS","2022","Scottish Government","Outside London","EO","1005","[c]","27390","27230"
"New entrant CS","2022","Scottish Government","Outside London","G6/G7","330","[c]","56930","53480"
"New entrant CS","2022","Scottish Government","Outside London","SCS level","10","[c]","87820","79550"
"New entrant CS","2022","Scottish Government","Outside London","SEO/HEO","1250","[c]","35760","33070"
"New entrant CS","2022","The National Archives","London","AA/AO","25","[c]","20730","20340"
"New entrant CS","2022","The National Archives","London","EO","15","[c]","23610","23100"
"New entrant CS","2022","The National Archives","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","The National Archives","London","SEO/HEO","50","[c]","35920","34260"
"New entrant CS","2022","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","EO","30","[c]","29290","29000"
"New entrant CS","2022","UK Export Finance","London","G6/G7","25","[c]","65960","66010"
"New entrant CS","2022","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Export Finance","London","SEO/HEO","60","[c]","40870","41000"
"New entrant CS","2022","UK Export Finance","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","London","SEO/HEO","15","[c]","36480","33710"
"New entrant CS","2022","UK Statistics Authority","Outside London","AA/AO","370","[c]","19800","19860"
"New entrant CS","2022","UK Statistics Authority","Outside London","EO","115","[c]","23890","23880"
"New entrant CS","2022","UK Statistics Authority","Outside London","G6/G7","80","[c]","52740","50210"
"New entrant CS","2022","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Statistics Authority","Outside London","SEO/HEO","410","[c]","32980","30710"
"New entrant CS","2022","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","UK Supreme Court","London","SEO/HEO","10","[c]","36630","37230"
"New entrant CS","2022","Water Services Regulation Authority","London","EO","10","[c]","27710","28000"
"New entrant CS","2022","Water Services Regulation Authority","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","EO","15","[c]","30520","28000"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Water Services Regulation Authority","Outside London","SEO/HEO","15","[c]","42620","38000"
"New entrant CS","2022","Welsh Government","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Welsh Government","Outside London","AA/AO","85","[c]","21950","21300"
"New entrant CS","2022","Welsh Government","Outside London","EO","80","[c]","26470","25860"
"New entrant CS","2022","Welsh Government","Outside London","G6/G7","50","[c]","56950","54280"
"New entrant CS","2022","Welsh Government","Outside London","SCS level","10","[c]","77680","75110"
"New entrant CS","2022","Welsh Government","Outside London","SEO/HEO","145","[c]","36040","35180"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","",""
"","On 30 September 2021, the Ministry for Housing, Communities and Local Government changed its name to the Department for Levelling Up, Housing and Communities.","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
