"Status","Year","Age","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","AA","25","20","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","AO","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Attorney General's Departments","AO","30","30","21620","22200"
"In post","2022","16-19","White","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Business, Energy and Industrial Strategy","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Education","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Education","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Environment, Food and Rural Affairs","AO","15","15","[c]","[c]"
"In post","2022","16-19","White","Department for Environment, Food and Rural Affairs","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Levelling Up, Housing and Communities","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Transport","AA","25","20","[c]","[c]"
"In post","2022","16-19","White","Department for Transport","AO","15","15","[c]","[c]"
"In post","2022","16-19","White","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Transport","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Work and Pensions","AO","75","75","21440","21260"
"In post","2022","16-19","White","Department for Work and Pensions","EO","20","20","[c]","[c]"
"In post","2022","16-19","White","Department of Health and Social Care","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Foreign, Commonwealth and Development Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Foreign, Commonwealth and Development Office","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","White","HM Land Registry","AA","5","5","[c]","[c]"
"In post","2022","16-19","White","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","HM Revenue and Customs","AO","55","55","21330","21250"
"In post","2022","16-19","White","HM Revenue and Customs","EO","15","15","[c]","[c]"
"In post","2022","16-19","White","HM Treasury","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","HM Treasury","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Home Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Home Office","AO","5","5","[c]","[c]"
"In post","2022","16-19","White","Home Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Ministry of Defence","AA","25","25","[c]","[c]"
"In post","2022","16-19","White","Ministry of Defence","AO","10","10","[c]","[c]"
"In post","2022","16-19","White","Ministry of Defence","EO","65","65","19660","19460"
"In post","2022","16-19","White","Ministry of Defence","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","White","Ministry of Justice","AA","25","25","[c]","[c]"
"In post","2022","16-19","White","Ministry of Justice","AO","70","70","24220","23140"
"In post","2022","16-19","White","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Scottish Government","AA","25","25","[c]","[c]"
"In post","2022","16-19","White","Scottish Government","AO","15","15","[c]","[c]"
"In post","2022","16-19","White","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","The National Archives","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","UK Statistics Authority","AA","5","5","[c]","[c]"
"In post","2022","16-19","White","UK Statistics Authority","AO","5","5","[c]","[c]"
"In post","2022","16-19","White","UK Statistics Authority","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Welsh Government","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Departments","AO","60","60","22750","23720"
"In post","2022","20-29","Asian","Attorney General's Departments","EO","70","70","27460","26970"
"In post","2022","20-29","Asian","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Departments","G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Departments","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Departments","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","EO","50","50","26670","27500"
"In post","2022","20-29","Asian","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","G7","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","HEO","50","50","33470","34550"
"In post","2022","20-29","Asian","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","EO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","EO","50","50","27560","27680"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","G7","45","45","54940","53380"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","HEO","100","100","33730","33570"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy","SEO","60","60","40510","40050"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","EO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","HEO","35","35","35040","34020"
"In post","2022","20-29","Asian","Department for Education","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Education","EO","60","60","25820","25000"
"In post","2022","20-29","Asian","Department for Education","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Education","G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Department for Education","HEO","80","80","30700","29360"
"In post","2022","20-29","Asian","Department for Education","SEO","50","50","38550","36640"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","EO","30","30","26920","26570"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","HEO","50","50","32570","32560"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","EO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","HEO","40","40","32530","31800"
"In post","2022","20-29","Asian","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for International Trade","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","EO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","HEO","40","40","32760","33210"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Department for Transport","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Transport","AO","30","30","23340","21840"
"In post","2022","20-29","Asian","Department for Transport","EO","35","35","27920","27570"
"In post","2022","20-29","Asian","Department for Transport","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Transport","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for Transport","HEO","50","50","33380","34710"
"In post","2022","20-29","Asian","Department for Transport","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Department for Work and Pensions","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Work and Pensions","AO","445","435","21950","21260"
"In post","2022","20-29","Asian","Department for Work and Pensions","EO","1140","1125","28950","27570"
"In post","2022","20-29","Asian","Department for Work and Pensions","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department for Work and Pensions","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Department for Work and Pensions","HEO","75","75","34880","36650"
"In post","2022","20-29","Asian","Department for Work and Pensions","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","AA","10","5","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","AO","45","40","21700","20990"
"In post","2022","20-29","Asian","Department of Health and Social Care","EO","105","100","26350","26880"
"In post","2022","20-29","Asian","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","HEO","100","100","31650","32330"
"In post","2022","20-29","Asian","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Department of Health and Social Care","SEO","60","55","40010","40450"
"In post","2022","20-29","Asian","Estyn","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Estyn","EO","[c]","[c]","[c]","[c]"
