"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Unknown","Unknown","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AO","285","[c]","22270","21390"
"Leaver Dept.","2022","Unknown","Unknown","EO","205","[c]","26920","27370"
"Leaver Dept.","2022","Unknown","Unknown","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","G7","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","HEO","210","[c]","34230","35050"
"Leaver Dept.","2022","Unknown","Unknown","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","SEO","80","[c]","41380","40680"
"Leaver Dept.","2022","Unknown","Unknown","Unknown","140","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","HEO","60","[c]","32220","31800"
"New entrant CS","2022","Declared disabled","Analysis","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Analysis","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","AO","60","[c]","22160","21260"
"New entrant CS","2022","Declared disabled","Counter Fraud","EO","55","[c]","27590","27570"
"New entrant CS","2022","Declared disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","AO","75","[c]","21340","21260"
"New entrant CS","2022","Declared disabled","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Debt","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","EO","40","[c]","25890","26300"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","G7","40","[c]","52460","53000"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","HEO","50","[c]","32770","33000"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","SEO","40","[c]","39530","39780"
"New entrant CS","2022","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","EO","30","[c]","26640","26880"
"New entrant CS","2022","Declared disabled","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","HEO","35","[c]","31300","31660"
"New entrant CS","2022","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","SEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","AO","35","[c]","21830","22200"
"New entrant CS","2022","Declared disabled","Legal","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","G7","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Legal","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","AA","105","[c]","20710","20890"
"New entrant CS","2022","Declared disabled","No function","AO","980","[c]","21970","21260"
"New entrant CS","2022","Declared disabled","No function","EO","725","[c]","27630","27570"
"New entrant CS","2022","Declared disabled","No function","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","G7","75","[c]","53130","52290"
"New entrant CS","2022","Declared disabled","No function","HEO","330","[c]","32050","32560"
"New entrant CS","2022","Declared disabled","No function","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","No function","SEO","125","[c]","39690","38750"
"New entrant CS","2022","Declared disabled","No function","Unknown","1175","[c]","29440","27140"
"New entrant CS","2022","Declared disabled","Project Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","EO","35","[c]","24990","25490"
"New entrant CS","2022","Declared disabled","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","HEO","30","[c]","31350","33000"
"New entrant CS","2022","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Project Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Property","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","AA","75","[c]","21090","21050"
"New entrant CS","2022","Declared disabled","Unknown","AO","120","[c]","22210","21260"
"New entrant CS","2022","Declared disabled","Unknown","EO","160","[c]","27180","27230"
"New entrant CS","2022","Declared disabled","Unknown","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","G7","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","HEO","70","[c]","32840","31540"
"New entrant CS","2022","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","SEO","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","AO","135","[c]","21790","21260"
"New entrant CS","2022","Declared non-disabled","Analysis","EO","150","[c]","26730","26250"
"New entrant CS","2022","Declared non-disabled","Analysis","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","G7","70","[c]","53150","53210"
"New entrant CS","2022","Declared non-disabled","Analysis","HEO","450","[c]","32220","31000"
"New entrant CS","2022","Declared non-disabled","Analysis","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Analysis","SEO","115","[c]","39810","38340"
"New entrant CS","2022","Declared non-disabled","Commercial","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","EO","110","[c]","26130","26350"
"New entrant CS","2022","Declared non-disabled","Commercial","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","G7","30","[c]","53480","53680"
"New entrant CS","2022","Declared non-disabled","Commercial","HEO","110","[c]","31970","32000"
"New entrant CS","2022","Declared non-disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Commercial","SEO","95","[c]","40310","40000"
"New entrant CS","2022","Declared non-disabled","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","AO","65","[c]","21350","21250"
"New entrant CS","2022","Declared non-disabled","Communications","EO","405","[c]","26620","26590"
"New entrant CS","2022","Declared non-disabled","Communications","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","G7","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","HEO","170","[c]","33070","33080"
"New entrant CS","2022","Declared non-disabled","Communications","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Communications","SEO","70","[c]","40380","40000"
"New entrant CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","AO","365","[c]","22400","21260"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","EO","550","[c]","27670","27570"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","HEO","85","[c]","33830","33080"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Counter Fraud","SEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","AO","580","[c]","21290","21250"
"New entrant CS","2022","Declared non-disabled","Debt","EO","25","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Debt","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AA","50","[c]","18280","17900"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","AO","110","[c]","21390","21170"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","EO","325","[c]","26230","26350"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G6","50","[c]","66420","64830"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","G7","370","[c]","53580","53130"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","HEO","385","[c]","32370","33000"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","SEO","350","[c]","39750","39040"
"New entrant CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","AO","90","[c]","21320","21250"
"New entrant CS","2022","Declared non-disabled","Finance","EO","165","[c]","25600","26130"
"New entrant CS","2022","Declared non-disabled","Finance","G6","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","G7","70","[c]","53570","54000"
"New entrant CS","2022","Declared non-disabled","Finance","HEO","105","[c]","33200","33000"
"New entrant CS","2022","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Finance","SEO","110","[c]","40090","39960"
"New entrant CS","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","AO","460","[c]","21220","21300"
"New entrant CS","2022","Declared non-disabled","Grants Management","EO","35","[c]","24950","24920"
"New entrant CS","2022","Declared non-disabled","Grants Management","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Grants Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AA","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","AO","170","[c]","21520","21170"
"New entrant CS","2022","Declared non-disabled","Human Resources","EO","215","[c]","26120","26590"
"New entrant CS","2022","Declared non-disabled","Human Resources","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","G7","85","[c]","52580","51650"
"New entrant CS","2022","Declared non-disabled","Human Resources","HEO","185","[c]","31980","32000"
"New entrant CS","2022","Declared non-disabled","Human Resources","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Human Resources","SEO","80","[c]","40200","39330"
"New entrant CS","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Internal Audit","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","AO","210","[c]","21220","21250"
"New entrant CS","2022","Declared non-disabled","Legal","EO","220","[c]","27090","26950"
"New entrant CS","2022","Declared non-disabled","Legal","G6","30","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","G7","255","[c]","52310","50500"
"New entrant CS","2022","Declared non-disabled","Legal","HEO","110","[c]","39850","40000"
"New entrant CS","2022","Declared non-disabled","Legal","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Legal","SEO","70","[c]","41350","41750"
"New entrant CS","2022","Declared non-disabled","No function","AA","1200","[c]","20390","20890"
"New entrant CS","2022","Declared non-disabled","No function","AO","8210","[c]","22450","21260"
"New entrant CS","2022","Declared non-disabled","No function","EO","5085","[c]","27460","27570"
"New entrant CS","2022","Declared non-disabled","No function","G6","160","[c]","67430","65310"
"New entrant CS","2022","Declared non-disabled","No function","G7","785","[c]","53690","52290"
"New entrant CS","2022","Declared non-disabled","No function","HEO","2620","[c]","32020","32560"
"New entrant CS","2022","Declared non-disabled","No function","SCS level","80","[c]","93610","89860"
"New entrant CS","2022","Declared non-disabled","No function","SEO","1160","[c]","40180","39600"
"New entrant CS","2022","Declared non-disabled","No function","Unknown","4045","[c]","28650","24800"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","AO","80","[c]","21200","21260"
"New entrant CS","2022","Declared non-disabled","Project Delivery","EO","305","[c]","23870","24150"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G6","30","[c]","68000","66900"
"New entrant CS","2022","Declared non-disabled","Project Delivery","G7","135","[c]","53350","53500"
"New entrant CS","2022","Declared non-disabled","Project Delivery","HEO","305","[c]","31500","33000"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Project Delivery","SEO","250","[c]","41340","40180"
"New entrant CS","2022","Declared non-disabled","Project Delivery","Unknown","115","[c]","36940","33700"
"New entrant CS","2022","Declared non-disabled","Property","AA","15","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","AO","95","[c]","21830","21750"
"New entrant CS","2022","Declared non-disabled","Property","EO","115","[c]","25250","25000"
"New entrant CS","2022","Declared non-disabled","Property","G6","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","G7","55","[c]","52840","52630"
"New entrant CS","2022","Declared non-disabled","Property","HEO","115","[c]","32070","33000"
"New entrant CS","2022","Declared non-disabled","Property","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Property","SEO","85","[c]","40750","40000"
"New entrant CS","2022","Declared non-disabled","Security","AA","80","[c]","23620","25000"
"New entrant CS","2022","Declared non-disabled","Security","AO","100","[c]","26700","23540"
"New entrant CS","2022","Declared non-disabled","Security","EO","85","[c]","27100","26350"
"New entrant CS","2022","Declared non-disabled","Security","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","HEO","65","[c]","32690","32000"
"New entrant CS","2022","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Security","SEO","30","[c]","40120","38980"
"New entrant CS","2022","Declared non-disabled","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","AA","405","[c]","21010","21050"
"New entrant CS","2022","Declared non-disabled","Unknown","AO","830","[c]","22190","21260"
"New entrant CS","2022","Declared non-disabled","Unknown","EO","855","[c]","27560","27230"
"New entrant CS","2022","Declared non-disabled","Unknown","G6","70","[c]","69130","65660"
"New entrant CS","2022","Declared non-disabled","Unknown","G7","195","[c]","53860","51720"
"New entrant CS","2022","Declared non-disabled","Unknown","HEO","515","[c]","32840","31540"
"New entrant CS","2022","Declared non-disabled","Unknown","SCS level","20","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Unknown","SEO","370","[c]","40960","40000"
"New entrant CS","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","HEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Analysis","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Communications","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","EO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","AO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Debt","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","SEO","20","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Finance","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Grants Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Human Resources","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","AO","15","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","AA","45","[c]","20100","19860"
"New entrant CS","2022","Undeclared","No function","AO","330","[c]","21980","21260"
"New entrant CS","2022","Undeclared","No function","EO","275","[c]","27570","27570"
"New entrant CS","2022","Undeclared","No function","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","No function","G7","35","[c]","52110","52290"
"New entrant CS","2022","Undeclared","No function","HEO","175","[c]","32050","32350"
"New entrant CS","2022","Undeclared","No function","SEO","70","[c]","40280","39600"
"New entrant CS","2022","Undeclared","No function","Unknown","290","[c]","30100","28200"
"New entrant CS","2022","Undeclared","Project Delivery","AO","5","[c]","[c]","[c]"
