"Status","Year","Function_of_post","Organisation","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Government Actuary's Department","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","Eastern Scotland","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Government Actuary's Department","Inner London - West","Female","60","50","70190","69690"
"In post","2022","Analysis","Government Actuary's Department","Inner London - West","Male","115","110","69280","58510"
"In post","2022","Analysis","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Internal Audit Agency","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Government Legal Department","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Merseyside","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Merseyside","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Northumberland, and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Inner London - East","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Inner London - East","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Inner London - West","Female","15","15","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Inner London - West","Male","15","15","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Devon","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Outer London - South","Female","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Outer London - South","Male","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Merseyside","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Merseyside","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Outer London - South","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Essex","Female","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Essex","Male","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","Female","85","80","38600","33370"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Greater Manchester","Male","115","110","41980","40180"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","Female","65","65","50100","43810"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - East","Male","95","90","45670","43430"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","Female","80","75","50000","43430"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Inner London - West","Male","95","95","52940","52920"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","Female","50","45","42070","40350"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Merseyside","Male","50","50","40540","40180"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Male","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","Female","20","20","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Outer London - South","Male","20","20","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Central Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","West Yorkshire","Male","10","5","[c]","[c]"
"In post","2022","Analysis","HM Treasury (excl. agencies)","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury (excl. agencies)","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","East Wales","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","East Wales","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Inner London - West","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Inner London - West","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Female","30","30","48430","47060"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Female","5","5","[c]","[c]"
