"Status","Year","Age","Organisation","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Outside London","Female","425","390","22160","21840"
"In post","2022","20-29","Driver and Vehicle Licensing Agency","Outside London","Male","365","360","23730","21840"
"In post","2022","20-29","Driver and Vehicle Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","London","Male","5","5","[c]","[c]"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Outside London","Female","125","120","25320","26130"
"In post","2022","20-29","Driver and Vehicle Standards Agency","Outside London","Male","165","165","26420","26130"
"In post","2022","20-29","Education and Skills Funding Agency","London","Female","25","25","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","London","Male","15","15","[c]","[c]"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","Female","155","155","31540","29360"
"In post","2022","20-29","Education and Skills Funding Agency","Outside London","Male","140","140","32850","29860"
"In post","2022","20-29","Education Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Education Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","Female","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","London","Male","5","5","[c]","[c]"
"In post","2022","20-29","FCDO Services","Outside London","Female","40","40","27140","26010"
"In post","2022","20-29","FCDO Services","Outside London","Male","90","90","26880","26560"
"In post","2022","20-29","FCDO Services","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","FCDO Services","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","Female","25","25","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","London","Male","15","15","[c]","[c]"
"In post","2022","20-29","Food Standards Agency","Outside London","Female","70","70","31570","30350"
"In post","2022","20-29","Food Standards Agency","Outside London","Male","25","25","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2022","20-29","Food Standards Scotland","Outside London","Male","20","20","[c]","[c]"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","Female","440","440","37260","37560"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","London","Male","290","290","36440","35700"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Female","95","95","29350","26120"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","Male","70","70","29930","26120"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Female","110","110","34880","33150"
"In post","2022","20-29","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Male","90","90","35860","33230"
"In post","2022","20-29","Forestry and Land Scotland","Outside London","Female","45","45","27880","25940"
"In post","2022","20-29","Forestry and Land Scotland","Outside London","Male","50","50","26440","25940"
"In post","2022","20-29","Government Actuary's Department","London","Female","15","15","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","London","Male","35","35","38270","35710"
"In post","2022","20-29","Government Actuary's Department","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Actuary's Department","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","London","Male","10","10","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Government Internal Audit Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Legal Department","London","Female","220","215","36610","31820"
"In post","2022","20-29","Government Legal Department","London","Male","130","130","36080","30720"
"In post","2022","20-29","Government Legal Department","Outside London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Government Legal Department","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Government Property Agency","London","Female","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","London","Male","5","5","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Outside London","Female","20","20","[c]","[c]"
"In post","2022","20-29","Government Property Agency","Outside London","Male","15","15","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","London","Male","10","10","[c]","[c]"
"In post","2022","20-29","Health and Safety Executive","Outside London","Female","175","175","28040","26370"
"In post","2022","20-29","Health and Safety Executive","Outside London","Male","115","115","28440","26370"
"In post","2022","20-29","HM Courts and Tribunals Service","London","Female","445","440","28060","23820"
"In post","2022","20-29","HM Courts and Tribunals Service","London","Male","225","225","28140","23720"
"In post","2022","20-29","HM Courts and Tribunals Service","Outside London","Female","1010","975","22950","20970"
"In post","2022","20-29","HM Courts and Tribunals Service","Outside London","Male","470","465","23280","20970"
"In post","2022","20-29","HM Courts and Tribunals Service","Unknown","Female","5","5","[c]","[c]"
"In post","2022","20-29","HM Courts and Tribunals Service","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","HM Land Registry","London","Female","35","30","33090","30600"
"In post","2022","20-29","HM Land Registry","London","Male","35","35","32860","30600"
"In post","2022","20-29","HM Land Registry","Outside London","Female","615","600","25480","22600"
"In post","2022","20-29","HM Land Registry","Outside London","Male","440","440","26000","22600"
"In post","2022","20-29","HM Prison and Probation Service","London","Female","1065","1055","30540","30460"
"In post","2022","20-29","HM Prison and Probation Service","London","Male","460","455","31430","31020"
"In post","2022","20-29","HM Prison and Probation Service","Outside London","Female","6525","6400","25140","24260"
"In post","2022","20-29","HM Prison and Probation Service","Outside London","Male","3955","3940","25780","25210"
"In post","2022","20-29","HM Prison and Probation Service","Unknown","Female","10","10","[c]","[c]"
"In post","2022","20-29","HM Prison and Probation Service","Unknown","Male","5","5","[c]","[c]"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","London","Female","680","675","38870","37610"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","London","Male","715","715","40130","37610"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Outside London","Female","4955","4805","27220","26590"
"In post","2022","20-29","HM Revenue and Customs (excl. agencies)","Outside London","Male","5165","5105","27430","26590"
"In post","2022","20-29","HM Treasury (excl. agencies)","London","Female","445","440","38380","32320"
"In post","2022","20-29","HM Treasury (excl. agencies)","London","Male","485","485","39440","34010"
"In post","2022","20-29","HM Treasury (excl. agencies)","Outside London","Female","30","30","33140","29320"
"In post","2022","20-29","HM Treasury (excl. agencies)","Outside London","Male","15","15","[c]","[c]"
"In post","2022","20-29","Home Office","London","Female","1200","1190","36680","35050"
"In post","2022","20-29","Home Office","London","Male","915","915","36610","35050"
"In post","2022","20-29","Home Office","Outside London","Female","1820","1770","24920","24880"
"In post","2022","20-29","Home Office","Outside London","Male","1590","1565","24880","24880"
"In post","2022","20-29","Home Office","Overseas","Female","10","10","[c]","[c]"
"In post","2022","20-29","Home Office","Overseas","Male","5","5","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Outside London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Institute for Apprenticeships and Technical Education","Outside London","Male","5","5","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","London","Female","5","5","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","London","Male","10","10","[c]","[c]"
"In post","2022","20-29","Intellectual Property Office","Outside London","Female","155","150","27720","24030"
"In post","2022","20-29","Intellectual Property Office","Outside London","Male","165","165","30430","30410"
"In post","2022","20-29","Legal Aid Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal Aid Agency","Outside London","Female","70","70","22540","20970"
"In post","2022","20-29","Legal Aid Agency","Outside London","Male","35","35","22410","20970"
"In post","2022","20-29","Maritime and Coastguard Agency","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Maritime and Coastguard Agency","Outside London","Female","80","80","28480","26840"
"In post","2022","20-29","Maritime and Coastguard Agency","Outside London","Male","105","105","30100","26840"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","London","Female","80","80","34410","32640"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","London","Male","45","45","31080","27460"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Outside London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Medicines and Healthcare Products Regulatory Agency","Outside London","Male","10","10","[c]","[c]"
"In post","2022","20-29","Met Office","London","Female","10","10","[c]","[c]"
"In post","2022","20-29","Met Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Met Office","Outside London","Female","135","130","28310","30930"
"In post","2022","20-29","Met Office","Outside London","Male","155","155","27580","25310"
"In post","2022","20-29","Met Office","Overseas","Female","15","15","[c]","[c]"
"In post","2022","20-29","Met Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","London","Female","345","345","38470","37000"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","London","Male","395","390","38010","37000"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Outside London","Female","1350","1335","28100","26350"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Outside London","Male","1570","1565","28090","26610"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Overseas","Female","25","25","[c]","[c]"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Overseas","Male","15","15","[c]","[c]"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Unknown","Female","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Defence (excl. agencies)","Unknown","Male","10","10","[c]","[c]"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","London","Female","525","525","38160","34260"
"In post","2022","20-29","Ministry of Justice (excl. agencies)","London","Male","305","305","38640","34260"
