"Status","Year","Age","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Property","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Property","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","AA","20","20","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","AO","10","10","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","EO","30","30","[c]","[c]"
"In post","2022","16-19","White","Science and Engineering","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","White","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","AO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Tax","AO","15","15","[c]","[c]"
"In post","2022","16-19","White","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Unknown","AA","25","25","[c]","[c]"
"In post","2022","16-19","White","Unknown","AO","10","10","[c]","[c]"
"In post","2022","16-19","White","Unknown","EO","5","5","[c]","[c]"
"In post","2022","16-19","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","EO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","HEO","30","30","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","EO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Communications","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Communications","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","AO","45","45","24370","25110"
"In post","2022","20-29","Asian","Counter Fraud","EO","50","50","28620","27570"
"In post","2022","20-29","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","EO","80","80","27040","26590"
"In post","2022","20-29","Asian","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Digital, Data and Technology","HEO","85","85","33180","33040"
"In post","2022","20-29","Asian","Digital, Data and Technology","SEO","55","55","40700","40230"
"In post","2022","20-29","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Economics","AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Economics","EO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Economics","G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Economics","HEO","70","70","34530","33680"
"In post","2022","20-29","Asian","Economics","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","AO","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Finance","EO","50","50","26290","26180"
"In post","2022","20-29","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Finance","G7","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Finance","HEO","60","60","33050","33000"
"In post","2022","20-29","Asian","Finance","SEO","35","35","40660","40610"
"In post","2022","20-29","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","EO","30","30","27090","26880"
"In post","2022","20-29","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","G7","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","HEO","30","30","32920","33330"
"In post","2022","20-29","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","International Trade","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","EO","45","45","28280","26970"
"In post","2022","20-29","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Legal","G7","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Legal","HEO","40","40","35490","34260"
"In post","2022","20-29","Asian","Legal","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","EO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","AA","60","55","21400","21650"
"In post","2022","20-29","Asian","Operational Delivery","AO","1270","1205","22210","21260"
"In post","2022","20-29","Asian","Operational Delivery","EO","1470","1445","28300","27570"
"In post","2022","20-29","Asian","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","HEO","260","255","33230","33080"
"In post","2022","20-29","Asian","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Delivery","SEO","60","55","40250","40180"
"In post","2022","20-29","Asian","Operational Delivery","Unknown","145","145","25320","24090"
"In post","2022","20-29","Asian","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Other","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Other","AO","90","85","21920","21260"
"In post","2022","20-29","Asian","Other","EO","165","165","28280","27570"
"In post","2022","20-29","Asian","Other","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Other","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Other","HEO","35","35","33230","35050"
"In post","2022","20-29","Asian","Other","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Policy","EO","110","110","27410","27690"
"In post","2022","20-29","Asian","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","G7","120","115","53940","53380"
"In post","2022","20-29","Asian","Policy","HEO","350","350","33760","33570"
"In post","2022","20-29","Asian","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Policy","SEO","140","140","40260","40050"
"In post","2022","20-29","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","EO","40","35","27820","28080"
"In post","2022","20-29","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","G7","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","HEO","65","65","33700","34020"
"In post","2022","20-29","Asian","Project Delivery","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","EO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Property","HEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Property","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","EO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","HEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","AO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","EO","60","60","26490","26880"
"In post","2022","20-29","Asian","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","HEO","55","55","31910","32330"
"In post","2022","20-29","Asian","Science and Engineering","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Science and Engineering","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","AO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Social Research","SEO","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","EO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","G7","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","HEO","30","30","[c]","[c]"
"In post","2022","20-29","Asian","Statistics","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Asian","Tax","AO","170","160","21320","21250"
"In post","2022","20-29","Asian","Tax","EO","180","180","27230","26590"
"In post","2022","20-29","Asian","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Tax","G7","40","40","57980","58600"
"In post","2022","20-29","Asian","Tax","HEO","155","150","34450","33370"
"In post","2022","20-29","Asian","Tax","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","AA","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","AO","95","90","22140","21250"
"In post","2022","20-29","Asian","Unknown","EO","125","125","27860","27500"
"In post","2022","20-29","Asian","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Unknown","G7","45","45","55590","54700"
