"Status","Year","Disability","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Black","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","London","35","35","44240","40310"
"In post","2022","Declared disabled","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","London","60","55","42440","36480"
"In post","2022","Declared disabled","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","East Midlands (England)","65","55","27760","27570"
"In post","2022","Declared disabled","Black","No function","East of England","70","65","29570","29290"
"In post","2022","Declared disabled","Black","No function","London","820","790","33400","31060"
"In post","2022","Declared disabled","Black","No function","North East (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","North West (England)","50","45","28150","27570"
"In post","2022","Declared disabled","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Scotland","10","5","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","South East (England)","65","65","30690","28140"
"In post","2022","Declared disabled","Black","No function","South West (England)","30","25","29370","27570"
"In post","2022","Declared disabled","Black","No function","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","Wales","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","No function","West Midlands (England)","160","140","28080","27570"
"In post","2022","Declared disabled","Black","No function","Yorkshire and The Humber","45","40","29150","27570"
"In post","2022","Declared disabled","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","London","45","40","37940","36050"
"In post","2022","Declared disabled","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","South West (England)","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","East of England","10","10","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","London","190","180","33740","29370"
"In post","2022","Declared disabled","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","South East (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Black","Unknown","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Mixed","Analysis","Scotland","[c]","[c]","[c]","[c]"
