"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","South East (England)","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2022","Declared disabled","South East (England)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","AA","Heterosexual / straight","135","120","19950","19810"
"In post","2022","Declared disabled","South West (England)","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","AO","Heterosexual / straight","665","590","22330","21260"
"In post","2022","Declared disabled","South West (England)","AO","LGBO","80","80","23180","21260"
"In post","2022","Declared disabled","South West (England)","AO","Undeclared","130","115","22820","21260"
"In post","2022","Declared disabled","South West (England)","AO","Unknown","80","70","22200","21260"
"In post","2022","Declared disabled","South West (England)","EO","Heterosexual / straight","960","870","26910","27570"
"In post","2022","Declared disabled","South West (England)","EO","LGBO","110","105","26760","27570"
"In post","2022","Declared disabled","South West (England)","EO","Undeclared","145","130","26810","27550"
"In post","2022","Declared disabled","South West (England)","EO","Unknown","75","65","27100","27570"
"In post","2022","Declared disabled","South West (England)","G6","Heterosexual / straight","80","75","67970","66740"
"In post","2022","Declared disabled","South West (England)","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","G6","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","G7","Heterosexual / straight","260","255","52410","53500"
"In post","2022","Declared disabled","South West (England)","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","G7","Undeclared","45","45","51850","51700"
"In post","2022","Declared disabled","South West (England)","G7","Unknown","35","30","52960","47410"
"In post","2022","Declared disabled","South West (England)","HEO","Heterosexual / straight","660","625","32350","33000"
"In post","2022","Declared disabled","South West (England)","HEO","LGBO","75","75","31570","31580"
"In post","2022","Declared disabled","South West (England)","HEO","Undeclared","95","90","32880","33240"
"In post","2022","Declared disabled","South West (England)","HEO","Unknown","40","40","32010","30220"
"In post","2022","Declared disabled","South West (England)","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","South West (England)","SEO","Heterosexual / straight","560","530","41260","40580"
"In post","2022","Declared disabled","South West (England)","SEO","LGBO","50","50","39420","39100"
"In post","2022","Declared disabled","South West (England)","SEO","Undeclared","100","95","41330","40580"
"In post","2022","Declared disabled","South West (England)","SEO","Unknown","45","45","40060","39100"
"In post","2022","Declared disabled","South West (England)","Unknown","Heterosexual / straight","360","340","33610","31420"
"In post","2022","Declared disabled","South West (England)","Unknown","LGBO","35","35","27650","24090"
"In post","2022","Declared disabled","South West (England)","Unknown","Undeclared","50","45","33960","32690"
"In post","2022","Declared disabled","South West (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","Heterosexual / straight","45","40","28410","27570"
"In post","2022","Declared disabled","Unknown","EO","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","AA","Heterosexual / straight","145","120","19120","18310"
"In post","2022","Declared disabled","Wales","AA","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Wales","AA","Undeclared","90","65","18630","18310"
"In post","2022","Declared disabled","Wales","AA","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Wales","AO","Heterosexual / straight","830","725","21890","21280"
"In post","2022","Declared disabled","Wales","AO","LGBO","90","85","21710","21260"
"In post","2022","Declared disabled","Wales","AO","Undeclared","195","165","22000","21840"
"In post","2022","Declared disabled","Wales","AO","Unknown","75","60","21710","21260"
"In post","2022","Declared disabled","Wales","EO","Heterosexual / straight","815","740","27260","27570"
"In post","2022","Declared disabled","Wales","EO","LGBO","90","85","26890","27570"
"In post","2022","Declared disabled","Wales","EO","Undeclared","130","115","27400","27570"
"In post","2022","Declared disabled","Wales","EO","Unknown","65","55","27060","27570"
"In post","2022","Declared disabled","Wales","G6","Heterosexual / straight","45","40","68660","67670"
"In post","2022","Declared disabled","Wales","G6","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Wales","G6","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","G7","Heterosexual / straight","135","130","54990","54850"
"In post","2022","Declared disabled","Wales","G7","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Wales","G7","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Wales","G7","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Wales","HEO","Heterosexual / straight","380","355","33720","33300"
"In post","2022","Declared disabled","Wales","HEO","LGBO","45","40","32850","33080"
"In post","2022","Declared disabled","Wales","HEO","Undeclared","50","50","33300","32990"
"In post","2022","Declared disabled","Wales","HEO","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Wales","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Wales","SEO","Heterosexual / straight","225","215","41780","40520"
"In post","2022","Declared disabled","Wales","SEO","LGBO","35","35","39390","38340"
"In post","2022","Declared disabled","Wales","SEO","Undeclared","30","25","[c]","[c]"
"In post","2022","Declared disabled","Wales","SEO","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Wales","Unknown","Heterosexual / straight","190","175","29340","28200"
"In post","2022","Declared disabled","Wales","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Wales","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","Declared disabled","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","AA","Heterosexual / straight","95","90","20380","20310"
"In post","2022","Declared disabled","West Midlands (England)","AA","LGBO","15","10","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","AA","Undeclared","15","10","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","AA","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","AO","Heterosexual / straight","810","715","22340","21260"
"In post","2022","Declared disabled","West Midlands (England)","AO","LGBO","85","80","22630","21260"
"In post","2022","Declared disabled","West Midlands (England)","AO","Undeclared","115","100","22380","21260"
"In post","2022","Declared disabled","West Midlands (England)","AO","Unknown","90","70","21760","21260"
"In post","2022","Declared disabled","West Midlands (England)","EO","Heterosexual / straight","995","895","27290","27570"
"In post","2022","Declared disabled","West Midlands (England)","EO","LGBO","95","90","26940","27570"
"In post","2022","Declared disabled","West Midlands (England)","EO","Undeclared","140","125","27360","27570"
"In post","2022","Declared disabled","West Midlands (England)","EO","Unknown","100","90","27680","27570"
"In post","2022","Declared disabled","West Midlands (England)","G6","Heterosexual / straight","45","45","68410","67910"
"In post","2022","Declared disabled","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","G7","Heterosexual / straight","155","150","52990","52880"
"In post","2022","Declared disabled","West Midlands (England)","G7","LGBO","20","15","[c]","[c]"
"In post","2022","Declared disabled","West Midlands (England)","G7","Undeclared","15","15","[c]","[c]"
