"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","South East (England)","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Milton Keynes","Outside London","5","5","[c]","[c]"
"In post","2022","Communications","South East (England)","North Hampshire","Outside London","15","15","37130","34300"
"In post","2022","Communications","South East (England)","Oxfordshire CC","Outside London","25","25","30750","33000"
"In post","2022","Communications","South East (England)","Portsmouth","Outside London","40","40","35070","33300"
"In post","2022","Communications","South East (England)","South Hampshire","Outside London","25","25","34450","30810"
"In post","2022","Communications","South East (England)","Southampton","Outside London","20","15","36550","31290"
"In post","2022","Communications","South East (England)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","West Sussex (South West)","Outside London","10","10","38150","38960"
"In post","2022","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","55","36680","33300"
"In post","2022","Communications","South West (England)","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Bristol, City of","Outside London","80","75","39220","35980"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","Outside London","10","10","23270","21280"
"In post","2022","Communications","South West (England)","Devon CC","Outside London","45","40","39770","37420"
"In post","2022","Communications","South West (England)","Dorset","Outside London","20","20","30030","29200"
"In post","2022","Communications","South West (England)","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Somerset CC","Outside London","30","25","39340","34670"
"In post","2022","Communications","South West (England)","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Wiltshire","Outside London","60","55","32410","29260"
"In post","2022","Communications","Unknown","Unknown","Unknown","15","15","47540","38950"
"In post","2022","Communications","Wales","Cardiff and Vale of Glamorgan","Outside London","780","745","30410","26820"
"In post","2022","Communications","Wales","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Flintshire and Wrexham","Outside London","5","5","[c]","[c]"
"In post","2022","Communications","Wales","Monmouthshire and Newport","Outside London","70","70","37860","36840"
"In post","2022","Communications","Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","Swansea","Outside London","75","70","30240","26780"
"In post","2022","Communications","West Midlands (England)","Birmingham","Outside London","535","525","29490","26820"
"In post","2022","Communications","West Midlands (England)","Coventry","Outside London","25","25","45170","41820"
"In post","2022","Communications","West Midlands (England)","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire","Outside London","15","15","27380","26670"
"In post","2022","Communications","West Midlands (England)","Staffordshire CC","Outside London","30","30","36030","33300"
"In post","2022","Communications","West Midlands (England)","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Worcestershire CC","Outside London","10","10","41170","37190"
"In post","2022","Communications","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Leeds","Outside London","660","645","32390","26820"
"In post","2022","Communications","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","Sheffield","Outside London","55","50","40920","38950"
"In post","2022","Communications","Yorkshire and The Humber","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","York","Outside London","20","20","35150","35900"
"In post","2022","Counter Fraud","East Midlands (England)","Derby","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","East Derbyshire","Outside London","20","15","27710","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicester","Outside London","50","45","30310","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire CC","Outside London","25","25","27570","27570"
"In post","2022","Counter Fraud","East Midlands (England)","North Northamptonshire","Outside London","15","15","28950","27570"
"In post","2022","Counter Fraud","East Midlands (England)","North Nottinghamshire","Outside London","15","15","30530","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Nottingham","Outside London","675","635","34580","33080"
"In post","2022","Counter Fraud","East Midlands (England)","South and West Derbyshire","Outside London","80","70","28670","27570"
"In post","2022","Counter Fraud","East Midlands (England)","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","West Northamptonshire","Outside London","25","20","27550","27570"
"In post","2022","Counter Fraud","East of England","Bedford","Outside London","35","30","27110","27570"
"In post","2022","Counter Fraud","East of England","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Cambridgeshire CC","Outside London","25","20","27840","27570"
"In post","2022","Counter Fraud","East of England","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Essex Haven Gateway","Outside London","25","25","32100","31880"
"In post","2022","Counter Fraud","East of England","Essex Thames Gateway","Outside London","75","65","31210","29940"
"In post","2022","Counter Fraud","East of England","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Hertfordshire CC","Outside London","80","75","32090","30770"
"In post","2022","Counter Fraud","East of England","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","North and West Norfolk","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Norwich and East Norfolk","Outside London","40","35","27490","27570"
"In post","2022","Counter Fraud","East of England","Peterborough","Outside London","10","10","30880","29560"
"In post","2022","Counter Fraud","East of England","Southend-on-Sea","Outside London","15","10","31360","28130"
"In post","2022","Counter Fraud","East of England","Suffolk CC","Outside London","395","365","28940","26820"
"In post","2022","Counter Fraud","East of England","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Barking & Dagenham and Havering","London","50","45","32410","31060"
"In post","2022","Counter Fraud","London","Barnet","London","30","30","31930","31880"
"In post","2022","Counter Fraud","London","Bexley and Greenwich","London","35","30","31120","31060"
"In post","2022","Counter Fraud","London","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Bromley","London","65","55","32960","31880"
"In post","2022","Counter Fraud","London","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Croydon","London","780","750","40130","37930"
"In post","2022","Counter Fraud","London","Ealing","London","15","15","30690","31060"
"In post","2022","Counter Fraud","London","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Hackney and Newham","London","1455","1395","38670","37610"
"In post","2022","Counter Fraud","London","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Harrow and Hillingdon","London","55","50","33180","31880"
"In post","2022","Counter Fraud","London","Hounslow and Richmond upon Thames","London","25","20","33320","31880"
"In post","2022","Counter Fraud","London","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Lambeth","London","40","35","30560","31070"
"In post","2022","Counter Fraud","London","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","London","Merton, Kingston upon Thames and Sutton","London","20","20","33150","31060"
"In post","2022","Counter Fraud","London","Redbridge and Waltham Forest","London","440","390","27650","25110"
"In post","2022","Counter Fraud","London","Tower Hamlets","London","65","55","27850","25110"
"In post","2022","Counter Fraud","London","Wandsworth","London","70","55","26010","25110"
"In post","2022","Counter Fraud","London","Westminster","London","445","435","46860","40390"
"In post","2022","Counter Fraud","North East (England)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","North East (England)","Durham","Outside London","40","35","28490","27570"
"In post","2022","Counter Fraud","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","105","85","23410","21260"
