"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","North West (England)","60","55","44100","40520"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","London","65","60","50350","43810"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","North West (England)","45","45","42760","40520"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","East of England","20","20","47660","40520"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","London","160","155","50340","43810"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","North East (England)","25","25","43760","40180"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","North West (England)","120","120","39920","33370"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","South West (England)","10","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Statistics","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Tax","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Unknown","London","35","35","51400","51300"
"In post","2022","Analysis","HM Revenue and Customs","Unknown","North West (England)","20","20","43300","40350"
"In post","2022","Analysis","HM Revenue and Customs","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Economics","London","35","35","58960","53590"
"In post","2022","Analysis","HM Treasury","Operational Delivery","London","10","10","60090","52090"
"In post","2022","Analysis","HM Treasury","Policy","London","10","10","79980","65000"
"In post","2022","Analysis","Ministry of Defence","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","East of England","10","10","27050","29200"
"In post","2022","Analysis","Ministry of Defence","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","South East (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","South West (England)","15","15","34100","33000"
"In post","2022","Analysis","Ministry of Defence","Geography","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Geography","West Midlands (England)","10","10","35850","33300"
"In post","2022","Analysis","Ministry of Defence","Geography","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Intelligence Analysis","South East (England)","15","15","27300","26030"
"In post","2022","Analysis","Ministry of Defence","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Operational Delivery","South East (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Operational Delivery","South West (England)","10","10","40410","38070"
"In post","2022","Analysis","Ministry of Defence","Operational Research","South East (England)","260","250","43150","47010"
"In post","2022","Analysis","Ministry of Defence","Operational Research","South West (England)","15","15","43590","47010"
"In post","2022","Analysis","Ministry of Defence","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Science and Engineering","South East (England)","90","85","39940","38070"
"In post","2022","Analysis","Ministry of Defence","Science and Engineering","South West (England)","75","70","36250","38070"
"In post","2022","Analysis","Ministry of Defence","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Statistics","East of England","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Statistics","London","100","100","45200","45000"
"In post","2022","Analysis","Ministry of Defence","Statistics","South East (England)","50","50","35510","33300"
"In post","2022","Analysis","Ministry of Defence","Statistics","South West (England)","85","80","39180","36150"
"In post","2022","Analysis","Ministry of Defence","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Digital, Data and Technology","London","15","15","48300","41820"
"In post","2022","Analysis","Ministry of Justice","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Economics","London","50","50","48980","41750"
"In post","2022","Analysis","Ministry of Justice","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Finance","London","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","London","80","75","45020","41880"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","North West (England)","10","10","42890","40060"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Delivery","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","Operational Research","London","100","100","50270","47430"
