"Status","Year","Disability","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","SEO","35","30","42090","42890"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G6","30","30","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G7","50","50","55140","54470"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","HEO","60","60","34070","33860"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","Outside London","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","Outside London","AO","190","175","22600","22600"
"In post","2022","Declared disabled","HM Land Registry","Outside London","EO","250","210","27260","27130"
"In post","2022","Declared disabled","HM Land Registry","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","Outside London","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","Outside London","HEO","120","110","34500","33840"
"In post","2022","Declared disabled","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Land Registry","Outside London","SEO","65","60","41910","40860"
"In post","2022","Declared disabled","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","London","AO","110","95","25840","26400"
"In post","2022","Declared disabled","HM Revenue and Customs","London","EO","165","155","31700","31020"
"In post","2022","Declared disabled","HM Revenue and Customs","London","G6","65","60","74410","74850"
"In post","2022","Declared disabled","HM Revenue and Customs","London","G7","155","145","61660","62120"
"In post","2022","Declared disabled","HM Revenue and Customs","London","HEO","210","200","38540","37930"
"In post","2022","Declared disabled","HM Revenue and Customs","London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","London","SEO","135","125","44600","43810"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","AA","95","80","21250","21250"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","AO","1775","1495","21670","21330"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","EO","1255","1130","27110","26820"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","G6","110","105","67870","67910"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","G7","425","405","54730","55210"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","HEO","1260","1180","33490","33370"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","Outside London","SEO","610","580","40650","40520"
"In post","2022","Declared disabled","HM Treasury","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","London","EO","20","20","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","London","G6","30","30","65710","64430"
"In post","2022","Declared disabled","HM Treasury","London","G7","65","60","54800","52840"
"In post","2022","Declared disabled","HM Treasury","London","HEO","90","85","35080","33420"
"In post","2022","Declared disabled","HM Treasury","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","London","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","G7","15","10","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Outside London","SEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","London","AA","30","25","22460","22460"
"In post","2022","Declared disabled","Home Office","London","AO","145","125","25710","25630"
"In post","2022","Declared disabled","Home Office","London","EO","365","330","29470","29080"
"In post","2022","Declared disabled","Home Office","London","G6","55","55","71410","68940"
"In post","2022","Declared disabled","Home Office","London","G7","135","135","58990","57680"
"In post","2022","Declared disabled","Home Office","London","HEO","225","210","35680","35200"
"In post","2022","Declared disabled","Home Office","London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared disabled","Home Office","London","SEO","190","185","43080","42170"
"In post","2022","Declared disabled","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Outside London","AA","80","70","18260","18240"
"In post","2022","Declared disabled","Home Office","Outside London","AO","480","420","21690","21680"
"In post","2022","Declared disabled","Home Office","Outside London","EO","770","715","25870","25310"
"In post","2022","Declared disabled","Home Office","Outside London","G6","25","25","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Outside London","G7","75","70","53490","52280"
"In post","2022","Declared disabled","Home Office","Outside London","HEO","280","265","31610","30980"
"In post","2022","Declared disabled","Home Office","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Outside London","SEO","140","135","38650","37660"
"In post","2022","Declared disabled","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","London","AA","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","London","AO","60","60","25710","25240"
"In post","2022","Declared disabled","Ministry of Defence","London","EO","80","80","29050","29250"
"In post","2022","Declared disabled","Ministry of Defence","London","G6","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","London","G7","40","40","59990","59730"
"In post","2022","Declared disabled","Ministry of Defence","London","HEO","85","80","37040","37000"
"In post","2022","Declared disabled","Ministry of Defence","London","SCS level","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","London","SEO","95","90","45410","45200"
"In post","2022","Declared disabled","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","AA","360","335","19760","19810"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","AO","835","795","23690","21380"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","EO","930","890","26910","26670"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","G6","90","90","70480","67150"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","G7","325","315","52820","53660"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","HEO","995","965","32940","33300"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","SCS level","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Outside London","SEO","715","685","41200","40580"
