"Status","Year","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Legal","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Knowledge and Information Management","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Legal","Female","495","[c]","44130","43920"
"New entrant CS","2022","Legal","Legal","Male","245","[c]","45930","48080"
"New entrant CS","2022","Legal","Operational Delivery","Female","285","[c]","22360","22200"
"New entrant CS","2022","Legal","Operational Delivery","Male","95","[c]","23120","21250"
"New entrant CS","2022","Legal","Other","Female","65","[c]","28200","26950"
"New entrant CS","2022","Legal","Other","Male","30","[c]","26450","26950"
"New entrant CS","2022","Legal","Policy","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Policy","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Project Delivery","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Property","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Commercial","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Communications","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Digital, Data and Technology","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","No function","Economics","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Finance","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","No function","Geography","Male","50","[c]","27790","20420"
"New entrant CS","2022","No function","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Inspector of Education and Training","Female","120","[c]","55860","46360"
"New entrant CS","2022","No function","Inspector of Education and Training","Male","35","[c]","67960","70500"
"New entrant CS","2022","No function","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","International Trade","Female","110","[c]","36840","31800"
"New entrant CS","2022","No function","International Trade","Male","90","[c]","37190","31800"
"New entrant CS","2022","No function","Knowledge and Information Management","Female","80","[c]","30620","28040"
"New entrant CS","2022","No function","Knowledge and Information Management","Male","40","[c]","32760","31660"
"New entrant CS","2022","No function","Legal","Female","85","[c]","34090","30450"
"New entrant CS","2022","No function","Legal","Male","40","[c]","35130","34260"
"New entrant CS","2022","No function","Medicine","Female","55","[c]","72690","82450"
"New entrant CS","2022","No function","Medicine","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Delivery","Female","19565","[c]","26260","24080"
"New entrant CS","2022","No function","Operational Delivery","Male","12420","[c]","26770","24620"
"New entrant CS","2022","No function","Operational Research","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Operational Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Other","Female","425","[c]","28150","25750"
"New entrant CS","2022","No function","Other","Male","365","[c]","30370","24960"
"New entrant CS","2022","No function","Planning","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectors","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Policy","Female","1960","[c]","36130","33210"
"New entrant CS","2022","No function","Policy","Male","1460","[c]","36820","33570"
"New entrant CS","2022","No function","Project Delivery","Female","40","[c]","34390","33570"
"New entrant CS","2022","No function","Project Delivery","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Psychology","Female","180","[c]","26600","27700"
"New entrant CS","2022","No function","Psychology","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","No function","Science and Engineering","Female","560","[c]","31950","29350"
"New entrant CS","2022","No function","Science and Engineering","Male","430","[c]","30960","28590"
"New entrant CS","2022","No function","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Statistics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Tax","Female","940","[c]","27500","26590"
"New entrant CS","2022","No function","Tax","Male","1000","[c]","28230","26590"
"New entrant CS","2022","No function","Unknown","Female","840","[c]","31080","28000"
"New entrant CS","2022","No function","Unknown","Male","620","[c]","33400","28000"
"New entrant CS","2022","No function","Veterinarian","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","No function","Veterinarian","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Commercial","Female","30","[c]","27200","24000"
"New entrant CS","2022","Project Delivery","Commercial","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Finance","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Operational Delivery","Female","80","[c]","26530","23490"
"New entrant CS","2022","Project Delivery","Operational Delivery","Male","45","[c]","32360","29230"
"New entrant CS","2022","Project Delivery","Other","Female","100","[c]","25600","24750"
"New entrant CS","2022","Project Delivery","Other","Male","150","[c]","29370","26550"
"New entrant CS","2022","Project Delivery","Policy","Female","30","[c]","39000","36740"
"New entrant CS","2022","Project Delivery","Policy","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Project Delivery","Female","500","[c]","35730","33000"
"New entrant CS","2022","Project Delivery","Project Delivery","Male","500","[c]","38800","37610"
"New entrant CS","2022","Project Delivery","Property","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Property","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Science and Engineering","Female","60","[c]","35660","33000"
"New entrant CS","2022","Project Delivery","Science and Engineering","Male","355","[c]","34420","33000"
"New entrant CS","2022","Project Delivery","Tax","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tax","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Communications","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Finance","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Operational Delivery","Female","140","[c]","22420","21750"
"New entrant CS","2022","Property","Operational Delivery","Male","90","[c]","22550","21750"
"New entrant CS","2022","Property","Other","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","Other","Male","30","[c]","25280","24640"
"New entrant CS","2022","Property","Project Delivery","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Project Delivery","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Property","Female","330","[c]","32670","27810"
"New entrant CS","2022","Property","Property","Male","430","[c]","36060","33000"
"New entrant CS","2022","Property","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Commercial","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Human Resources","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","Intelligence Analysis","Male","45","[c]","30650","28700"
"New entrant CS","2022","Security","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Other","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Security","Female","140","[c]","27380","25000"
"New entrant CS","2022","Security","Security","Male","490","[c]","28110","25000"
"New entrant CS","2022","Security","Unknown","Female","60","[c]","30270","32000"
"New entrant CS","2022","Security","Unknown","Male","100","[c]","30970","27500"
"New entrant CS","2022","Unknown","Commercial","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Commercial","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Communications","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Female","75","[c]","42590","41950"
"New entrant CS","2022","Unknown","Digital, Data and Technology","Male","180","[c]","46990","41950"
"New entrant CS","2022","Unknown","Economics","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Economics","Male","35","[c]","30590","32390"
"New entrant CS","2022","Unknown","Finance","Female","70","[c]","36580","30200"
"New entrant CS","2022","Unknown","Finance","Male","80","[c]","36420","33000"
"New entrant CS","2022","Unknown","Human Resources","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Human Resources","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intelligence Analysis","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Medicine","Female","185","[c]","39330","34170"
"New entrant CS","2022","Unknown","Medicine","Male","80","[c]","55580","45840"
"New entrant CS","2022","Unknown","Operational Delivery","Female","905","[c]","25400","24880"
"New entrant CS","2022","Unknown","Operational Delivery","Male","930","[c]","26740","24880"
"New entrant CS","2022","Unknown","Operational Research","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Operational Research","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Other","Female","505","[c]","25100","21170"
"New entrant CS","2022","Unknown","Other","Male","505","[c]","25240","21170"
"New entrant CS","2022","Unknown","Planning","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Planning","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Policy","Female","185","[c]","36680","35050"
"New entrant CS","2022","Unknown","Policy","Male","160","[c]","37990","36650"
"New entrant CS","2022","Unknown","Project Delivery","Female","70","[c]","38710","35050"
"New entrant CS","2022","Unknown","Project Delivery","Male","60","[c]","36050","35050"
"New entrant CS","2022","Unknown","Science and Engineering","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Science and Engineering","Male","95","[c]","30270","26350"
"New entrant CS","2022","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Social Research","Female","40","[c]","32690","33650"
"New entrant CS","2022","Unknown","Social Research","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Statistics","Female","40","[c]","24860","22460"
"New entrant CS","2022","Unknown","Statistics","Male","35","[c]","27650","25860"
"New entrant CS","2022","Unknown","Unknown","Female","3040","[c]","30230","27230"
"New entrant CS","2022","Unknown","Unknown","Male","2125","[c]","30540","27230"
"New entrant CS","2022","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Function_of_post","Functions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Home Office, Welsh Government and Royal Fleet Auxiliary did not report any functions information for their employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any functions information for their employees.","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","Cabinet Office (excl agencies) reported profession information for only 60 out of a total 9,930 employees.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
