"Status","Year","Profession_of_post","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","G7","655","640","54110","53030"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","HEO","715","700","32560","32010"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","SCS level","30","30","94870","90330"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","SEO","775","760","39510","38980"
"In post","2022","Digital, Data and Technology","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","G7","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","HEO","35","35","33370","33080"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Northern Ireland","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","EO","15","15","28150","26670"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","HEO","20","20","34730","33300"
"In post","2022","Digital, Data and Technology","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","AO","30","30","23560","22330"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","EO","210","205","28570","27570"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","G6","30","30","67260","67050"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","G7","130","130","53730","53830"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","HEO","205","200","33970","33370"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Scotland","Outside London","SEO","190","190","42000","40520"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","AO","50","45","22070","21600"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","EO","250","240","27600","26780"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","G6","50","50","69890","67910"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","G7","205","200","53470","52950"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","HEO","290","280","33770","33300"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","SCS level","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","SEO","220","220","41050","40180"
"In post","2022","Digital, Data and Technology","South East (England)","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","AA","70","70","19260","19000"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","AO","100","90","21890","21380"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","EO","560","540","27370","26930"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","G6","105","100","66360","64220"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","G7","410","400","52870","52960"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","HEO","770","745","34220","33300"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","SCS level","20","20","95490","87800"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","SEO","730","710","42160","41090"
"In post","2022","Digital, Data and Technology","South West (England)","Outside London","Unknown","25","25","37940","38020"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","G7","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Wales","Outside London","AO","100","100","22330","21840"
"In post","2022","Digital, Data and Technology","Wales","Outside London","EO","465","450","27630","26700"
"In post","2022","Digital, Data and Technology","Wales","Outside London","G6","75","75","68100","64520"
"In post","2022","Digital, Data and Technology","Wales","Outside London","G7","390","385","56210","52650"
"In post","2022","Digital, Data and Technology","Wales","Outside London","HEO","520","505","34560","33350"
"In post","2022","Digital, Data and Technology","Wales","Outside London","SCS level","15","15","84350","78420"
"In post","2022","Digital, Data and Technology","Wales","Outside London","SEO","650","635","43230","42090"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","AO","65","60","21410","21170"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","EO","215","210","26950","26670"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","G6","75","75","67230","67910"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","G7","245","240","53400","54080"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","HEO","280","270","32730","33080"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","SCS level","25","25","82290","77390"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","SEO","305","295","39760","40180"
"In post","2022","Digital, Data and Technology","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","AO","20","20","21270","21250"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","EO","250","235","27180","26820"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","G6","150","145","66360","65860"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","G7","440","430","53790","53070"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","HEO","310","295","32410","32570"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SCS level","15","15","84040","79720"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","SEO","390","380","39470","39170"
"In post","2022","Digital, Data and Technology","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Economics","London","London","AO","35","35","24130","23170"
"In post","2022","Economics","London","London","EO","105","105","27440","27680"
"In post","2022","Economics","London","London","G6","200","190","70850","69240"
"In post","2022","Economics","London","London","G7","540","525","56950","55730"
"In post","2022","Economics","London","London","HEO","570","570","34580","34000"
"In post","2022","Economics","London","London","SCS level","80","80","93020","81760"
"In post","2022","Economics","London","London","SEO","105","105","42450","42670"
"In post","2022","Economics","London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North East (England)","Outside London","HEO","10","10","31280","30710"
"In post","2022","Economics","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Economics","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Economics","North West (England)","Outside London","G7","15","15","54160","55210"
"In post","2022","Economics","North West (England)","Outside London","HEO","25","25","33350","33370"
"In post","2022","Economics","North West (England)","Outside London","SEO","10","10","40140","40350"
"In post","2022","Economics","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
