"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Charity Commission","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Dorset and Somerset","SEO/HEO","20","20","33320","31380"
"In post","2022","Charity Commission","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","EO","5","5","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","G6/G7","30","30","54960","51160"
"In post","2022","Charity Commission","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Inner London - West","SEO/HEO","40","40","33720","32040"
"In post","2022","Charity Commission","Merseyside","AA/AO","25","20","18710","17140"
"In post","2022","Charity Commission","Merseyside","EO","100","95","24820","24440"
"In post","2022","Charity Commission","Merseyside","G6/G7","35","35","53940","51070"
"In post","2022","Charity Commission","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Charity Commission","Merseyside","SEO/HEO","180","175","32180","29160"
"In post","2022","Competition and Markets Authority","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","G6/G7","35","30","63340","59140"
"In post","2022","Competition and Markets Authority","Eastern Scotland","SCS level","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Eastern Scotland","SEO/HEO","10","10","37450","34870"
"In post","2022","Competition and Markets Authority","Inner London - East","AA/AO","20","20","23010","22520"
"In post","2022","Competition and Markets Authority","Inner London - East","EO","65","60","28220","27920"
"In post","2022","Competition and Markets Authority","Inner London - East","G6/G7","400","385","66020","62980"
"In post","2022","Competition and Markets Authority","Inner London - East","SCS level","120","115","108020","99920"
"In post","2022","Competition and Markets Authority","Inner London - East","SEO/HEO","190","185","37530","35560"
"In post","2022","Competition and Markets Authority","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2022","Competition and Markets Authority","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","35","35","39260","38510"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","10","10","23070","22040"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","20","20","55160","52350"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","55","55","36200","36740"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","35","30","20560","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","55","55","24820","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","G6/G7","10","10","54280","52930"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","95","90","34510","33720"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","125","120","20020","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","EO","200","195","25830","25380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","570","540","51980","48420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","SCS level","10","10","102690","93080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","960","910","37590","38200"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","40","40","21050","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","EO","20","15","24860","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","G6/G7","15","15","54700","51470"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","65","65","35350","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","690","615","21620","21810"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","EO","820","775","26450","24740"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","465","445","59960","60790"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","30","30","80210","74900"
"In post","2022","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","970","930","38450","39910"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","65","65","21240","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","EO","30","30","25250","24730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","G6/G7","15","15","52200","49080"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","50","45","37020","37420"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","20","20","37620","36390"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","21140","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","25840","26290"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","70","70","53830","50110"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","120","115","35280","35600"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","60","55","21040","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","80","80","24770","24250"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","95","90","54760","52530"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","SCS level","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","320","310","35130","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","AA/AO","10","10","20790","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","EO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","55","55","36890","38200"
"In post","2022","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Highlands and Islands","SEO/HEO","20","20","33410","32730"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","AA/AO","40","40","24630","25060"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","35","30","28220","28980"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","50","45","62260","59110"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","SCS level","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","100","95","41380","43020"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","65","65","25560","24900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","360","355","28660","27690"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","2470","2405","58700","56600"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","315","300","87990","81470"
"In post","2022","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","2340","2310","38310","40050"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","25","25","21050","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","EO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Kent","SEO/HEO","25","25","34790","34500"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","AA/AO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","EO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lancashire","SEO/HEO","25","20","36750","39170"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lincolnshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Lincolnshire","SEO/HEO","25","25","35700","34000"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","AA/AO","10","10","20770","21130"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","EO","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Merseyside","SEO/HEO","30","30","37820","39150"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","EO","15","15","25570","24570"
