"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Other ethnicity","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Home Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","Male","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Male","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Female","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Male","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","Female","30","25","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","Male","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","Female","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
