"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","South Yorkshire","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SEO/HEO","Female","80","75","35240","35310"
"In post","2022","Commercial","South Yorkshire","SEO/HEO","Male","60","60","34700","35340"
"In post","2022","Commercial","South Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6/G7","Female","10","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO/HEO","Female","35","30","35430","36500"
"In post","2022","Commercial","Tees Valley and Durham","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO/HEO","Female","35","35","36500","34650"
"In post","2022","Commercial","West Central Scotland","SEO/HEO","Male","35","35","37290","36300"
"In post","2022","Commercial","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Commercial","West Midlands","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Commercial","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","SEO/HEO","Female","50","45","35790","36500"
"In post","2022","Commercial","West Midlands","SEO/HEO","Male","40","40","36100","36500"
"In post","2022","Commercial","West Midlands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AA/AO","Female","15","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","AA/AO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","EO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G6/G7","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G6/G7","Male","15","10","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","SEO/HEO","Female","55","50","35770","33350"
"In post","2022","Commercial","West Wales and The Valleys","SEO/HEO","Male","45","45","35530","32100"
"In post","2022","Commercial","West Wales and The Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","AA/AO","Male","10","5","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","EO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","G6/G7","Female","50","45","57080","55910"
"In post","2022","Commercial","West Yorkshire","G6/G7","Male","35","35","58440","61350"
"In post","2022","Commercial","West Yorkshire","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","SEO/HEO","Female","90","85","35950","36670"
"In post","2022","Commercial","West Yorkshire","SEO/HEO","Male","65","65","36070","36820"
"In post","2022","Communications","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Communications","Cheshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SEO/HEO","Female","30","30","35900","33640"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Communications","Devon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","Devon","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Communications","Devon","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Devon","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","EO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","East Anglia","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Communications","East Anglia","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Communications","East Wales","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Communications","East Wales","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Communications","East Wales","EO","Female","25","20","[c]","[c]"
"In post","2022","Communications","East Wales","EO","Male","20","20","[c]","[c]"
"In post","2022","Communications","East Wales","G6/G7","Female","30","30","58120","57460"
"In post","2022","Communications","East Wales","G6/G7","Male","20","20","[c]","[c]"
"In post","2022","Communications","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SEO/HEO","Female","95","90","37770","38160"
"In post","2022","Communications","East Wales","SEO/HEO","Male","65","65","37930","38160"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Communications","Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G6/G7","Male","[c]","[c]","[c]","[c]"
