"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Human Resources","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Inner London - East","80","75","38870","35410"
"In post","2022","Asian","Human Resources","Inner London - West","235","225","41740","37000"
"In post","2022","Asian","Human Resources","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Lancashire","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Leicestershire, Rutland and Northamptonshire","10","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Outer London - South","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Asian","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Asian","Human Resources","West Midlands","50","45","34750","32030"
"In post","2022","Asian","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","West Yorkshire","35","30","33760","30450"
"In post","2022","Asian","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Asian","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Inner London - West","45","45","48350","49750"
"In post","2022","Asian","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Internal Audit","West Yorkshire","10","10","[c]","[c]"
"In post","2022","Asian","Legal","Bedfordshire and Hertfordshire","25","20","[c]","[c]"
"In post","2022","Asian","Legal","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Derbyshire and Nottinghamshire","25","20","[c]","[c]"
"In post","2022","Asian","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","East Anglia","5","5","[c]","[c]"
"In post","2022","Asian","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Asian","Legal","Essex","10","10","[c]","[c]"
"In post","2022","Asian","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Asian","Legal","Greater Manchester","50","50","40550","38090"
"In post","2022","Asian","Legal","Hampshire and Isle of Wight","10","5","[c]","[c]"
"In post","2022","Asian","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Inner London - East","80","80","47980","43430"
"In post","2022","Asian","Legal","Inner London - West","585","545","46300","50500"
"In post","2022","Asian","Legal","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Lancashire","25","25","[c]","[c]"
"In post","2022","Asian","Legal","Leicestershire, Rutland and Northamptonshire","40","40","36420","29850"
"In post","2022","Asian","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Merseyside","5","5","[c]","[c]"
"In post","2022","Asian","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Northumberland, and Tyne and Wear","10","5","[c]","[c]"
"In post","2022","Asian","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Outer London - South","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Outer London - West and North West","15","15","[c]","[c]"
"In post","2022","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Legal","South Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Legal","Southern Scotland","5","5","[c]","[c]"
"In post","2022","Asian","Legal","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2022","Asian","Legal","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","West Central Scotland","10","10","[c]","[c]"
"In post","2022","Asian","Legal","West Midlands","125","115","37750","33370"
"In post","2022","Asian","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal","West Yorkshire","60","55","41550","48080"
"In post","2022","Asian","No function","Bedfordshire and Hertfordshire","370","345","30590","29290"
"In post","2022","Asian","No function","Berkshire, Buckinghamshire and Oxfordshire","355","320","30110","29290"
"In post","2022","Asian","No function","Cheshire","50","50","30350","28820"
"In post","2022","Asian","No function","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","Asian","No function","Cumbria","10","10","[c]","[c]"
"In post","2022","Asian","No function","Derbyshire and Nottinghamshire","520","475","29990","27570"
"In post","2022","Asian","No function","Devon","15","15","[c]","[c]"
"In post","2022","Asian","No function","Dorset and Somerset","20","20","[c]","[c]"
"In post","2022","Asian","No function","East Anglia","155","140","30040","27570"
"In post","2022","Asian","No function","East Wales","195","180","29010","26780"
"In post","2022","Asian","No function","East Yorkshire and Northern Lincolnshire","35","30","29840","27130"
"In post","2022","Asian","No function","Eastern Scotland","95","85","25870","25050"
"In post","2022","Asian","No function","Essex","135","125","33820","29290"
"In post","2022","Asian","No function","Gloucestershire, Wiltshire and Bath/Bristol area","260","240","33050","27570"
"In post","2022","Asian","No function","Greater Manchester","1100","1025","27750","26820"
"In post","2022","Asian","No function","Hampshire and Isle of Wight","170","150","29830","25940"
"In post","2022","Asian","No function","Herefordshire, Worcestershire and Warwickshire","130","120","28960","27570"
"In post","2022","Asian","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","No function","Inner London - East","1680","1585","35780","31060"
"In post","2022","Asian","No function","Inner London - West","2805","2725","41160","36320"
"In post","2022","Asian","No function","Kent","135","125","30040","29290"
"In post","2022","Asian","No function","Lancashire","870","775","24610","21260"
"In post","2022","Asian","No function","Leicestershire, Rutland and Northamptonshire","895","795","25030","22600"
"In post","2022","Asian","No function","Lincolnshire","10","10","[c]","[c]"
"In post","2022","Asian","No function","Merseyside","110","100","33990","27570"
"In post","2022","Asian","No function","North Eastern Scotland","25","25","[c]","[c]"
"In post","2022","Asian","No function","North Yorkshire","35","35","33190","29180"
"In post","2022","Asian","No function","Northern Ireland","5","5","[c]","[c]"
"In post","2022","Asian","No function","Northumberland, and Tyne and Wear","225","205","25280","21260"
"In post","2022","Asian","No function","Outer London - East and North East","585","535","30900","31060"
"In post","2022","Asian","No function","Outer London - South","495","465","34830","31060"
"In post","2022","Asian","No function","Outer London - West and North West","1180","1070","32850","31060"
"In post","2022","Asian","No function","Overseas","80","80","48000","40330"
"In post","2022","Asian","No function","Shropshire and Staffordshire","200","185","28900","27280"
"In post","2022","Asian","No function","South Yorkshire","130","120","31300","27570"
"In post","2022","Asian","No function","Southern Scotland","25","20","[c]","[c]"
"In post","2022","Asian","No function","Surrey, East and West Sussex","210","195","29930","29170"
"In post","2022","Asian","No function","Tees Valley and Durham","85","80","29340","27570"
"In post","2022","Asian","No function","Unknown","100","90","30740","30330"
"In post","2022","Asian","No function","West Central Scotland","165","155","27770","26590"
"In post","2022","Asian","No function","West Midlands","2870","2660","27380","26820"
"In post","2022","Asian","No function","West Wales and The Valleys","105","95","27180","21840"
"In post","2022","Asian","No function","West Yorkshire","1300","1200","27780","27570"
"In post","2022","Asian","Project Delivery","Bedfordshire and Hertfordshire","30","25","[c]","[c]"
"In post","2022","Asian","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
"In post","2022","Asian","Project Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","Asian","Project Delivery","Devon","5","5","[c]","[c]"
"In post","2022","Asian","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Wales","15","15","[c]","[c]"
"In post","2022","Asian","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","305","295","37450","33780"
"In post","2022","Asian","Project Delivery","Greater Manchester","25","25","[c]","[c]"
"In post","2022","Asian","Project Delivery","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2022","Asian","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Inner London - East","225","210","43920","37930"
"In post","2022","Asian","Project Delivery","Inner London - West","285","280","47980","43810"
"In post","2022","Asian","Project Delivery","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Lancashire","35","30","38130","33370"
"In post","2022","Asian","Project Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Merseyside","10","10","[c]","[c]"
"In post","2022","Asian","Project Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Project Delivery","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
