"Status","Year","Function_of_post","Organisation","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Intellectual Property Office","Wales","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","London","Female","30","30","48430","47060"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","London","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","East of England","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","London","Female","40","40","44390","46000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","London","Male","60","60","45960","40640"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Female","30","30","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South East (England)","Male","30","30","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Female","45","40","39600","36150"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","South West (England)","Male","45","45","35940","35250"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","London","Female","210","200","49060","44110"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","London","Male","215","210","47980","42640"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Female","25","25","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","Male","30","30","37640","36050"
"In post","2022","Analysis","National Savings and Investments","London","Female","10","10","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","London","Male","10","10","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","National Savings and Investments","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Budget Responsibility","London","Female","15","10","[c]","[c]"
"In post","2022","Analysis","Office for Budget Responsibility","London","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","London","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Female","40","40","39200","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","South West (England)","Male","35","35","40780","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","London","Female","40","40","44650","35400"
"In post","2022","Analysis","Office of Gas and Electricity Markets","London","Male","75","75","47030","41810"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Scotland","Female","20","20","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Scotland","Male","40","40","42330","35320"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","London","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","London","Male","20","20","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scotland","Female","15","15","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scotland","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North East (England)","Male","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Male","15","15","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
