"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department of Health and Social Care","HEO","Female","195","190","32560","32640"
"In post","2022","Asian","Department of Health and Social Care","HEO","Male","100","100","32580","32790"
"In post","2022","Asian","Department of Health and Social Care","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Female","55","50","103480","100030"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department of Health and Social Care","SEO","Female","180","175","40700","40650"
"In post","2022","Asian","Department of Health and Social Care","SEO","Male","85","85","41150","40650"
"In post","2022","Asian","Department of Health and Social Care","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Female","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Male","20","20","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G7","Male","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","HEO","Male","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO","Female","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO","Male","10","10","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AO","Female","30","25","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AO","Male","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Female","55","55","30260","30580"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Male","40","40","30160","30300"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6","Female","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6","Male","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G7","Female","50","50","56000","55620"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G7","Male","45","45","56280","55060"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","HEO","Female","95","90","36430","37560"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","HEO","Male","55","55","36020","35700"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO","Female","20","20","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO","Male","20","20","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","AO","Female","45","40","23050","22600"
"In post","2022","Asian","HM Land Registry","AO","Male","35","35","23160","22600"
"In post","2022","Asian","HM Land Registry","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","EO","Female","50","40","27800","27130"
"In post","2022","Asian","HM Land Registry","EO","Male","30","30","27710","27130"
"In post","2022","Asian","HM Land Registry","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G7","Female","5","5","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G7","Male","5","5","[c]","[c]"
"In post","2022","Asian","HM Land Registry","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","HEO","Female","20","20","[c]","[c]"
"In post","2022","Asian","HM Land Registry","HEO","Male","15","15","[c]","[c]"
"In post","2022","Asian","HM Land Registry","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO","Female","5","5","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO","Male","10","10","[c]","[c]"
"In post","2022","Asian","HM Land Registry","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","AA","Female","15","10","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","AA","Male","5","5","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","AO","Female","825","690","22200","21250"
"In post","2022","Asian","HM Revenue and Customs","AO","Male","800","755","21740","21250"
"In post","2022","Asian","HM Revenue and Customs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","EO","Female","680","630","28340","26820"
"In post","2022","Asian","HM Revenue and Customs","EO","Male","785","770","27740","26820"
"In post","2022","Asian","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","G6","Female","55","55","70480","72200"
"In post","2022","Asian","HM Revenue and Customs","G6","Male","55","55","71050","70600"
"In post","2022","Asian","HM Revenue and Customs","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","G7","Female","195","190","57590","58600"
"In post","2022","Asian","HM Revenue and Customs","G7","Male","250","245","57780","56170"
"In post","2022","Asian","HM Revenue and Customs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","HEO","Female","660","630","35010","33370"
"In post","2022","Asian","HM Revenue and Customs","HEO","Male","895","885","34620","33370"
"In post","2022","Asian","HM Revenue and Customs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Revenue and Customs","SEO","Female","275","270","42000","40520"
"In post","2022","Asian","HM Revenue and Customs","SEO","Male","325","320","41730","40520"
"In post","2022","Asian","HM Revenue and Customs","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","AO","Male","5","5","[c]","[c]"
"In post","2022","Asian","HM Treasury","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Female","25","25","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Male","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6","Female","20","20","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6","Male","20","20","[c]","[c]"
"In post","2022","Asian","HM Treasury","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","G7","Female","50","50","54960","53070"
"In post","2022","Asian","HM Treasury","G7","Male","25","25","[c]","[c]"
"In post","2022","Asian","HM Treasury","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","HEO","Female","60","60","35200","33420"
"In post","2022","Asian","HM Treasury","HEO","Male","60","60","35640","34440"
"In post","2022","Asian","HM Treasury","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Asian","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO","Female","20","15","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO","Male","10","10","[c]","[c]"
"In post","2022","Asian","HM Treasury","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Home Office","AA","Female","65","50","21250","22460"
"In post","2022","Asian","Home Office","AA","Male","70","65","21570","22460"
