"Status","Year","Age","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Attorney General's Departments","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Human Resources","London","35","35","29640","26970"
"In post","2022","20-29","Attorney General's Departments","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Human Resources","North West (England)","20","20","26900","25480"
"In post","2022","20-29","Attorney General's Departments","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Legal","East Midlands (England)","10","10","40760","38000"
"In post","2022","20-29","Attorney General's Departments","Legal","East of England","20","20","38590","39000"
"In post","2022","20-29","Attorney General's Departments","Legal","London","225","225","42800","43920"
"In post","2022","20-29","Attorney General's Departments","Legal","North East (England)","15","15","44190","48080"
"In post","2022","20-29","Attorney General's Departments","Legal","North West (England)","35","35","37690","38000"
"In post","2022","20-29","Attorney General's Departments","Legal","South East (England)","25","25","37400","33520"
"In post","2022","20-29","Attorney General's Departments","Legal","South West (England)","10","10","37950","43040"
"In post","2022","20-29","Attorney General's Departments","Legal","Wales","10","10","38030","38000"
"In post","2022","20-29","Attorney General's Departments","Legal","West Midlands (England)","15","15","33920","38000"
"In post","2022","20-29","Attorney General's Departments","Legal","Yorkshire and The Humber","35","35","37330","38000"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","East Midlands (England)","55","50","23430","22200"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","East of England","55","55","24060","23770"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","London","190","190","25360","24590"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","North East (England)","20","20","23390","22200"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","North West (England)","80","80","23160","22200"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","South East (England)","100","100","24650","23770"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","South West (England)","40","40","23560","22200"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","Wales","20","20","22110","22200"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","West Midlands (England)","40","40","23820","23720"
"In post","2022","20-29","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","75","75","23710","22200"
"In post","2022","20-29","Attorney General's Departments","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Other","London","145","140","28220","26950"
"In post","2022","20-29","Attorney General's Departments","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Other","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","London","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Attorney General's Departments","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Commercial","East of England","15","15","31470","30420"
"In post","2022","20-29","Cabinet Office","Commercial","London","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Commercial","North West (England)","30","30","31260","30680"
"In post","2022","20-29","Cabinet Office","Commercial","Wales","15","15","31650","30420"
"In post","2022","20-29","Cabinet Office","Commercial","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Digital, Data and Technology","East of England","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Digital, Data and Technology","London","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Digital, Data and Technology","North West (England)","10","10","32770","30420"
"In post","2022","20-29","Cabinet Office","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Finance","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Operational Delivery","East of England","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Operational Delivery","North West (England)","20","20","26600","25520"
"In post","2022","20-29","Cabinet Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Policy","London","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","London","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","London","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Property","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Unknown","East Midlands (England)","15","15","28790","29250"
"In post","2022","20-29","Cabinet Office","Unknown","East of England","10","10","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Unknown","London","2390","2390","35890","32000"
"In post","2022","20-29","Cabinet Office","Unknown","North East (England)","115","110","24840","24100"
"In post","2022","20-29","Cabinet Office","Unknown","North West (England)","115","115","33150","29250"
"In post","2022","20-29","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Cabinet Office","Unknown","Scotland","90","90","32540","32000"
"In post","2022","20-29","Cabinet Office","Unknown","South East (England)","40","40","27820","28000"
"In post","2022","20-29","Cabinet Office","Unknown","South West (England)","45","45","31810","29250"
"In post","2022","20-29","Cabinet Office","Unknown","Unknown","280","280","31440","29250"
"In post","2022","20-29","Cabinet Office","Unknown","Wales","30","30","31470","29250"
"In post","2022","20-29","Cabinet Office","Unknown","West Midlands (England)","45","45","33330","29250"
"In post","2022","20-29","Cabinet Office","Unknown","Yorkshire and The Humber","190","185","28880","28000"
"In post","2022","20-29","Chancellor's other departments","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
