"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","London","Heterosexual / straight","280","270","51020","43810"
"In post","2022","Analysis","HM Revenue and Customs","London","LGBO","40","40","49340","43430"
"In post","2022","Analysis","HM Revenue and Customs","London","Undeclared","30","30","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","London","Unknown","55","50","44080","37930"
"In post","2022","Analysis","HM Revenue and Customs","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","North West (England)","Heterosexual / straight","215","205","41990","40180"
"In post","2022","Analysis","HM Revenue and Customs","North West (England)","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","North West (England)","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","North West (England)","Unknown","40","40","37480","33370"
"In post","2022","Analysis","HM Revenue and Customs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Analysis","HM Treasury","London","Unknown","30","25","[c]","[c]"
"In post","2022","Analysis","HM Treasury","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East of England","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","East of England","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","London","Heterosexual / straight","80","80","45740","45200"
"In post","2022","Analysis","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","London","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","South East (England)","Heterosexual / straight","130","125","38100","38070"
"In post","2022","Analysis","Ministry of Defence","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","South East (England)","Unknown","280","270","42450","47010"
"In post","2022","Analysis","Ministry of Defence","South West (England)","Heterosexual / straight","90","85","38680","36300"
"In post","2022","Analysis","Ministry of Defence","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","South West (England)","Unknown","95","90","37670","38070"
"In post","2022","Analysis","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","London","Heterosexual / straight","310","295","49590","44690"
"In post","2022","Analysis","Ministry of Justice","London","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","London","Undeclared","40","40","51220","47590"
"In post","2022","Analysis","Ministry of Justice","London","Unknown","90","90","43690","41750"
"In post","2022","Analysis","Ministry of Justice","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Justice","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
