"Status","Year","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Levelling Up, Housing and Communities","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Levelling Up, Housing and Communities","Statistics","London","110","110","47460","42980"
"In post","2022","Department for Levelling Up, Housing and Communities","Statistics","Outside London","25","25","38480","30320"
"In post","2022","Department for Transport","Commercial","London","120","120","50540","45200"
"In post","2022","Department for Transport","Commercial","Outside London","260","245","33820","30730"
"In post","2022","Department for Transport","Communications","London","80","80","49140","42890"
"In post","2022","Department for Transport","Communications","Outside London","150","140","33500","30730"
"In post","2022","Department for Transport","Corporate Finance","London","15","15","71570","66230"
"In post","2022","Department for Transport","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Counter Fraud","London","5","5","[c]","[c]"
"In post","2022","Department for Transport","Counter Fraud","Outside London","45","45","30870","30730"
"In post","2022","Department for Transport","Digital, Data and Technology","London","80","80","46720","42890"
"In post","2022","Department for Transport","Digital, Data and Technology","Outside London","1155","1140","39360","37730"
"In post","2022","Department for Transport","Economics","London","145","145","48530","54110"
"In post","2022","Department for Transport","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Finance","London","150","150","52640","54110"
"In post","2022","Department for Transport","Finance","Outside London","320","305","35430","31380"
"In post","2022","Department for Transport","Human Resources","London","60","60","50290","51440"
"In post","2022","Department for Transport","Human Resources","Outside London","385","360","34120","31850"
"In post","2022","Department for Transport","Intelligence Analysis","London","5","5","[c]","[c]"
"In post","2022","Department for Transport","Internal Audit","Outside London","20","20","38080","35410"
"In post","2022","Department for Transport","International Trade","London","15","15","57780","54380"
"In post","2022","Department for Transport","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Knowledge and Information Management","London","10","10","40450","42470"
"In post","2022","Department for Transport","Knowledge and Information Management","Outside London","65","65","35560","33350"
"In post","2022","Department for Transport","Legal","Outside London","5","5","[c]","[c]"
"In post","2022","Department for Transport","Medicine","Outside London","50","45","77410","86300"
"In post","2022","Department for Transport","Operational Delivery","London","510","480","34220","30780"
"In post","2022","Department for Transport","Operational Delivery","Outside London","9110","8215","25760","26130"
"In post","2022","Department for Transport","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Operational Research","London","15","15","48980","54110"
"In post","2022","Department for Transport","Operational Research","Outside London","65","60","30840","26780"
"In post","2022","Department for Transport","Other","London","40","35","50720","54110"
"In post","2022","Department for Transport","Other","Outside London","20","20","47040","34800"
"In post","2022","Department for Transport","Policy","London","1010","985","50260","54110"
"In post","2022","Department for Transport","Policy","Outside London","550","520","36780","33350"
"In post","2022","Department for Transport","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Project Delivery","London","355","350","53830","54110"
"In post","2022","Department for Transport","Project Delivery","Outside London","200","195","36290","31380"
"In post","2022","Department for Transport","Property","London","20","20","53280","54430"
"In post","2022","Department for Transport","Property","Outside London","155","145","32120","30730"
"In post","2022","Department for Transport","Science and Engineering","London","60","55","52700","54110"
"In post","2022","Department for Transport","Science and Engineering","Outside London","85","85","40910","38860"
"In post","2022","Department for Transport","Science and Engineering","Overseas","10","10","[c]","[c]"
"In post","2022","Department for Transport","Security","London","125","125","45400","43360"
"In post","2022","Department for Transport","Security","Outside London","70","70","26410","24720"
"In post","2022","Department for Transport","Social Research","London","45","45","48980","46710"
"In post","2022","Department for Transport","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department for Transport","Statistics","London","75","70","44550","42470"
"In post","2022","Department for Transport","Statistics","Outside London","10","10","33860","31360"
"In post","2022","Department for Transport","Unknown","London","450","435","48330","37660"
"In post","2022","Department for Transport","Unknown","Outside London","250","240","53020","40280"
"In post","2022","Department for Work and Pensions","Commercial","London","65","65","41750","38780"
"In post","2022","Department for Work and Pensions","Commercial","Outside London","450","415","34180","31990"
"In post","2022","Department for Work and Pensions","Communications","London","50","45","47500","43980"
"In post","2022","Department for Work and Pensions","Communications","Outside London","60","60","40420","39360"
"In post","2022","Department for Work and Pensions","Counter Fraud","London","900","810","29940","31060"
"In post","2022","Department for Work and Pensions","Counter Fraud","Outside London","4660","4150","27550","27570"
"In post","2022","Department for Work and Pensions","Counter Fraud","Unknown","10","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Digital, Data and Technology","London","235","230","47750","42150"
"In post","2022","Department for Work and Pensions","Digital, Data and Technology","Outside London","3750","3600","41920","36870"
"In post","2022","Department for Work and Pensions","Digital, Data and Technology","Unknown","15","15","48760","52000"
"In post","2022","Department for Work and Pensions","Economics","London","25","25","42850","37380"
"In post","2022","Department for Work and Pensions","Economics","Outside London","20","20","37760","31990"
"In post","2022","Department for Work and Pensions","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department for Work and Pensions","Finance","London","135","130","45830","39960"
"In post","2022","Department for Work and Pensions","Finance","Outside London","1070","990","37280","35310"
"In post","2022","Department for Work and Pensions","Finance","Unknown","5","5","[c]","[c]"
"In post","2022","Department for Work and Pensions","Human Resources","London","160","150","43870","39000"
"In post","2022","Department for Work and Pensions","Human Resources","Outside London","670","625","37390","32900"
"In post","2022","Department for Work and Pensions","Human Resources","Unknown","10","10","[c]","[c]"
"In post","2022","Department for Work and Pensions","Knowledge and Information Management","London","155","150","44190","41410"
