"Status","Year","Function_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","AA/AO","Female","Heterosexual / straight","660","540","21750","21260"
"In post","2022","Finance","AA/AO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Finance","AA/AO","Female","Undeclared","115","90","21780","21840"
"In post","2022","Finance","AA/AO","Female","Unknown","340","265","22010","21250"
"In post","2022","Finance","AA/AO","Male","Heterosexual / straight","300","285","21700","21260"
"In post","2022","Finance","AA/AO","Male","LGBO","20","15","[c]","[c]"
"In post","2022","Finance","AA/AO","Male","Undeclared","45","40","21810","21260"
"In post","2022","Finance","AA/AO","Male","Unknown","230","210","21610","21250"
"In post","2022","Finance","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","EO","Female","Heterosexual / straight","930","860","26880","26670"
"In post","2022","Finance","EO","Female","LGBO","35","35","26360","26820"
"In post","2022","Finance","EO","Female","Undeclared","145","135","27020","26820"
"In post","2022","Finance","EO","Female","Unknown","195","180","27340","26820"
"In post","2022","Finance","EO","Male","Heterosexual / straight","550","540","26730","26820"
"In post","2022","Finance","EO","Male","LGBO","45","45","26270","26710"
"In post","2022","Finance","EO","Male","Undeclared","80","75","27100","27420"
"In post","2022","Finance","EO","Male","Unknown","125","120","26840","26820"
"In post","2022","Finance","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","G6/G7","Female","Heterosexual / straight","990","955","57620","56100"
"In post","2022","Finance","G6/G7","Female","LGBO","30","25","[c]","[c]"
"In post","2022","Finance","G6/G7","Female","Undeclared","130","130","58240","55260"
"In post","2022","Finance","G6/G7","Female","Unknown","185","180","58030","56300"
"In post","2022","Finance","G6/G7","Male","Heterosexual / straight","1005","995","58890","57540"
"In post","2022","Finance","G6/G7","Male","LGBO","70","70","58100","57910"
"In post","2022","Finance","G6/G7","Male","Undeclared","155","150","58120","55410"
"In post","2022","Finance","G6/G7","Male","Unknown","205","200","60000","57370"
"In post","2022","Finance","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","SCS level","Female","Heterosexual / straight","90","90","85600","79610"
"In post","2022","Finance","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Finance","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Finance","SCS level","Female","Unknown","15","10","[c]","[c]"
"In post","2022","Finance","SCS level","Male","Heterosexual / straight","135","135","88520","80030"
"In post","2022","Finance","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Finance","SCS level","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Finance","SCS level","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Finance","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","SEO/HEO","Female","Heterosexual / straight","2130","2015","36810","36340"
"In post","2022","Finance","SEO/HEO","Female","LGBO","105","100","35710","35310"
"In post","2022","Finance","SEO/HEO","Female","Undeclared","285","270","37150","36500"
"In post","2022","Finance","SEO/HEO","Female","Unknown","435","410","37150","36650"
"In post","2022","Finance","SEO/HEO","Male","Heterosexual / straight","1710","1675","37660","36820"
"In post","2022","Finance","SEO/HEO","Male","LGBO","85","85","36090","35310"
"In post","2022","Finance","SEO/HEO","Male","Undeclared","240","235","38310","37420"
"In post","2022","Finance","SEO/HEO","Male","Unknown","445","440","37650","37010"
"In post","2022","Finance","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Female","Heterosexual / straight","290","245","21280","21300"
"In post","2022","Grants Management","AA/AO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Female","Undeclared","25","25","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Female","Unknown","415","370","21280","21300"
"In post","2022","Grants Management","AA/AO","Male","Heterosexual / straight","195","185","21280","21300"
"In post","2022","Grants Management","AA/AO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Male","Unknown","300","290","21260","21300"
"In post","2022","Grants Management","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","EO","Female","Heterosexual / straight","185","165","25500","25190"
"In post","2022","Grants Management","EO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Grants Management","EO","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Grants Management","EO","Female","Unknown","165","145","25320","25100"
"In post","2022","Grants Management","EO","Male","Heterosexual / straight","110","110","25670","25390"
"In post","2022","Grants Management","EO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Grants Management","EO","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Grants Management","EO","Male","Unknown","95","95","25190","24920"
"In post","2022","Grants Management","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Female","Heterosexual / straight","115","105","32580","30920"
"In post","2022","Grants Management","SEO/HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Female","Unknown","65","55","32060","30320"
"In post","2022","Grants Management","SEO/HEO","Male","Heterosexual / straight","95","90","33330","31900"
"In post","2022","Grants Management","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Male","Unknown","55","55","32430","31040"
"In post","2022","Grants Management","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Grants Management","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Female","Heterosexual / straight","875","770","21780","21300"
"In post","2022","Human Resources","AA/AO","Female","LGBO","40","35","21650","21250"
"In post","2022","Human Resources","AA/AO","Female","Undeclared","105","90","21610","21380"
"In post","2022","Human Resources","AA/AO","Female","Unknown","160","140","21790","21280"
"In post","2022","Human Resources","AA/AO","Male","Heterosexual / straight","285","275","21580","21250"
"In post","2022","Human Resources","AA/AO","Male","LGBO","35","35","21420","21250"
"In post","2022","Human Resources","AA/AO","Male","Undeclared","50","50","21770","21380"
"In post","2022","Human Resources","AA/AO","Male","Unknown","85","80","21660","21250"
"In post","2022","Human Resources","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Female","Heterosexual / straight","1275","1170","27140","26930"
"In post","2022","Human Resources","EO","Female","LGBO","65","65","26670","26860"
"In post","2022","Human Resources","EO","Female","Undeclared","140","130","27590","27270"
"In post","2022","Human Resources","EO","Female","Unknown","280","255","27090","26820"
"In post","2022","Human Resources","EO","Male","Heterosexual / straight","555","545","27520","27570"
"In post","2022","Human Resources","EO","Male","LGBO","65","65","27360","27570"
"In post","2022","Human Resources","EO","Male","Undeclared","80","75","28030","27570"
"In post","2022","Human Resources","EO","Male","Unknown","125","120","27700","27570"
"In post","2022","Human Resources","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","G6/G7","Female","Heterosexual / straight","1325","1270","57310","55210"
"In post","2022","Human Resources","G6/G7","Female","LGBO","60","60","56360","54700"
"In post","2022","Human Resources","G6/G7","Female","Undeclared","70","70","58320","55460"
"In post","2022","Human Resources","G6/G7","Female","Unknown","145","140","57790","57480"
"In post","2022","Human Resources","G6/G7","Male","Heterosexual / straight","530","520","58520","57150"
"In post","2022","Human Resources","G6/G7","Male","LGBO","90","90","58830","56850"
"In post","2022","Human Resources","G6/G7","Male","Undeclared","50","50","59700","58700"
"In post","2022","Human Resources","G6/G7","Male","Unknown","80","80","56290","54840"
"In post","2022","Human Resources","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SCS level","Female","Heterosexual / straight","145","140","87960","79960"
"In post","2022","Human Resources","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Human Resources","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Human Resources","SCS level","Male","Heterosexual / straight","60","60","87510","79800"
"In post","2022","Human Resources","SCS level","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Human Resources","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Human Resources","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Human Resources","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SEO/HEO","Female","Heterosexual / straight","2675","2525","36100","35310"
"In post","2022","Human Resources","SEO/HEO","Female","LGBO","125","120","35150","33370"
"In post","2022","Human Resources","SEO/HEO","Female","Undeclared","185","175","36050","34550"
"In post","2022","Human Resources","SEO/HEO","Female","Unknown","360","340","35720","35180"
"In post","2022","Human Resources","SEO/HEO","Male","Heterosexual / straight","1060","1035","37030","36650"
"In post","2022","Human Resources","SEO/HEO","Male","LGBO","145","145","35800","35310"
"In post","2022","Human Resources","SEO/HEO","Male","Undeclared","120","115","37660","37230"
"In post","2022","Human Resources","SEO/HEO","Male","Unknown","185","180","35730","34820"
"In post","2022","Human Resources","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
