"Status","Year","Disability","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Operational Delivery","Scotland","35","30","24330","25120"
"In post","2022","Declared disabled","Criminal Injuries Compensation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","East of England","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","North West (England)","15","15","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","Wales","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Digital, Data and Technology","North West (England)","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Commercial Service","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Scotland","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Legal","Scotland","45","45","52440","53490"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Operational Delivery","Scotland","75","70","25950","23230"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Office and Procurator Fiscal Service","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Digital, Data and Technology","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Crown Prosecution Service","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
