"Status","Year","Function_of_post","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Scottish Government","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Government","HEO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Government","SEO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G6","Male","5","5","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","G7","Male","5","5","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","AO","Female","35","30","20110","19860"
"In post","2022","Analysis","UK Statistics Authority","AO","Male","35","35","20170","19860"
"In post","2022","Analysis","UK Statistics Authority","EO","Female","110","95","24850","24250"
"In post","2022","Analysis","UK Statistics Authority","EO","Male","80","80","24520","23880"
"In post","2022","Analysis","UK Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","G6","Female","35","35","61450","59740"
"In post","2022","Analysis","UK Statistics Authority","G6","Male","50","50","62730","61050"
"In post","2022","Analysis","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","G7","Female","190","180","51310","50210"
"In post","2022","Analysis","UK Statistics Authority","G7","Male","140","140","52160","51210"
"In post","2022","Analysis","UK Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","HEO","Female","385","370","31300","30710"
"In post","2022","Analysis","UK Statistics Authority","HEO","Male","295","290","31260","30710"
"In post","2022","Analysis","UK Statistics Authority","HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","SEO","Female","335","310","38600","38340"
"In post","2022","Analysis","UK Statistics Authority","SEO","Male","235","230","38460","38340"
"In post","2022","Analysis","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","EO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","G7","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","HEO","Female","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","HEO","Male","5","5","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Welsh Government","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","HEO","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","SEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Attorney General's Departments","SEO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","EO","Female","50","50","26330","25950"
"In post","2022","Commercial","Cabinet Office","EO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Cabinet Office","G6","Female","200","195","74010","70180"
"In post","2022","Commercial","Cabinet Office","G6","Male","200","200","77230","75520"
"In post","2022","Commercial","Cabinet Office","G7","Female","435","425","58570","56330"
"In post","2022","Commercial","Cabinet Office","G7","Male","435","435","60630","61710"
"In post","2022","Commercial","Cabinet Office","HEO","Female","100","95","31790","31250"
"In post","2022","Commercial","Cabinet Office","HEO","Male","75","75","31490","30940"
"In post","2022","Commercial","Cabinet Office","SCS level","Female","90","90","110080","103000"
"In post","2022","Commercial","Cabinet Office","SCS level","Male","150","150","123740","120000"
"In post","2022","Commercial","Cabinet Office","SEO","Female","130","125","39410","39360"
"In post","2022","Commercial","Cabinet Office","SEO","Male","125","125","39710","39360"
"In post","2022","Commercial","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","G7","Female","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","EO","Female","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","EO","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","G6","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","G6","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","G7","Female","45","40","48350","47960"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","G7","Male","50","50","49090","47960"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Female","30","25","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","HEO","Male","15","15","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Female","45","40","39590","39560"
"In post","2022","Commercial","Department for Business, Energy and Industrial Strategy","SEO","Male","35","35","40840","40050"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","G7","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","HEO","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Digital, Culture, Media and Sport","HEO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","EO","Female","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Education","EO","Male","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","G6","Female","10","10","[c]","[c]"
"In post","2022","Commercial","Department for Education","G6","Male","5","5","[c]","[c]"
"In post","2022","Commercial","Department for Education","G7","Female","30","25","[c]","[c]"
"In post","2022","Commercial","Department for Education","G7","Male","20","20","[c]","[c]"
"In post","2022","Commercial","Department for Education","HEO","Female","25","25","[c]","[c]"
"In post","2022","Commercial","Department for Education","HEO","Male","25","25","[c]","[c]"
"In post","2022","Commercial","Department for Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Department for Education","SEO","Female","65","65","37180","36500"
