"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Policy","145","140","45860","40720"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Project Delivery","150","140","40760","36490"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Science and Engineering","915","860","39160","39650"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Security","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Tax","55","50","40310","40180"
"In post","2022","Declared non-disabled","Digital, Data & Technology","Unknown","1050","1035","50420","54700"
"In post","2022","Declared non-disabled","Finance","Commercial","460","435","37590","35310"
"In post","2022","Declared non-disabled","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Corporate Finance","95","95","46400","42940"
"In post","2022","Declared non-disabled","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Digital, Data and Technology","175","170","39960","36820"
"In post","2022","Declared non-disabled","Finance","Economics","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Finance","6115","5855","41540","37350"
"In post","2022","Declared non-disabled","Finance","Human Resources","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Operational Delivery","940","825","28310","22080"
"In post","2022","Declared non-disabled","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Other","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Policy","30","30","45090","42450"
"In post","2022","Declared non-disabled","Finance","Project Delivery","40","35","40920","38850"
"In post","2022","Declared non-disabled","Finance","Property","30","30","40930","36500"
"In post","2022","Declared non-disabled","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Security","235","230","43130","37590"
"In post","2022","Declared non-disabled","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Finance","Tax","60","60","36030","37610"
"In post","2022","Declared non-disabled","Finance","Unknown","205","200","45900","40600"
"In post","2022","Declared non-disabled","Grants Management","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Grants Management","Operational Delivery","2085","1915","25020","21300"
"In post","2022","Declared non-disabled","Grants Management","Policy","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Communications","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Finance","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Human Resources","5680","5380","39160","34610"
"In post","2022","Declared non-disabled","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Legal","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Operational Delivery","1075","1000","30860","27570"
"In post","2022","Declared non-disabled","Human Resources","Other","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Policy","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Project Delivery","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Security","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Human Resources","Tax","120","110","35240","33080"
"In post","2022","Declared non-disabled","Human Resources","Unknown","875","840","40770","35810"
"In post","2022","Declared non-disabled","Internal Audit","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Internal Audit","535","510","46720","43710"
"In post","2022","Declared non-disabled","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Other","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Internal Audit","Security","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Communications","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Finance","55","55","27720","27350"
"In post","2022","Declared non-disabled","Legal","Human Resources","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Knowledge and Information Management","60","55","34370","27570"
"In post","2022","Declared non-disabled","Legal","Legal","5435","5060","56700","55610"
"In post","2022","Declared non-disabled","Legal","Operational Delivery","2125","1955","27610","26820"
"In post","2022","Declared non-disabled","Legal","Other","330","315","33650","27580"
"In post","2022","Declared non-disabled","Legal","Policy","65","60","47200","42360"
"In post","2022","Declared non-disabled","Legal","Project Delivery","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Security","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Tax","220","210","42380","40180"
"In post","2022","Declared non-disabled","Legal","Unknown","140","135","64080","67700"
"In post","2022","Declared non-disabled","No function","Commercial","350","345","49640","46550"
"In post","2022","Declared non-disabled","No function","Communications","175","170","42020","40050"
"In post","2022","Declared non-disabled","No function","Corporate Finance","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Counter Fraud","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Digital, Data and Technology","105","105","42540","41000"
"In post","2022","Declared non-disabled","No function","Economics","290","285","49460","52500"
"In post","2022","Declared non-disabled","No function","Finance","100","95","48300","49860"
"In post","2022","Declared non-disabled","No function","Geography","250","240","31930","33290"
"In post","2022","Declared non-disabled","No function","Human Resources","45","45","50130","49160"
"In post","2022","Declared non-disabled","No function","Inspector of Education and Training","740","725","65690","70500"
"In post","2022","Declared non-disabled","No function","Intelligence Analysis","295","290","30870","28350"
"In post","2022","Declared non-disabled","No function","Internal Audit","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","International Trade","870","860","48120","47980"
"In post","2022","Declared non-disabled","No function","Knowledge and Information Management","580","555","35240","31990"
"In post","2022","Declared non-disabled","No function","Legal","935","845","45560","44780"
"In post","2022","Declared non-disabled","No function","Medicine","325","285","78200","83320"
"In post","2022","Declared non-disabled","No function","Operational Delivery","132400","120775","28540","27570"
"In post","2022","Declared non-disabled","No function","Operational Research","245","235","45740","47010"
"In post","2022","Declared non-disabled","No function","Other","5200","4915","32110","27570"
"In post","2022","Declared non-disabled","No function","Planning","110","110","46640","41650"
"In post","2022","Declared non-disabled","No function","Planning Inspectors","270","245","56300","58810"
"In post","2022","Declared non-disabled","No function","Policy","16005","15565","47830","44540"
"In post","2022","Declared non-disabled","No function","Project Delivery","375","365","45520","41830"
"In post","2022","Declared non-disabled","No function","Property","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Psychology","1110","1065","36300","31180"
"In post","2022","Declared non-disabled","No function","Science and Engineering","5030","4815","40190","38070"
"In post","2022","Declared non-disabled","No function","Security","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Statistics","45","40","49400","49420"
"In post","2022","Declared non-disabled","No function","Tax","7795","7405","37710","33370"
"In post","2022","Declared non-disabled","No function","Unknown","3580","3500","41810","34550"
"In post","2022","Declared non-disabled","No function","Veterinarian","300","285","43720","39920"
"In post","2022","Declared non-disabled","Project Delivery","Commercial","540","520","38320","36960"
"In post","2022","Declared non-disabled","Project Delivery","Communications","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Digital, Data and Technology","135","135","47070","47010"
"In post","2022","Declared non-disabled","Project Delivery","Economics","45","45","57560","55620"
"In post","2022","Declared non-disabled","Project Delivery","Finance","175","170","45900","42800"
"In post","2022","Declared non-disabled","Project Delivery","Human Resources","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Inspector of Education and Training","55","55","75040","75480"
"In post","2022","Declared non-disabled","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Knowledge and Information Management","70","70","41480","38600"
"In post","2022","Declared non-disabled","Project Delivery","Legal","10","5","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Medicine","25","25","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Operational Delivery","1365","1305","37370","34260"
"In post","2022","Declared non-disabled","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Other","2420","2320","35420","30900"
"In post","2022","Declared non-disabled","Project Delivery","Policy","1275","1225","54840","55210"
"In post","2022","Declared non-disabled","Project Delivery","Project Delivery","9350","8965","43500","40520"
"In post","2022","Declared non-disabled","Project Delivery","Property","45","45","41020","38000"
