"Status","Year","Disability","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared disabled","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Lanarkshire","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Nottingham","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Nottingham","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Nottingham","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Oxfordshire CC","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Perth and Kinross, and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Powys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Powys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sandwell","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sefton","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sheffield","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Somerset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Hampshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Lanarkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Heterosexual / straight","35","[c]","28960","27570"
"Leaver Dept.","2022","Declared disabled","Tyneside","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Tyneside","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Warrington","Unknown","[c]","[c]","[c]","[c]"
