"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","HM Revenue and Customs","EO","Male","590","555","27430","26820"
"In post","2022","Declared disabled","HM Revenue and Customs","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","G6/G7","Female","400","380","59110","55210"
"In post","2022","Declared disabled","HM Revenue and Customs","G6/G7","Male","355","340","60550","58600"
"In post","2022","Declared disabled","HM Revenue and Customs","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Revenue and Customs","SEO/HEO","Female","1200","1120","36440","33680"
"In post","2022","Declared disabled","HM Revenue and Customs","SEO/HEO","Male","1015","970","36840","35160"
"In post","2022","Declared disabled","HM Revenue and Customs","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","EO","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","G6/G7","Female","55","55","57340","53630"
"In post","2022","Declared disabled","HM Treasury","G6/G7","Male","50","50","57820","55500"
"In post","2022","Declared disabled","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","HM Treasury","SEO/HEO","Female","80","80","35880","34760"
"In post","2022","Declared disabled","HM Treasury","SEO/HEO","Male","45","40","36200","35960"
"In post","2022","Declared disabled","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","AA/AO","Female","420","350","22150","21680"
"In post","2022","Declared disabled","Home Office","AA/AO","Male","315","290","22100","21680"
"In post","2022","Declared disabled","Home Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","EO","Female","605","540","27010","26160"
"In post","2022","Declared disabled","Home Office","EO","Male","540","510","27070","26160"
"In post","2022","Declared disabled","Home Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","G6/G7","Female","145","140","60080","57680"
"In post","2022","Declared disabled","Home Office","G6/G7","Male","145","145","61000","57710"
"In post","2022","Declared disabled","Home Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Home Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","SEO/HEO","Female","470","445","36380","35200"
"In post","2022","Declared disabled","Home Office","SEO/HEO","Male","365","355","36630","35710"
"In post","2022","Declared disabled","Home Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","AA/AO","Female","605","560","21900","21380"
"In post","2022","Declared disabled","Ministry of Defence","AA/AO","Male","670","650","23330","21170"
"In post","2022","Declared disabled","Ministry of Defence","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","EO","Female","480","445","26520","26670"
"In post","2022","Declared disabled","Ministry of Defence","EO","Male","545","530","27590","26670"
"In post","2022","Declared disabled","Ministry of Defence","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","G6/G7","Female","235","225","57820","55210"
"In post","2022","Declared disabled","Ministry of Defence","G6/G7","Male","250","245","57730","56100"
"In post","2022","Declared disabled","Ministry of Defence","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","SCS level","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","SEO/HEO","Female","870","830","35970","34170"
"In post","2022","Declared disabled","Ministry of Defence","SEO/HEO","Male","1040","1020","37620","37610"
"In post","2022","Declared disabled","Ministry of Defence","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Defence","Unknown","Female","90","90","36950","33740"
"In post","2022","Declared disabled","Ministry of Defence","Unknown","Male","115","115","41130","39960"
"In post","2022","Declared disabled","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","AA/AO","Female","2190","1940","23010","21490"
"In post","2022","Declared disabled","Ministry of Justice","AA/AO","Male","1785","1680","25570","24260"
"In post","2022","Declared disabled","Ministry of Justice","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","EO","Female","680","650","27340","26850"
"In post","2022","Declared disabled","Ministry of Justice","EO","Male","560","530","30080","29310"
"In post","2022","Declared disabled","Ministry of Justice","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","G6/G7","Female","145","140","60600","59290"
"In post","2022","Declared disabled","Ministry of Justice","G6/G7","Male","140","140","64180","61860"
"In post","2022","Declared disabled","Ministry of Justice","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","SCS level","Female","20","20","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","SEO/HEO","Female","885","855","38410","36610"
"In post","2022","Declared disabled","Ministry of Justice","SEO/HEO","Male","625","605","40430","38160"
"In post","2022","Declared disabled","Ministry of Justice","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ministry of Justice","Unknown","Female","2560","2370","30430","28200"
"In post","2022","Declared disabled","Ministry of Justice","Unknown","Male","745","710","31950","30210"
"In post","2022","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","EO","Female","60","60","33230","32770"
"In post","2022","Declared disabled","National Crime Agency","EO","Male","60","60","34720","35520"
"In post","2022","Declared disabled","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Female","45","40","43930","43670"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Male","50","50","44370","43710"
"In post","2022","Declared disabled","National Crime Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","SCS level","Unknown","[c]","[c]","[c]","[c]"
