"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Greater Manchester","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Hampshire and Isle of Wight","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","Female","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","EO","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","40","35","32740","30580"
"In post","2022","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","30","30","35990","35900"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Highlands and Islands","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Inner London - West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","EO","Female","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","EO","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Kent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","AA/AO","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","EO","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","SEO/HEO","Female","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lancashire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","EO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Lincolnshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Eastern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","AA/AO","Female","40","35","21840","21300"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","AA/AO","Male","30","30","22190","21300"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","EO","Female","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","EO","Male","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","North Yorkshire","SEO/HEO","Male","30","30","34110","35900"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","EO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","EO","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","G6/G7","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","EO","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","EO","Male","25","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Outer London - West and North West","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Female","30","25","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","AA/AO","Male","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","EO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Shropshire and Staffordshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","AA/AO","Female","15","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","EO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Southern Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Female","115","110","24300","24370"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","AA/AO","Male","75","75","24180","24370"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Female","115","105","28110","27960"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","EO","Male","50","45","28220","28170"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Female","30","30","57480","55350"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","G6/G7","Male","35","35","58990","56200"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Female","140","130","36280","34390"
"In post","2022","Animal and Plant Health Agency","Surrey, East and West Sussex","SEO/HEO","Male","105","100","36890","37560"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Female","65","55","21340","21300"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","AA/AO","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","EO","Female","35","35","25560","25100"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","EO","Male","25","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Female","40","35","35890","36030"
"In post","2022","Animal and Plant Health Agency","West Wales and The Valleys","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","West Yorkshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
