"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AO","Female","40","35","21840","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","AO","Male","30","30","22190","21300"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Female","30","30","25420","24920"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Male","35","35","25620","25310"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G6","Male","5","5","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","G7","Male","10","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","Female","20","15","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","HEO","Male","20","20","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","Female","15","10","[c]","[c]"
"In post","2022","Animal and Plant Health Agency","Yorkshire and The Humber","SEO","Male","15","15","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","G7","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO","Female","5","5","[c]","[c]"
"In post","2022","Attorney General's Office","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","G7","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","HEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","EO","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G6","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G7","Female","20","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","G7","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","HEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","HEO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","AO","Female","60","60","24030","24490"
"In post","2022","Cabinet Office (excl. agencies)","London","AO","Male","50","50","24350","24490"
"In post","2022","Cabinet Office (excl. agencies)","London","EO","Female","315","310","27720","27500"
"In post","2022","Cabinet Office (excl. agencies)","London","EO","Male","215","215","27660","27500"
"In post","2022","Cabinet Office (excl. agencies)","London","G6","Female","375","365","68580","64840"
"In post","2022","Cabinet Office (excl. agencies)","London","G6","Male","380","380","69170","66440"
"In post","2022","Cabinet Office (excl. agencies)","London","G7","Female","925","900","56430","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","G7","Male","935","930","57020","54700"
"In post","2022","Cabinet Office (excl. agencies)","London","HEO","Female","1105","1095","31660","32000"
"In post","2022","Cabinet Office (excl. agencies)","London","HEO","Male","795","795","32170","32000"
"In post","2022","Cabinet Office (excl. agencies)","London","SCS level","Female","250","240","92580","82850"
"In post","2022","Cabinet Office (excl. agencies)","London","SCS level","Male","335","330","105220","94860"
"In post","2022","Cabinet Office (excl. agencies)","London","SEO","Female","380","375","40990","40600"
"In post","2022","Cabinet Office (excl. agencies)","London","SEO","Male","300","300","41040","40600"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","AO","Female","105","95","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","AO","Male","65","60","21050","21050"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","EO","Female","70","60","24840","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","EO","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G6","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G6","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G7","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","G7","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","HEO","Female","80","75","31560","32000"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","HEO","Male","45","45","31290","32000"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SEO","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","SEO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","AO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","AO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","EO","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","EO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G6","Female","35","35","69070","64590"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G6","Male","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G7","Female","100","95","54830","51580"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","G7","Male","75","75","57040","52580"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","HEO","Female","75","75","31420","32000"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","HEO","Male","60","55","31310","32000"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SEO","Female","60","55","38210","37300"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","SEO","Male","35","35","37930","37300"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","EO","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","EO","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G6","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G6","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G7","Female","35","35","53030","49700"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","G7","Male","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","HEO","Female","60","60","31790","32000"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","HEO","Male","55","55","31000","32000"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SEO","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","SEO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","AO","Female","20","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","AO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","EO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","G6","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","G6","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","G7","Female","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","G7","Male","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","HEO","Female","50","50","32310","33300"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","HEO","Male","40","40","32470","33300"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","SCS level","Male","5","5","[c]","[c]"
