"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","G6/G7","Male","10","5","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Planning Inspectors","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","AA/AO","Female","45","40","23970","24010"
"In post","2022","Declared disabled","Policy","AA/AO","Male","30","30","[c]","[c]"
"In post","2022","Declared disabled","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","EO","Female","205","200","28110","27850"
"In post","2022","Declared disabled","Policy","EO","Male","125","120","28440","28070"
"In post","2022","Declared disabled","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","G6/G7","Female","625","595","57770","55420"
"In post","2022","Declared disabled","Policy","G6/G7","Male","475","465","58240","56380"
"In post","2022","Declared disabled","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","SCS level","Female","65","65","84770","77610"
"In post","2022","Declared disabled","Policy","SCS level","Male","60","60","90590","78980"
"In post","2022","Declared disabled","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","SEO/HEO","Female","860","825","36500","36070"
"In post","2022","Declared disabled","Policy","SEO/HEO","Male","600","595","37070","36500"
"In post","2022","Declared disabled","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","AA/AO","Female","60","50","22160","21260"
"In post","2022","Declared disabled","Project Delivery","AA/AO","Male","30","30","22350","21380"
"In post","2022","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","EO","Female","95","85","27140","26930"
"In post","2022","Declared disabled","Project Delivery","EO","Male","60","55","26940","26780"
"In post","2022","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","G6/G7","Female","210","200","56930","55210"
"In post","2022","Declared disabled","Project Delivery","G6/G7","Male","160","155","58330","55210"
"In post","2022","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","SEO/HEO","Female","490","460","36370","35420"
"In post","2022","Declared disabled","Project Delivery","SEO/HEO","Male","345","330","37680","38370"
"In post","2022","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","AA/AO","Female","40","35","21810","21840"
"In post","2022","Declared disabled","Property","AA/AO","Male","40","35","19670","19010"
"In post","2022","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","EO","Female","55","50","27330","27000"
"In post","2022","Declared disabled","Property","EO","Male","70","70","27230","26880"
"In post","2022","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","G6/G7","Female","50","50","57770","55210"
"In post","2022","Declared disabled","Property","G6/G7","Male","65","65","58010","57240"
"In post","2022","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","SEO/HEO","Female","130","120","35970","33370"
"In post","2022","Declared disabled","Property","SEO/HEO","Male","135","130","37710","36260"
"In post","2022","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Declared disabled","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","EO","Female","35","35","26800","27380"
"In post","2022","Declared disabled","Psychology","EO","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","SEO/HEO","Female","65","65","36020","31180"
"In post","2022","Declared disabled","Psychology","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","AA/AO","Female","45","45","22370","22350"
"In post","2022","Declared disabled","Science and Engineering","AA/AO","Male","60","60","22130","22750"
"In post","2022","Declared disabled","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","EO","Female","70","70","26530","26670"
"In post","2022","Declared disabled","Science and Engineering","EO","Male","105","105","26080","26370"
"In post","2022","Declared disabled","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","G6/G7","Female","55","50","54160","51940"
"In post","2022","Declared disabled","Science and Engineering","G6/G7","Male","95","90","55000","54720"
"In post","2022","Declared disabled","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","SEO/HEO","Female","170","150","35690","34470"
"In post","2022","Declared disabled","Science and Engineering","SEO/HEO","Male","335","325","38070","38110"
"In post","2022","Declared disabled","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Unknown","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Science and Engineering","Unknown","Male","60","60","40110","40440"
"In post","2022","Declared disabled","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","AA/AO","Female","60","55","25520","21380"
"In post","2022","Declared disabled","Security","AA/AO","Male","275","265","27040","22630"
"In post","2022","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","EO","Female","50","45","28070","27120"
"In post","2022","Declared disabled","Security","EO","Male","75","75","34300","30110"
"In post","2022","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","SEO/HEO","Female","60","60","36600","35310"
"In post","2022","Declared disabled","Security","SEO/HEO","Male","115","115","39140","36650"
"In post","2022","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Male","10","10","[c]","[c]"
"In post","2022","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","G6/G7","Female","25","25","[c]","[c]"
"In post","2022","Declared disabled","Social Research","G6/G7","Male","5","5","[c]","[c]"
"In post","2022","Declared disabled","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Social Research","SEO/HEO","Female","60","55","36850","37770"
"In post","2022","Declared disabled","Social Research","SEO/HEO","Male","30","30","36580","37880"
"In post","2022","Declared disabled","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
