"Status","Year","Age","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Outside London","SEO/HEO","Undeclared","3450","3320","38020","37100"
"In post","2022","50-59","Outside London","SEO/HEO","Unknown","4135","3970","37620","36510"
"In post","2022","50-59","Outside London","Unknown","Heterosexual / straight","3300","3115","33200","28620"
"In post","2022","50-59","Outside London","Unknown","LGBO","140","135","34270","36290"
"In post","2022","50-59","Outside London","Unknown","Undeclared","350","330","35680","37170"
"In post","2022","50-59","Outside London","Unknown","Unknown","735","655","30600","28200"
"In post","2022","50-59","Overseas","AA/AO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Heterosexual / straight","70","70","28250","27370"
"In post","2022","50-59","Overseas","EO","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","G6/G7","Heterosexual / straight","210","210","63150","63000"
"In post","2022","50-59","Overseas","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","G6/G7","Undeclared","45","45","62100","61250"
"In post","2022","50-59","Overseas","G6/G7","Unknown","50","50","62380","60720"
"In post","2022","50-59","Overseas","SCS level","Heterosexual / straight","80","80","90060","80170"
"In post","2022","50-59","Overseas","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Overseas","SEO/HEO","Heterosexual / straight","255","255","41570","38300"
"In post","2022","50-59","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","SEO/HEO","Undeclared","40","40","39130","38160"
"In post","2022","50-59","Overseas","SEO/HEO","Unknown","65","65","46790","46600"
"In post","2022","50-59","Overseas","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Heterosexual / straight","45","40","22410","21260"
"In post","2022","50-59","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","EO","Heterosexual / straight","80","75","29080","27570"
"In post","2022","50-59","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","EO","Unknown","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","50-59","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SEO/HEO","Heterosexual / straight","75","75","38210","36910"
"In post","2022","50-59","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Unknown","490","485","42420","37300"
"In post","2022","60-64","London","AA/AO","Heterosexual / straight","930","835","25170","25110"
"In post","2022","60-64","London","AA/AO","LGBO","35","30","25020","25110"
"In post","2022","60-64","London","AA/AO","Undeclared","160","135","24860","25110"
"In post","2022","60-64","London","AA/AO","Unknown","280","245","25970","25110"
"In post","2022","60-64","London","EO","Heterosexual / straight","1095","965","30720","30750"
"In post","2022","60-64","London","EO","LGBO","40","35","30630","31060"
"In post","2022","60-64","London","EO","Undeclared","230","200","30310","30460"
"In post","2022","60-64","London","EO","Unknown","285","245","31260","31090"
"In post","2022","60-64","London","G6/G7","Heterosexual / straight","735","665","64580","63470"
"In post","2022","60-64","London","G6/G7","LGBO","35","30","64330","65050"
"In post","2022","60-64","London","G6/G7","Undeclared","115","100","65760","63750"
"In post","2022","60-64","London","G6/G7","Unknown","200","185","64710","62590"
"In post","2022","60-64","London","SCS level","Heterosexual / straight","155","145","103450","93490"
"In post","2022","60-64","London","SCS level","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","London","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","60-64","London","SCS level","Unknown","40","35","116370","103920"
"In post","2022","60-64","London","SEO/HEO","Heterosexual / straight","1075","975","40910","40430"
"In post","2022","60-64","London","SEO/HEO","LGBO","35","30","41480","40540"
"In post","2022","60-64","London","SEO/HEO","Undeclared","205","185","41140","40910"
"In post","2022","60-64","London","SEO/HEO","Unknown","270","245","41470","40910"
"In post","2022","60-64","London","Unknown","Heterosexual / straight","150","140","36360","33700"
"In post","2022","60-64","London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","60-64","London","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2022","60-64","London","Unknown","Unknown","45","40","35840","33700"
"In post","2022","60-64","Outside London","AA/AO","Heterosexual / straight","8695","7100","21980","21260"
"In post","2022","60-64","Outside London","AA/AO","LGBO","200","165","22300","21260"
"In post","2022","60-64","Outside London","AA/AO","Undeclared","1475","1160","21900","21260"
"In post","2022","60-64","Outside London","AA/AO","Unknown","2975","2310","22510","21260"
"In post","2022","60-64","Outside London","EO","Heterosexual / straight","6500","5185","27880","27570"
"In post","2022","60-64","Outside London","EO","LGBO","185","150","27740","27570"
"In post","2022","60-64","Outside London","EO","Undeclared","1145","890","27780","27570"
"In post","2022","60-64","Outside London","EO","Unknown","1765","1340","28570","27570"
"In post","2022","60-64","Outside London","G6/G7","Heterosexual / straight","1565","1380","60700","58610"
"In post","2022","60-64","Outside London","G6/G7","LGBO","45","35","61170","60490"
"In post","2022","60-64","Outside London","G6/G7","Undeclared","240","210","60700","58710"
"In post","2022","60-64","Outside London","G6/G7","Unknown","495","420","59240","57370"
"In post","2022","60-64","Outside London","SCS level","Heterosexual / straight","110","100","102610","96560"
"In post","2022","60-64","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","60-64","Outside London","SCS level","Unknown","40","35","101480","88990"
"In post","2022","60-64","Outside London","SEO/HEO","Heterosexual / straight","4955","4195","37810","36300"
"In post","2022","60-64","Outside London","SEO/HEO","LGBO","115","95","37370","35980"
"In post","2022","60-64","Outside London","SEO/HEO","Undeclared","915","770","37950","36410"
"In post","2022","60-64","Outside London","SEO/HEO","Unknown","985","810","38260","36500"
"In post","2022","60-64","Outside London","Unknown","Heterosexual / straight","1135","980","31590","28200"
"In post","2022","60-64","Outside London","Unknown","LGBO","40","30","32010","32690"
"In post","2022","60-64","Outside London","Unknown","Undeclared","125","105","34530","35490"
"In post","2022","60-64","Outside London","Unknown","Unknown","260","220","29740","28200"
"In post","2022","60-64","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","Heterosexual / straight","35","35","65040","65570"
"In post","2022","60-64","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Overseas","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","60-64","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","Heterosexual / straight","50","50","42420","40580"
"In post","2022","60-64","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","60-64","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","AA/AO","Unknown","10","5","[c]","[c]"
"In post","2022","60-64","Unknown","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","60-64","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","EO","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","Unknown","120","115","39780","37300"
"In post","2022","65+","London","AA/AO","Heterosexual / straight","520","435","24700","24900"
"In post","2022","65+","London","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2022","65+","London","AA/AO","Undeclared","100","80","24560","25110"
"In post","2022","65+","London","AA/AO","Unknown","210","170","25880","25110"
"In post","2022","65+","London","EO","Heterosexual / straight","400","325","30350","30620"
"In post","2022","65+","London","EO","LGBO","15","10","[c]","[c]"
"In post","2022","65+","London","EO","Undeclared","90","70","30480","30780"
"In post","2022","65+","London","EO","Unknown","110","85","31640","31880"
"In post","2022","65+","London","G6/G7","Heterosexual / straight","215","180","64990","62880"
"In post","2022","65+","London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","65+","London","G6/G7","Undeclared","40","35","66060","63500"
"In post","2022","65+","London","G6/G7","Unknown","65","55","65440","63820"
"In post","2022","65+","London","SCS level","Heterosexual / straight","30","25","113330","99320"
"In post","2022","65+","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","65+","London","SCS level","Unknown","15","10","[c]","[c]"
"In post","2022","65+","London","SEO/HEO","Heterosexual / straight","290","250","41810","40910"
"In post","2022","65+","London","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","65+","London","SEO/HEO","Undeclared","80","65","41260","40310"
"In post","2022","65+","London","SEO/HEO","Unknown","85","75","41730","40910"
"In post","2022","65+","London","Unknown","Heterosexual / straight","80","70","34590","32830"
"In post","2022","65+","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","London","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2022","65+","London","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","65+","Outside London","AA/AO","Heterosexual / straight","2960","2290","21610","21260"
"In post","2022","65+","Outside London","AA/AO","LGBO","65","55","21630","21260"
"In post","2022","65+","Outside London","AA/AO","Undeclared","485","360","21630","21260"
"In post","2022","65+","Outside London","AA/AO","Unknown","950","695","22370","21260"
"In post","2022","65+","Outside London","EO","Heterosexual / straight","1765","1320","27900","27570"
"In post","2022","65+","Outside London","EO","LGBO","50","35","27560","27570"
"In post","2022","65+","Outside London","EO","Undeclared","350","255","28310","27570"
"In post","2022","65+","Outside London","EO","Unknown","510","345","28210","27570"
"In post","2022","65+","Outside London","G6/G7","Heterosexual / straight","380","290","62230","59670"
"In post","2022","65+","Outside London","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2022","65+","Outside London","G6/G7","Undeclared","55","45","62020","59750"
"In post","2022","65+","Outside London","G6/G7","Unknown","150","110","62140","60630"
"In post","2022","65+","Outside London","SCS level","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","65+","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","Outside London","SCS level","Undeclared","10","5","[c]","[c]"
