"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Health and Safety Executive","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Health and Safety Executive","Statistics","North West (England)","10","10","47060","51170"
"In post","2022","Analysis","HM Courts and Tribunals Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","London","20","20","46120","43710"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Statistics","London","5","5","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Courts and Tribunals Service","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","London","15","15","50690","50590"
"In post","2022","Analysis","HM Land Registry","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Land Registry","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Prison and Probation Service","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","London","75","75","51540","43430"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Economics","North West (England)","40","40","38650","33370"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","London","15","15","38950","33440"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","North West (England)","10","10","36040","33680"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","London","40","35","47860","37930"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","North West (England)","60","55","43970","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","London","65","60","50350","43810"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","North West (England)","45","45","42760","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","East of England","20","20","47660","40520"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","London","145","140","50910","43810"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","North East (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","North West (England)","120","115","39700","33370"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tax","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Tax","North West (England)","5","5","[c]","[c]"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","London","35","35","51400","51300"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","North West (England)","20","20","43300","40350"
"In post","2022","Analysis","HM Revenue and Customs (excl. agencies)","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","HM Treasury (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Economics","London","5","5","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Intelligence Analysis","Wales","20","20","29480","29070"
"In post","2022","Analysis","Intellectual Property Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Intellectual Property Office","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Other","London","35","35","50150","53620"
"In post","2022","Analysis","Medicines and Healthcare Products Regulatory Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","East of England","10","10","27050","29200"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","London","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","South East (England)","10","10","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","South West (England)","15","15","34100","33000"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","West Midlands (England)","10","10","35850","33300"
"In post","2022","Analysis","Ministry of Defence (excl. agencies)","Geography","Yorkshire and The Humber","5","5","[c]","[c]"
