"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","Heterosexual / straight","150","135","46820","46000"
"In post","2022","Analysis","South Yorkshire","Sheffield","LGBO","10","10","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","Undeclared","20","20","[c]","[c]"
"In post","2022","Analysis","South Yorkshire","Sheffield","Unknown","30","30","43820","49170"
"In post","2022","Analysis","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Southern Scotland","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","Heterosexual / straight","45","45","39670","37850"
"In post","2022","Analysis","West Central Scotland","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Central Scotland","Glasgow City","Unknown","20","20","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","Heterosexual / straight","40","35","43790","41370"
"In post","2022","Analysis","West Midlands","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Birmingham","Unknown","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Midlands","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Central Valleys","Unknown","5","5","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Leeds","Heterosexual / straight","180","170","41620","38180"
"In post","2022","Analysis","West Yorkshire","Leeds","LGBO","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Leeds","Undeclared","25","25","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Leeds","Unknown","25","20","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","45","45","37230","36800"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","60","60","43550","41160"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Cheshire","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","30","30","41820","38550"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","Nottingham","Unknown","15","15","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Devon CC","Heterosexual / straight","165","155","44570","45150"
"In post","2022","Commercial","Devon","Devon CC","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Devon","Devon CC","Undeclared","20","20","[c]","[c]"
"In post","2022","Commercial","Devon","Devon CC","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Bournemouth, Christchurch and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Bournemouth, Christchurch and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Somerset CC","Heterosexual / straight","60","60","43430","42510"
"In post","2022","Commercial","Dorset and Somerset","Somerset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Somerset CC","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Dorset and Somerset","Somerset CC","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","East Anglia","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Cambridgeshire CC","Heterosexual / straight","35","30","32360","33000"
"In post","2022","Commercial","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","East Anglia","Cambridgeshire CC","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","East Anglia","Cambridgeshire CC","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","East Anglia","Norwich and East Norfolk","Heterosexual / straight","70","65","41030","38420"
"In post","2022","Commercial","East Anglia","Norwich and East Norfolk","LGBO","5","5","[c]","[c]"
