"Status","Year","Age","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","G7","Female","Undeclared","565","550","56060","55210"
"In post","2022","50-59","G7","Female","Unknown","1060","1005","55900","55210"
"In post","2022","50-59","G7","Male","Heterosexual / straight","4815","4765","56710","55210"
"In post","2022","50-59","G7","Male","LGBO","240","240","56970","55610"
"In post","2022","50-59","G7","Male","Undeclared","785","780","57190","56170"
"In post","2022","50-59","G7","Male","Unknown","1470","1450","56280","55610"
"In post","2022","50-59","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HEO","Female","Heterosexual / straight","7905","7485","33910","33370"
"In post","2022","50-59","HEO","Female","LGBO","210","200","34360","33370"
"In post","2022","50-59","HEO","Female","Undeclared","1115","1050","34380","33630"
"In post","2022","50-59","HEO","Female","Unknown","1515","1430","34720","33680"
"In post","2022","50-59","HEO","Male","Heterosexual / straight","6900","6790","35140","33840"
"In post","2022","50-59","HEO","Male","LGBO","325","315","34540","33660"
"In post","2022","50-59","HEO","Male","Undeclared","1270","1250","35340","34290"
"In post","2022","50-59","HEO","Male","Unknown","1535","1505","35630","34290"
"In post","2022","50-59","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","SCS level","Female","Heterosexual / straight","870","845","91440","83430"
"In post","2022","50-59","SCS level","Female","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","SCS level","Female","Undeclared","100","95","89570","83110"
"In post","2022","50-59","SCS level","Female","Unknown","180","175","98840","91090"
"In post","2022","50-59","SCS level","Male","Heterosexual / straight","1045","1030","96690","89110"
"In post","2022","50-59","SCS level","Male","LGBO","60","60","95830","83990"
"In post","2022","50-59","SCS level","Male","Undeclared","125","125","94350","85420"
"In post","2022","50-59","SCS level","Male","Unknown","235","230","106390","98710"
"In post","2022","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","SEO","Female","Heterosexual / straight","5990","5735","41870","40580"
"In post","2022","50-59","SEO","Female","LGBO","165","160","43000","41620"
"In post","2022","50-59","SEO","Female","Undeclared","925","875","42390","41230"
"In post","2022","50-59","SEO","Female","Unknown","1055","1000","41990","40520"
"In post","2022","50-59","SEO","Male","Heterosexual / straight","6225","6155","43690","41970"
"In post","2022","50-59","SEO","Male","LGBO","245","240","42850","41750"
"In post","2022","50-59","SEO","Male","Undeclared","1055","1035","43610","42410"
"In post","2022","50-59","SEO","Male","Unknown","1260","1235","43140","41750"
"In post","2022","50-59","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Female","Heterosexual / straight","2525","2370","31750","28200"
"In post","2022","50-59","Unknown","Female","LGBO","100","90","34930","37170"
"In post","2022","50-59","Unknown","Female","Undeclared","240","225","33610","34340"
"In post","2022","50-59","Unknown","Female","Unknown","490","435","30710","28200"
"In post","2022","50-59","Unknown","Male","Heterosexual / straight","1275","1235","37330","34340"
"In post","2022","50-59","Unknown","Male","LGBO","70","70","34920","32090"
"In post","2022","50-59","Unknown","Male","Undeclared","185","180","38970","37170"
"In post","2022","50-59","Unknown","Male","Unknown","805","775","38120","33670"
"In post","2022","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","AA","Female","Heterosexual / straight","920","725","20320","19810"
"In post","2022","60-64","AA","Female","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","AA","Female","Undeclared","180","130","19570","18310"
"In post","2022","60-64","AA","Female","Unknown","290","220","21340","21250"
"In post","2022","60-64","AA","Male","Heterosexual / straight","1095","1005","20450","19810"
"In post","2022","60-64","AA","Male","LGBO","20","20","[c]","[c]"
"In post","2022","60-64","AA","Male","Undeclared","150","130","20210","19810"
"In post","2022","60-64","AA","Male","Unknown","320","275","21240","20950"
"In post","2022","60-64","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","AO","Female","Heterosexual / straight","4905","3880","22130","21340"
"In post","2022","60-64","AO","Female","LGBO","85","70","22870","21490"
"In post","2022","60-64","AO","Female","Undeclared","880","675","22140","21550"
"In post","2022","60-64","AO","Female","Unknown","1645","1230","22220","21300"
"In post","2022","60-64","AO","Male","Heterosexual / straight","2725","2350","24000","21680"
"In post","2022","60-64","AO","Male","LGBO","110","95","23340","21680"
"In post","2022","60-64","AO","Male","Undeclared","425","360","24100","21840"
"In post","2022","60-64","AO","Male","Unknown","1005","830","24710","22080"
"In post","2022","60-64","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","EO","Female","Heterosexual / straight","4445","3490","28020","27570"
"In post","2022","60-64","EO","Female","LGBO","85","65","28080","27570"
"In post","2022","60-64","EO","Female","Undeclared","750","580","28010","27570"
"In post","2022","60-64","EO","Female","Unknown","1170","885","28350","27570"
"In post","2022","60-64","EO","Male","Heterosexual / straight","3195","2695","28680","27570"
"In post","2022","60-64","EO","Male","LGBO","145","125","28370","27570"
"In post","2022","60-64","EO","Male","Undeclared","625","510","28450","27570"
"In post","2022","60-64","EO","Male","Unknown","890","705","29740","28800"
"In post","2022","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","G6","Female","Heterosexual / straight","265","240","71060","69580"
"In post","2022","60-64","G6","Female","LGBO","10","5","[c]","[c]"
"In post","2022","60-64","G6","Female","Undeclared","40","35","70210","70280"
"In post","2022","60-64","G6","Female","Unknown","55","50","69730","68720"
"In post","2022","60-64","G6","Male","Heterosexual / straight","470","425","72150","71160"
"In post","2022","60-64","G6","Male","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","G6","Male","Undeclared","80","65","73720","71310"
"In post","2022","60-64","G6","Male","Unknown","125","115","74550","73740"
"In post","2022","60-64","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","G7","Female","Heterosexual / straight","645","560","57180","55480"
"In post","2022","60-64","G7","Female","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","G7","Female","Undeclared","85","75","57200","56610"
"In post","2022","60-64","G7","Female","Unknown","175","150","56370","55610"
"In post","2022","60-64","G7","Male","Heterosexual / straight","965","865","57760","57010"
"In post","2022","60-64","G7","Male","LGBO","35","30","59510","59540"
"In post","2022","60-64","G7","Male","Undeclared","165","145","57860","57290"
"In post","2022","60-64","G7","Male","Unknown","340","300","56600","55610"
"In post","2022","60-64","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HEO","Female","Heterosexual / straight","1680","1390","34430","33840"
"In post","2022","60-64","HEO","Female","LGBO","30","25","[c]","[c]"
"In post","2022","60-64","HEO","Female","Undeclared","295","245","34380","33840"
"In post","2022","60-64","HEO","Female","Unknown","325","265","34710","34260"
"In post","2022","60-64","HEO","Male","Heterosexual / straight","1925","1670","35360","34290"
"In post","2022","60-64","HEO","Male","LGBO","60","50","34780","34290"
"In post","2022","60-64","HEO","Male","Undeclared","370","320","35560","34610"
"In post","2022","60-64","HEO","Male","Unknown","415","340","36080","35980"
"In post","2022","60-64","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","SCS level","Female","Heterosexual / straight","105","95","99350","93000"
"In post","2022","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","SCS level","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","60-64","SCS level","Female","Unknown","25","25","[c]","[c]"
"In post","2022","60-64","SCS level","Male","Heterosexual / straight","190","180","104290","96240"
"In post","2022","60-64","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","SCS level","Male","Undeclared","30","30","104990","97200"
"In post","2022","60-64","SCS level","Male","Unknown","50","50","107490","102850"
"In post","2022","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","SEO","Female","Heterosexual / straight","960","815","42310","41170"
"In post","2022","60-64","SEO","Female","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","SEO","Female","Undeclared","185","160","42710","41140"
"In post","2022","60-64","SEO","Female","Unknown","200","175","42290","41090"
"In post","2022","60-64","SEO","Male","Heterosexual / straight","1530","1360","44110","42960"
"In post","2022","60-64","SEO","Male","LGBO","40","35","43150","42480"
"In post","2022","60-64","SEO","Male","Undeclared","280","245","43990","42990"
"In post","2022","60-64","SEO","Male","Unknown","330","280","44990","43710"
"In post","2022","60-64","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Heterosexual / straight","835","715","30030","28200"
"In post","2022","60-64","Unknown","Female","LGBO","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","Female","Undeclared","80","70","32480","32090"
"In post","2022","60-64","Unknown","Female","Unknown","170","140","29520","28200"
"In post","2022","60-64","Unknown","Male","Heterosexual / straight","465","415","35910","33160"
"In post","2022","60-64","Unknown","Male","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Male","Undeclared","70","65","37840","37170"
"In post","2022","60-64","Unknown","Male","Unknown","255","235","35630","32700"
"In post","2022","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","AA","Female","Heterosexual / straight","340","250","20220","19810"
"In post","2022","65+","AA","Female","LGBO","10","10","[c]","[c]"
"In post","2022","65+","AA","Female","Undeclared","80","50","19760","19200"
"In post","2022","65+","AA","Female","Unknown","120","80","21270","21250"
"In post","2022","65+","AA","Male","Heterosexual / straight","575","475","20330","19810"
"In post","2022","65+","AA","Male","LGBO","10","10","[c]","[c]"
"In post","2022","65+","AA","Male","Undeclared","70","60","20460","19810"
"In post","2022","65+","AA","Male","Unknown","180","145","21530","20950"
"In post","2022","65+","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","AO","Female","Heterosexual / straight","1535","1160","22360","21490"
"In post","2022","65+","AO","Female","LGBO","30","20","[c]","[c]"
"In post","2022","65+","AO","Female","Undeclared","280","205","22470","21830"
"In post","2022","65+","AO","Female","Unknown","475","335","22600","21840"
"In post","2022","65+","AO","Male","Heterosexual / straight","1035","850","23250","21680"
"In post","2022","65+","AO","Male","LGBO","35","30","22530","21260"
"In post","2022","65+","AO","Male","Undeclared","155","125","23500","21840"
"In post","2022","65+","AO","Male","Unknown","385","305","24710","22080"
"In post","2022","65+","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","EO","Female","Heterosexual / straight","1095","810","28110","27570"
"In post","2022","65+","EO","Female","LGBO","25","20","[c]","[c]"
"In post","2022","65+","EO","Female","Undeclared","205","145","28780","28410"
"In post","2022","65+","EO","Female","Unknown","325","225","28380","27570"
"In post","2022","65+","EO","Male","Heterosexual / straight","1075","840","28590","27570"
"In post","2022","65+","EO","Male","LGBO","40","30","28500","27950"
"In post","2022","65+","EO","Male","Undeclared","245","185","28750","27570"
"In post","2022","65+","EO","Male","Unknown","300","205","29310","27760"
"In post","2022","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6","Female","Heterosexual / straight","45","35","72090","72360"
"In post","2022","65+","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","65+","G6","Female","Unknown","30","25","[c]","[c]"
"In post","2022","65+","G6","Male","Heterosexual / straight","140","110","73940","72900"
"In post","2022","65+","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6","Male","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","G6","Male","Unknown","45","35","72620","74560"
"In post","2022","65+","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G7","Female","Heterosexual / straight","115","95","57840","56240"
"In post","2022","65+","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","G7","Female","Undeclared","25","20","[c]","[c]"
"In post","2022","65+","G7","Female","Unknown","40","30","58790","59490"
"In post","2022","65+","G7","Male","Heterosexual / straight","300","235","59100","58770"
"In post","2022","65+","G7","Male","LGBO","5","5","[c]","[c]"
"In post","2022","65+","G7","Male","Undeclared","45","35","59230","59540"
"In post","2022","65+","G7","Male","Unknown","100","75","57750","58570"
"In post","2022","65+","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","65+","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","65+","HEO","Female","Heterosexual / straight","335","255","34630","34290"
