"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Operational Research","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Operational Research","G6/G7","Heterosexual / straight","235","220","57540","57480"
"In post","2022","Operational Research","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2022","Operational Research","G6/G7","Undeclared","25","20","[c]","[c]"
"In post","2022","Operational Research","G6/G7","Unknown","225","215","53040","48350"
"In post","2022","Operational Research","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","SEO/HEO","Heterosexual / straight","250","240","37830","38070"
"In post","2022","Operational Research","SEO/HEO","LGBO","45","45","36770","36590"
"In post","2022","Operational Research","SEO/HEO","Undeclared","30","30","38900","38070"
"In post","2022","Operational Research","SEO/HEO","Unknown","205","200","36020","38070"
"In post","2022","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","AA/AO","Heterosexual / straight","7870","7305","21300","21260"
"In post","2022","Other","AA/AO","LGBO","325","315","21350","21260"
"In post","2022","Other","AA/AO","Undeclared","1005","935","21340","21260"
"In post","2022","Other","AA/AO","Unknown","1355","1235","21940","21260"
"In post","2022","Other","EO","Heterosexual / straight","6515","6175","27110","27570"
"In post","2022","Other","EO","LGBO","375","365","27290","27570"
"In post","2022","Other","EO","Undeclared","765","730","27310","27570"
"In post","2022","Other","EO","Unknown","1090","1020","27780","27570"
"In post","2022","Other","G6/G7","Heterosexual / straight","1425","1375","60530","57460"
"In post","2022","Other","G6/G7","LGBO","85","85","57070","54740"
"In post","2022","Other","G6/G7","Undeclared","210","200","61070","57430"
"In post","2022","Other","G6/G7","Unknown","365","350","58560","56530"
"In post","2022","Other","SCS level","Heterosexual / straight","235","225","96620","88580"
"In post","2022","Other","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","Other","SCS level","Undeclared","20","15","[c]","[c]"
"In post","2022","Other","SCS level","Unknown","65","65","98310","87940"
"In post","2022","Other","SEO/HEO","Heterosexual / straight","4925","4745","35880","35010"
"In post","2022","Other","SEO/HEO","LGBO","220","215","34920","34290"
"In post","2022","Other","SEO/HEO","Undeclared","660","635","36490","35300"
"In post","2022","Other","SEO/HEO","Unknown","895","860","38110","38060"
"In post","2022","Other","Unknown","Heterosexual / straight","145","140","[c]","[c]"
"In post","2022","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Other","Unknown","Undeclared","35","35","[c]","[c]"
"In post","2022","Other","Unknown","Unknown","1780","1775","37390","34160"
"In post","2022","Planning","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Planning","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Planning","G6/G7","Heterosexual / straight","60","55","58800","59500"
"In post","2022","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Planning","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2022","Planning","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning","SEO/HEO","Heterosexual / straight","85","80","39260","39100"
"In post","2022","Planning","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","Planning","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Planning","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","G6/G7","Heterosexual / straight","270","240","57120","58810"
"In post","2022","Planning Inspectors","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Planning Inspectors","G6/G7","Undeclared","35","30","55850","58810"
"In post","2022","Planning Inspectors","G6/G7","Unknown","50","40","57030","58810"
"In post","2022","Planning Inspectors","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","SEO/HEO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","AA/AO","Heterosexual / straight","475","455","23760","24310"
"In post","2022","Policy","AA/AO","LGBO","30","30","24660","24330"
"In post","2022","Policy","AA/AO","Undeclared","55","55","24090","24370"
"In post","2022","Policy","AA/AO","Unknown","95","90","23110","23250"
"In post","2022","Policy","EO","Heterosexual / straight","1945","1885","28150","27960"
"In post","2022","Policy","EO","LGBO","190","190","27720","27850"
"In post","2022","Policy","EO","Undeclared","250","240","28220","27750"
"In post","2022","Policy","EO","Unknown","370","360","28070","27960"
"In post","2022","Policy","G6/G7","Heterosexual / straight","9175","8875","58230","57000"
"In post","2022","Policy","G6/G7","LGBO","940","930","57470","54860"
"In post","2022","Policy","G6/G7","Undeclared","1260","1230","58710","57400"
"In post","2022","Policy","G6/G7","Unknown","1730","1680","57950","56350"
"In post","2022","Policy","SCS level","Heterosexual / straight","1465","1410","85300","77770"
"In post","2022","Policy","SCS level","LGBO","130","125","84940","77450"
"In post","2022","Policy","SCS level","Undeclared","150","145","82160","77060"
"In post","2022","Policy","SCS level","Unknown","170","160","88560","78320"
"In post","2022","Policy","SEO/HEO","Heterosexual / straight","10060","9800","37200","36740"
"In post","2022","Policy","SEO/HEO","LGBO","1085","1070","36670","36070"
"In post","2022","Policy","SEO/HEO","Undeclared","1415","1380","37310","36820"
"In post","2022","Policy","SEO/HEO","Unknown","1915","1865","37320","36730"
"In post","2022","Policy","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Policy","Unknown","Unknown","35","30","[c]","[c]"
"In post","2022","Project Delivery","AA/AO","Heterosexual / straight","270","230","22070","21260"
"In post","2022","Project Delivery","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","Project Delivery","AA/AO","Undeclared","45","40","21830","21260"
"In post","2022","Project Delivery","AA/AO","Unknown","135","110","22220","21710"
"In post","2022","Project Delivery","EO","Heterosexual / straight","995","935","26840","26670"
"In post","2022","Project Delivery","EO","LGBO","60","55","26680","26580"
"In post","2022","Project Delivery","EO","Undeclared","105","95","27320","27530"
"In post","2022","Project Delivery","EO","Unknown","250","235","27160","26880"
"In post","2022","Project Delivery","G6/G7","Heterosexual / straight","3430","3345","57860","55210"
"In post","2022","Project Delivery","G6/G7","LGBO","185","185","56650","54650"
"In post","2022","Project Delivery","G6/G7","Undeclared","405","395","58040","56130"
"In post","2022","Project Delivery","G6/G7","Unknown","720","700","56610","55210"
"In post","2022","Project Delivery","SCS level","Heterosexual / straight","285","280","91290","86660"
"In post","2022","Project Delivery","SCS level","LGBO","20","20","[c]","[c]"
"In post","2022","Project Delivery","SCS level","Undeclared","35","35","91920","82340"
"In post","2022","Project Delivery","SCS level","Unknown","35","35","85080","78620"
"In post","2022","Project Delivery","SEO/HEO","Heterosexual / straight","6090","5860","37260","37610"
"In post","2022","Project Delivery","SEO/HEO","LGBO","320","315","36670","36050"
"In post","2022","Project Delivery","SEO/HEO","Undeclared","720","690","37980","38500"
"In post","2022","Project Delivery","SEO/HEO","Unknown","1265","1210","37150","37930"
"In post","2022","Project Delivery","Unknown","Heterosexual / straight","405","395","45170","41540"
"In post","2022","Project Delivery","Unknown","LGBO","15","10","[c]","[c]"
"In post","2022","Project Delivery","Unknown","Undeclared","45","45","49170","53570"
"In post","2022","Project Delivery","Unknown","Unknown","35","35","41320","39930"
"In post","2022","Property","AA/AO","Heterosexual / straight","645","610","20070","19050"
"In post","2022","Property","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2022","Property","AA/AO","Undeclared","95","90","20670","21170"
"In post","2022","Property","AA/AO","Unknown","225","200","20300","19570"
"In post","2022","Property","EO","Heterosexual / straight","1010","950","27230","26880"
"In post","2022","Property","EO","LGBO","50","50","27000","26440"
"In post","2022","Property","EO","Undeclared","125","115","27940","27000"
"In post","2022","Property","EO","Unknown","350","335","27260","26880"
"In post","2022","Property","G6/G7","Heterosexual / straight","1135","1105","58360","57150"
"In post","2022","Property","G6/G7","LGBO","50","50","58450","57400"
"In post","2022","Property","G6/G7","Undeclared","135","130","59590","58250"
"In post","2022","Property","G6/G7","Unknown","195","190","57930","56900"
"In post","2022","Property","SCS level","Heterosexual / straight","75","75","86770","80000"
"In post","2022","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","SCS level","Unknown","5","5","[c]","[c]"
"In post","2022","Property","SEO/HEO","Heterosexual / straight","2465","2375","37580","36450"
"In post","2022","Property","SEO/HEO","LGBO","95","95","36470","35800"
"In post","2022","Property","SEO/HEO","Undeclared","345","325","38570","37660"
"In post","2022","Property","SEO/HEO","Unknown","525","505","38160","37640"
"In post","2022","Property","Unknown","Heterosexual / straight","40","40","22470","22960"
"In post","2022","Property","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","AA/AO","Heterosexual / straight","50","45","21580","21550"
"In post","2022","Psychology","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","Psychology","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","Psychology","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Psychology","EO","Heterosexual / straight","305","300","26760","26850"
"In post","2022","Psychology","EO","LGBO","20","20","[c]","[c]"
"In post","2022","Psychology","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","Psychology","EO","Unknown","70","65","29060","27380"
"In post","2022","Psychology","G6/G7","Heterosexual / straight","85","80","67470","65520"
"In post","2022","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","Psychology","G6/G7","Unknown","30","25","[c]","[c]"
"In post","2022","Psychology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","SEO/HEO","Heterosexual / straight","690","665","37230","33020"
"In post","2022","Psychology","SEO/HEO","LGBO","40","40","32560","31180"
"In post","2022","Psychology","SEO/HEO","Undeclared","50","50","37220","32360"
"In post","2022","Psychology","SEO/HEO","Unknown","110","105","37790","35660"
"In post","2022","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","AA/AO","Heterosexual / straight","720","700","21880","22180"
"In post","2022","Science and Engineering","AA/AO","LGBO","55","55","21880","22010"
"In post","2022","Science and Engineering","AA/AO","Undeclared","110","105","22280","22300"
"In post","2022","Science and Engineering","AA/AO","Unknown","220","215","21300","22080"
"In post","2022","Science and Engineering","EO","Heterosexual / straight","1295","1270","26040","26370"
"In post","2022","Science and Engineering","EO","LGBO","85","85","26240","26370"
"In post","2022","Science and Engineering","EO","Undeclared","250","235","28050","28150"
"In post","2022","Science and Engineering","EO","Unknown","350","335","25160","25460"
"In post","2022","Science and Engineering","G6/G7","Heterosexual / straight","1550","1480","56750","55140"
"In post","2022","Science and Engineering","G6/G7","LGBO","60","60","57770","57480"
"In post","2022","Science and Engineering","G6/G7","Undeclared","295","275","57660","56480"
"In post","2022","Science and Engineering","G6/G7","Unknown","1230","1170","54530","52430"
"In post","2022","Science and Engineering","SCS level","Heterosexual / straight","65","60","96370","93100"
"In post","2022","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Science and Engineering","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Science and Engineering","SCS level","Unknown","15","15","[c]","[c]"
"In post","2022","Science and Engineering","SEO/HEO","Heterosexual / straight","4165","3990","37640","38070"
