"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data and Technology","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AO","Female","Heterosexual / straight","175","165","22090","21380"
"In post","2022","Digital, Data and Technology","AO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","AO","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","AO","Female","Unknown","40","35","22090","21260"
"In post","2022","Digital, Data and Technology","AO","Male","Heterosexual / straight","235","235","22540","21830"
"In post","2022","Digital, Data and Technology","AO","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","AO","Male","Undeclared","35","35","21910","21380"
"In post","2022","Digital, Data and Technology","AO","Male","Unknown","55","55","21900","21510"
"In post","2022","Digital, Data and Technology","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Female","Heterosexual / straight","805","745","27490","27070"
"In post","2022","Digital, Data and Technology","EO","Female","LGBO","70","70","26790","26760"
"In post","2022","Digital, Data and Technology","EO","Female","Undeclared","100","90","27570","26920"
"In post","2022","Digital, Data and Technology","EO","Female","Unknown","225","205","27660","27570"
"In post","2022","Digital, Data and Technology","EO","Male","Heterosexual / straight","1450","1415","27850","27570"
"In post","2022","Digital, Data and Technology","EO","Male","LGBO","80","80","27650","27570"
"In post","2022","Digital, Data and Technology","EO","Male","Undeclared","235","230","28080","27570"
"In post","2022","Digital, Data and Technology","EO","Male","Unknown","505","490","27910","27570"
"In post","2022","Digital, Data and Technology","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6","Female","Heterosexual / straight","285","280","66860","66740"
"In post","2022","Digital, Data and Technology","G6","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6","Female","Undeclared","45","45","67810","66190"
"In post","2022","Digital, Data and Technology","G6","Female","Unknown","60","60","69360","67500"
"In post","2022","Digital, Data and Technology","G6","Male","Heterosexual / straight","565","560","69660","68270"
"In post","2022","Digital, Data and Technology","G6","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6","Male","Undeclared","80","80","70640","71170"
"In post","2022","Digital, Data and Technology","G6","Male","Unknown","205","200","69750","67910"
"In post","2022","Digital, Data and Technology","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G7","Female","Heterosexual / straight","1010","970","54080","53620"
"In post","2022","Digital, Data and Technology","G7","Female","LGBO","70","70","54290","53390"
"In post","2022","Digital, Data and Technology","G7","Female","Undeclared","130","125","54860","53900"
"In post","2022","Digital, Data and Technology","G7","Female","Unknown","300","290","54190","54270"
"In post","2022","Digital, Data and Technology","G7","Male","Heterosexual / straight","1865","1850","56110","55210"
"In post","2022","Digital, Data and Technology","G7","Male","LGBO","105","105","56500","55210"
"In post","2022","Digital, Data and Technology","G7","Male","Undeclared","280","275","56230","55110"
"In post","2022","Digital, Data and Technology","G7","Male","Unknown","550","550","56050","55210"
"In post","2022","Digital, Data and Technology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","HEO","Female","Heterosexual / straight","1230","1160","33370","33090"
"In post","2022","Digital, Data and Technology","HEO","Female","LGBO","95","95","32640","32970"
"In post","2022","Digital, Data and Technology","HEO","Female","Undeclared","170","165","33780","33300"
"In post","2022","Digital, Data and Technology","HEO","Female","Unknown","280","270","33550","33370"
"In post","2022","Digital, Data and Technology","HEO","Male","Heterosexual / straight","1890","1860","34050","33370"
"In post","2022","Digital, Data and Technology","HEO","Male","LGBO","115","115","33150","33000"
"In post","2022","Digital, Data and Technology","HEO","Male","Undeclared","350","345","34650","33820"
"In post","2022","Digital, Data and Technology","HEO","Male","Unknown","640","630","33910","33370"
"In post","2022","Digital, Data and Technology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Female","Heterosexual / straight","75","70","87160","80000"
"In post","2022","Digital, Data and Technology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Male","Heterosexual / straight","150","150","94610","90000"
"In post","2022","Digital, Data and Technology","SCS level","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Male","Unknown","30","30","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO","Female","Heterosexual / straight","1145","1095","40730","40520"
"In post","2022","Digital, Data and Technology","SEO","Female","LGBO","85","85","40430","40520"
"In post","2022","Digital, Data and Technology","SEO","Female","Undeclared","170","165","40730","40580"
"In post","2022","Digital, Data and Technology","SEO","Female","Unknown","320","310","40840","40300"
"In post","2022","Digital, Data and Technology","SEO","Male","Heterosexual / straight","2260","2230","41960","40670"
"In post","2022","Digital, Data and Technology","SEO","Male","LGBO","120","120","40450","40060"
"In post","2022","Digital, Data and Technology","SEO","Male","Undeclared","350","345","42450","41140"
"In post","2022","Digital, Data and Technology","SEO","Male","Unknown","725","715","41540","40520"
"In post","2022","Digital, Data and Technology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Economics","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Economics","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Male","Heterosexual / straight","35","35","21620","19860"
"In post","2022","Economics","AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Economics","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Female","Heterosexual / straight","55","50","27170","26820"
"In post","2022","Economics","EO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Economics","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Economics","EO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Economics","EO","Male","Heterosexual / straight","40","40","26800","26910"
"In post","2022","Economics","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Economics","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6","Female","Heterosexual / straight","70","60","70710","68790"
"In post","2022","Economics","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6","Female","Undeclared","10","5","[c]","[c]"
"In post","2022","Economics","G6","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Economics","G6","Male","Heterosexual / straight","100","95","70960","69000"
"In post","2022","Economics","G6","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Economics","G6","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Economics","G6","Male","Unknown","25","25","[c]","[c]"
"In post","2022","Economics","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G7","Female","Heterosexual / straight","165","155","55850","55300"
"In post","2022","Economics","G7","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Economics","G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","Economics","G7","Female","Unknown","35","35","55580","54110"
"In post","2022","Economics","G7","Male","Heterosexual / straight","305","300","56380","55530"
"In post","2022","Economics","G7","Male","LGBO","30","30","[c]","[c]"
"In post","2022","Economics","G7","Male","Undeclared","40","40","58240","57620"
"In post","2022","Economics","G7","Male","Unknown","65","65","57330","55840"
"In post","2022","Economics","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","HEO","Female","Heterosexual / straight","155","150","34330","33610"
"In post","2022","Economics","HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2022","Economics","HEO","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Economics","HEO","Female","Unknown","35","35","33310","32860"
"In post","2022","Economics","HEO","Male","Heterosexual / straight","300","300","34260","33880"
"In post","2022","Economics","HEO","Male","LGBO","30","30","34960","34340"
"In post","2022","Economics","HEO","Male","Undeclared","40","40","34770","34320"
"In post","2022","Economics","HEO","Male","Unknown","110","110","33510","33370"
"In post","2022","Economics","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Female","Heterosexual / straight","30","30","86680","80580"
"In post","2022","Economics","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Male","Heterosexual / straight","40","40","96090","81390"
"In post","2022","Economics","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Economics","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Economics","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SEO","Female","Heterosexual / straight","50","45","41280","40650"
"In post","2022","Economics","SEO","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Economics","SEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Economics","SEO","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Economics","SEO","Male","Heterosexual / straight","60","60","42520","42470"
"In post","2022","Economics","SEO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Economics","SEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Economics","SEO","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Economics","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Economics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
