"Status","Year","Disability","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Legal","Male","Heterosexual / straight","2180","2120","49620","51250"
"In post","2022","Declared non-disabled","Legal","Male","LGBO","225","225","51840","52520"
"In post","2022","Declared non-disabled","Legal","Male","Undeclared","130","125","53570","53050"
"In post","2022","Declared non-disabled","Legal","Male","Unknown","450","435","51630","55610"
"In post","2022","Declared non-disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Female","Heterosexual / straight","81170","73470","31350","27570"
"In post","2022","Declared non-disabled","No function","Female","LGBO","4370","4210","31820","27570"
"In post","2022","Declared non-disabled","No function","Female","Undeclared","7385","6465","30320","27570"
"In post","2022","Declared non-disabled","No function","Female","Unknown","12015","9875","28150","27570"
"In post","2022","Declared non-disabled","No function","Male","Heterosexual / straight","55605","53940","34000","29260"
"In post","2022","Declared non-disabled","No function","Male","LGBO","4035","3955","35080","29180"
"In post","2022","Declared non-disabled","No function","Male","Undeclared","4955","4710","33700","29090"
"In post","2022","Declared non-disabled","No function","Male","Unknown","8070","7605","33010","28800"
"In post","2022","Declared non-disabled","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Female","Heterosexual / straight","6650","6245","41580","38550"
"In post","2022","Declared non-disabled","Project Delivery","Female","LGBO","275","270","40220","36570"
"In post","2022","Declared non-disabled","Project Delivery","Female","Undeclared","490","455","40240","37980"
"In post","2022","Declared non-disabled","Project Delivery","Female","Unknown","890","810","38400","37450"
"In post","2022","Declared non-disabled","Project Delivery","Male","Heterosexual / straight","8640","8485","43130","40520"
"In post","2022","Declared non-disabled","Project Delivery","Male","LGBO","390","385","43760","40050"
"In post","2022","Declared non-disabled","Project Delivery","Male","Undeclared","695","675","44490","40640"
"In post","2022","Declared non-disabled","Project Delivery","Male","Unknown","725","710","44010","40510"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Female","Heterosexual / straight","2310","2160","35530","33000"
"In post","2022","Declared non-disabled","Property","Female","LGBO","85","80","33930","30600"
"In post","2022","Declared non-disabled","Property","Female","Undeclared","205","190","37280","33300"
"In post","2022","Declared non-disabled","Property","Female","Unknown","170","150","34210","30700"
"In post","2022","Declared non-disabled","Property","Male","Heterosexual / straight","2945","2875","39760","36050"
"In post","2022","Declared non-disabled","Property","Male","LGBO","105","105","37950","33330"
"In post","2022","Declared non-disabled","Property","Male","Undeclared","240","230","39740","36110"
"In post","2022","Declared non-disabled","Property","Male","Unknown","220","210","40040","38370"
"In post","2022","Declared non-disabled","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Female","Heterosexual / straight","1490","1425","33310","32000"
"In post","2022","Declared non-disabled","Security","Female","LGBO","125","120","32390","30730"
"In post","2022","Declared non-disabled","Security","Female","Undeclared","130","125","35130","33300"
"In post","2022","Declared non-disabled","Security","Female","Unknown","90","85","33440","29250"
"In post","2022","Declared non-disabled","Security","Male","Heterosexual / straight","4195","4130","32140","28890"
"In post","2022","Declared non-disabled","Security","Male","LGBO","115","115","34250","33100"
"In post","2022","Declared non-disabled","Security","Male","Undeclared","360","350","35510","37120"
"In post","2022","Declared non-disabled","Security","Male","Unknown","200","195","37180","37280"
"In post","2022","Declared non-disabled","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Female","Heterosexual / straight","24710","22745","34160","29370"
"In post","2022","Declared non-disabled","Unknown","Female","LGBO","840","810","34650","30820"
"In post","2022","Declared non-disabled","Unknown","Female","Undeclared","2230","2040","33720","28990"
"In post","2022","Declared non-disabled","Unknown","Female","Unknown","905","820","37050","31990"
"In post","2022","Declared non-disabled","Unknown","Male","Heterosexual / straight","20630","20090","35430","30820"
"In post","2022","Declared non-disabled","Unknown","Male","LGBO","1000","980","37700","31990"
"In post","2022","Declared non-disabled","Unknown","Male","Undeclared","1995","1910","36170","30830"
"In post","2022","Declared non-disabled","Unknown","Male","Unknown","1095","1060","38070","32670"
"In post","2022","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Female","Heterosexual / straight","70","70","45940","41050"
"In post","2022","Undeclared","Analysis","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Analysis","Female","Undeclared","35","35","39380","35900"
"In post","2022","Undeclared","Analysis","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Male","Heterosexual / straight","70","65","43440","39980"
"In post","2022","Undeclared","Analysis","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Analysis","Male","Undeclared","65","60","48360","42740"
"In post","2022","Undeclared","Analysis","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Female","Heterosexual / straight","70","65","39120","34800"
"In post","2022","Undeclared","Commercial","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Female","Undeclared","45","45","39020","37400"
"In post","2022","Undeclared","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Male","Heterosexual / straight","70","70","46510","40250"
"In post","2022","Undeclared","Commercial","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Commercial","Male","Undeclared","60","60","44270","41860"
"In post","2022","Undeclared","Commercial","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Female","Heterosexual / straight","75","70","35960","33370"
"In post","2022","Undeclared","Communications","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Communications","Female","Undeclared","55","50","37890","33370"
"In post","2022","Undeclared","Communications","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Communications","Male","Heterosexual / straight","70","70","36180","30000"
"In post","2022","Undeclared","Communications","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Undeclared","Communications","Male","Undeclared","75","75","32190","29060"
"In post","2022","Undeclared","Communications","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Female","Heterosexual / straight","160","140","30180","27570"
"In post","2022","Undeclared","Counter Fraud","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Female","Undeclared","185","165","34220","31570"
"In post","2022","Undeclared","Counter Fraud","Female","Unknown","50","40","29710","27570"
"In post","2022","Undeclared","Counter Fraud","Male","Heterosexual / straight","160","155","33080","28920"
"In post","2022","Undeclared","Counter Fraud","Male","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Male","Undeclared","325","310","37560","33370"
"In post","2022","Undeclared","Counter Fraud","Male","Unknown","35","35","34270","33180"
"In post","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Female","Heterosexual / straight","90","80","23230","21260"
"In post","2022","Undeclared","Debt","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","Female","Undeclared","60","45","23180","22080"
"In post","2022","Undeclared","Debt","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Undeclared","Debt","Male","Heterosexual / straight","65","60","23410","21260"
"In post","2022","Undeclared","Debt","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","Male","Undeclared","55","55","24390","21260"
"In post","2022","Undeclared","Debt","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Female","Heterosexual / straight","180","175","39030","35900"
"In post","2022","Undeclared","Digital, Data & Technology","Female","LGBO","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Female","Undeclared","140","130","39370","36810"
"In post","2022","Undeclared","Digital, Data & Technology","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Male","Heterosexual / straight","315","310","40730","38000"
"In post","2022","Undeclared","Digital, Data & Technology","Male","LGBO","35","35","41120","33370"
"In post","2022","Undeclared","Digital, Data & Technology","Male","Undeclared","450","445","41450","38450"
"In post","2022","Undeclared","Digital, Data & Technology","Male","Unknown","35","35","40690","36960"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","Female","Heterosexual / straight","155","145","37480","34260"
"In post","2022","Undeclared","Finance","Female","LGBO","10","10","[c]","[c]"
