"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","FCDO Services","Female","LGBO","20","15","[c]","[c]"
"In post","2022","FCDO Services","Female","Undeclared","20","20","[c]","[c]"
"In post","2022","FCDO Services","Female","Unknown","15","15","[c]","[c]"
"In post","2022","FCDO Services","Male","Heterosexual / straight","595","570","40180","37750"
"In post","2022","FCDO Services","Male","LGBO","15","15","[c]","[c]"
"In post","2022","FCDO Services","Male","Undeclared","60","60","46640","43920"
"In post","2022","FCDO Services","Male","Unknown","105","105","42210","42080"
"In post","2022","FCDO Services","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Female","Heterosexual / straight","490","480","39290","37350"
"In post","2022","Food Standards Agency","Female","LGBO","35","35","38950","37350"
"In post","2022","Food Standards Agency","Female","Undeclared","50","50","39030","37350"
"In post","2022","Food Standards Agency","Female","Unknown","65","60","37850","32830"
"In post","2022","Food Standards Agency","Male","Heterosexual / straight","535","525","37630","32830"
"In post","2022","Food Standards Agency","Male","LGBO","30","30","42370","37910"
"In post","2022","Food Standards Agency","Male","Undeclared","75","75","38760","37350"
"In post","2022","Food Standards Agency","Male","Unknown","170","160","30430","26750"
"In post","2022","Food Standards Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Female","Heterosexual / straight","85","80","36050","32310"
"In post","2022","Food Standards Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Female","Unknown","50","50","34160","31540"
"In post","2022","Food Standards Scotland","Male","Heterosexual / straight","85","85","36340","31540"
"In post","2022","Food Standards Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Food Standards Scotland","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","Male","Unknown","60","55","36180","31540"
"In post","2022","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Heterosexual / straight","2575","2490","47920","43300"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","LGBO","125","125","44540","38600"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Undeclared","240","235","48880","49370"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Female","Unknown","700","680","47060","48500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Heterosexual / straight","2275","2260","50980","50840"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","LGBO","245","240","51910","53470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Undeclared","300","300","50850","47230"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Male","Unknown","615","610","49930","51500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Female","Heterosexual / straight","130","120","35040","31060"
"In post","2022","Forestry and Land Scotland","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Female","Undeclared","15","15","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Female","Unknown","200","190","31440","29500"
"In post","2022","Forestry and Land Scotland","Male","Heterosexual / straight","190","185","34990","31060"
"In post","2022","Forestry and Land Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Male","Unknown","450","435","32240","28980"
"In post","2022","Forestry and Land Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Female","Heterosexual / straight","70","65","64220","65470"
"In post","2022","Government Actuary's Department","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Government Actuary's Department","Female","Unknown","5","5","[c]","[c]"
"In post","2022","Government Actuary's Department","Male","Heterosexual / straight","100","95","70820","59900"
"In post","2022","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Male","Undeclared","20","15","[c]","[c]"
"In post","2022","Government Actuary's Department","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Female","Heterosexual / straight","200","185","45870","43160"
"In post","2022","Government Internal Audit Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Female","Undeclared","30","30","48780","44990"
"In post","2022","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Male","Heterosexual / straight","185","180","51350","49750"
"In post","2022","Government Internal Audit Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Male","Undeclared","20","20","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Female","Heterosexual / straight","1175","1075","53150","51250"
"In post","2022","Government Legal Department","Female","LGBO","70","70","50940","51250"
"In post","2022","Government Legal Department","Female","Undeclared","110","100","53460","52730"
"In post","2022","Government Legal Department","Female","Unknown","355","310","57900","63730"
"In post","2022","Government Legal Department","Male","Heterosexual / straight","580","565","52740","51250"
"In post","2022","Government Legal Department","Male","LGBO","95","90","54340","51350"
"In post","2022","Government Legal Department","Male","Undeclared","70","65","55490","52730"
"In post","2022","Government Legal Department","Male","Unknown","180","175","59470","65630"
"In post","2022","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Female","Heterosexual / straight","120","115","47010","43700"
"In post","2022","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Government Property Agency","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Male","Heterosexual / straight","125","125","54610","54700"
"In post","2022","Government Property Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Male","Unknown","30","30","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Female","Heterosexual / straight","1005","920","38230","34880"
"In post","2022","Health and Safety Executive","Female","LGBO","70","65","34850","31660"
"In post","2022","Health and Safety Executive","Female","Undeclared","195","180","38890","35910"
"In post","2022","Health and Safety Executive","Female","Unknown","95","90","37540","33360"
"In post","2022","Health and Safety Executive","Male","Heterosexual / straight","935","915","48200","45870"
"In post","2022","Health and Safety Executive","Male","LGBO","55","50","41930","39330"
"In post","2022","Health and Safety Executive","Male","Undeclared","215","205","48050","45870"
"In post","2022","Health and Safety Executive","Male","Unknown","135","130","44490","41000"
"In post","2022","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Female","Heterosexual / straight","8450","7395","26420","21650"
"In post","2022","HM Courts and Tribunals Service","Female","LGBO","280","270","25980","21270"
"In post","2022","HM Courts and Tribunals Service","Female","Undeclared","1255","1100","26890","21650"
"In post","2022","HM Courts and Tribunals Service","Female","Unknown","1400","1270","25680","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Heterosexual / straight","3140","3025","27920","23720"
"In post","2022","HM Courts and Tribunals Service","Male","LGBO","280","270","28050","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Undeclared","585","560","28570","23720"
"In post","2022","HM Courts and Tribunals Service","Male","Unknown","730","710","26140","21650"
"In post","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Female","Unknown","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Male","Unknown","5","5","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Female","Heterosexual / straight","2470","2190","31350","27130"
"In post","2022","HM Land Registry","Female","LGBO","85","80","28190","26300"
"In post","2022","HM Land Registry","Female","Undeclared","385","325","31940","27130"
"In post","2022","HM Land Registry","Female","Unknown","1075","960","28220","27130"
