"Status","Year","Age","Disability","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","G6/G7","Undeclared","300","285","58770","55300"
"In post","2022","40-49","Unknown","G6/G7","Unknown","2415","2330","60810","58860"
"In post","2022","40-49","Unknown","SCS level","Heterosexual / straight","145","140","90210","84020"
"In post","2022","40-49","Unknown","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","40-49","Unknown","SCS level","Undeclared","45","45","88340","89140"
"In post","2022","40-49","Unknown","SCS level","Unknown","375","365","94600","86610"
"In post","2022","40-49","Unknown","SEO/HEO","Heterosexual / straight","1660","1600","38950","38600"
"In post","2022","40-49","Unknown","SEO/HEO","LGBO","60","60","38820","39200"
"In post","2022","40-49","Unknown","SEO/HEO","Undeclared","290","280","38070","38400"
"In post","2022","40-49","Unknown","SEO/HEO","Unknown","3100","2995","37730","37610"
"In post","2022","40-49","Unknown","Unknown","Heterosexual / straight","135","125","34700","33320"
"In post","2022","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2022","40-49","Unknown","Unknown","Unknown","1015","940","34100","30980"
"In post","2022","50-59","Declared disabled","AA/AO","Heterosexual / straight","4085","3630","22400","21260"
"In post","2022","50-59","Declared disabled","AA/AO","LGBO","235","220","23170","21260"
"In post","2022","50-59","Declared disabled","AA/AO","Undeclared","685","600","22330","21260"
"In post","2022","50-59","Declared disabled","AA/AO","Unknown","570","495","22560","21300"
"In post","2022","50-59","Declared disabled","EO","Heterosexual / straight","4690","4300","28060","27570"
"In post","2022","50-59","Declared disabled","EO","LGBO","275","260","28240","27570"
"In post","2022","50-59","Declared disabled","EO","Undeclared","700","635","28140","27570"
"In post","2022","50-59","Declared disabled","EO","Unknown","495","450","28910","27570"
"In post","2022","50-59","Declared disabled","G6/G7","Heterosexual / straight","1405","1370","59610","57190"
"In post","2022","50-59","Declared disabled","G6/G7","LGBO","110","105","60640","59370"
"In post","2022","50-59","Declared disabled","G6/G7","Undeclared","215","210","60410","58230"
"In post","2022","50-59","Declared disabled","G6/G7","Unknown","105","100","59370","59840"
"In post","2022","50-59","Declared disabled","SCS level","Heterosexual / straight","160","155","92720","84250"
"In post","2022","50-59","Declared disabled","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","50-59","Declared disabled","SCS level","Undeclared","25","25","[c]","[c]"
"In post","2022","50-59","Declared disabled","SCS level","Unknown","10","10","[c]","[c]"
"In post","2022","50-59","Declared disabled","SEO/HEO","Heterosexual / straight","3545","3410","37730","36550"
"In post","2022","50-59","Declared disabled","SEO/HEO","LGBO","240","230","37610","36820"
"In post","2022","50-59","Declared disabled","SEO/HEO","Undeclared","470","455","38100","37460"
"In post","2022","50-59","Declared disabled","SEO/HEO","Unknown","275","265","37470","36650"
"In post","2022","50-59","Declared disabled","Unknown","Heterosexual / straight","900","860","32440","28910"
"In post","2022","50-59","Declared disabled","Unknown","LGBO","65","65","34390","37170"
"In post","2022","50-59","Declared disabled","Unknown","Undeclared","105","95","34450","37170"
"In post","2022","50-59","Declared disabled","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","AA/AO","Heterosexual / straight","17915","16305","22770","21300"
"In post","2022","50-59","Declared non-disabled","AA/AO","LGBO","545","515","23250","21490"
"In post","2022","50-59","Declared non-disabled","AA/AO","Undeclared","2230","1985","22700","21380"
"In post","2022","50-59","Declared non-disabled","AA/AO","Unknown","3915","3355","22790","21260"
"In post","2022","50-59","Declared non-disabled","EO","Heterosexual / straight","19105","17855","28100","27570"
"In post","2022","50-59","Declared non-disabled","EO","LGBO","580","555","28430","27570"
"In post","2022","50-59","Declared non-disabled","EO","Undeclared","2505","2325","28180","27570"
"In post","2022","50-59","Declared non-disabled","EO","Unknown","3790","3415","28270","27570"
"In post","2022","50-59","Declared non-disabled","G6/G7","Heterosexual / straight","11140","10885","60730","59030"
"In post","2022","50-59","Declared non-disabled","G6/G7","LGBO","405","400","61830","61170"
"In post","2022","50-59","Declared non-disabled","G6/G7","Undeclared","1035","1010","61280","59800"
"In post","2022","50-59","Declared non-disabled","G6/G7","Unknown","1560","1505","58740","57490"
"In post","2022","50-59","Declared non-disabled","SCS level","Heterosexual / straight","1585","1555","93720","85230"
"In post","2022","50-59","Declared non-disabled","SCS level","LGBO","65","65","92080","83230"
"In post","2022","50-59","Declared non-disabled","SCS level","Undeclared","110","105","91350","82800"
"In post","2022","50-59","Declared non-disabled","SCS level","Unknown","110","110","98460","86460"
"In post","2022","50-59","Declared non-disabled","SEO/HEO","Heterosexual / straight","20930","20285","38160","37300"
"In post","2022","50-59","Declared non-disabled","SEO/HEO","LGBO","615","595","38230","37220"
"In post","2022","50-59","Declared non-disabled","SEO/HEO","Undeclared","2220","2140","38720","38090"
"In post","2022","50-59","Declared non-disabled","SEO/HEO","Unknown","2260","2175","37850","36830"
"In post","2022","50-59","Declared non-disabled","Unknown","Heterosexual / straight","2655","2505","33920","30210"
"In post","2022","50-59","Declared non-disabled","Unknown","LGBO","85","85","35790","37170"
"In post","2022","50-59","Declared non-disabled","Unknown","Undeclared","200","190","36950","37170"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","90","85","33700","37170"
"In post","2022","50-59","Undeclared","AA/AO","Heterosexual / straight","1570","1445","24710","21860"
"In post","2022","50-59","Undeclared","AA/AO","LGBO","70","70","25910","22760"
"In post","2022","50-59","Undeclared","AA/AO","Undeclared","980","905","24210","21860"
"In post","2022","50-59","Undeclared","AA/AO","Unknown","770","700","28060","31650"
"In post","2022","50-59","Undeclared","EO","Heterosexual / straight","1080","1025","28840","27570"
"In post","2022","50-59","Undeclared","EO","LGBO","35","35","28830","27570"
"In post","2022","50-59","Undeclared","EO","Undeclared","1020","965","28780","27570"
"In post","2022","50-59","Undeclared","EO","Unknown","290","275","30270","28920"
"In post","2022","50-59","Undeclared","G6/G7","Heterosexual / straight","365","360","60350","58730"
"In post","2022","50-59","Undeclared","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","Undeclared","G6/G7","Undeclared","510","500","61480","59650"
"In post","2022","50-59","Undeclared","G6/G7","Unknown","50","50","64910","64590"
"In post","2022","50-59","Undeclared","SCS level","Heterosexual / straight","40","40","90460","83350"
"In post","2022","50-59","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","SCS level","Undeclared","45","45","87480","82290"
"In post","2022","50-59","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","SEO/HEO","Heterosexual / straight","1045","1015","38900","37870"
"In post","2022","50-59","Undeclared","SEO/HEO","LGBO","50","50","38170","36740"
"In post","2022","50-59","Undeclared","SEO/HEO","Undeclared","1335","1295","38520","37930"
"In post","2022","50-59","Undeclared","SEO/HEO","Unknown","225","215","39950","38160"
"In post","2022","50-59","Undeclared","Unknown","Heterosexual / straight","165","155","33470","28810"
"In post","2022","50-59","Undeclared","Unknown","LGBO","10","10","[c]","[c]"
"In post","2022","50-59","Undeclared","Unknown","Undeclared","100","95","34910","34340"
"In post","2022","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","AA/AO","Heterosexual / straight","1115","1010","23480","21850"
"In post","2022","50-59","Unknown","AA/AO","LGBO","40","40","22970","22080"
"In post","2022","50-59","Unknown","AA/AO","Undeclared","165","150","23180","21830"
"In post","2022","50-59","Unknown","AA/AO","Unknown","3510","3160","22710","21830"
"In post","2022","50-59","Unknown","EO","Heterosexual / straight","1250","1195","30790","30040"
"In post","2022","50-59","Unknown","EO","LGBO","35","35","31420","30420"
"In post","2022","50-59","Unknown","EO","Undeclared","135","130","29260","28070"
"In post","2022","50-59","Unknown","EO","Unknown","2635","2460","29510","28500"
"In post","2022","50-59","Unknown","G6/G7","Heterosexual / straight","915","895","61460","60060"
"In post","2022","50-59","Unknown","G6/G7","LGBO","25","25","[c]","[c]"
"In post","2022","50-59","Unknown","G6/G7","Undeclared","235","225","60920","58770"
"In post","2022","50-59","Unknown","G6/G7","Unknown","1870","1830","62200","60830"
"In post","2022","50-59","Unknown","SCS level","Heterosexual / straight","125","125","104770","99500"
"In post","2022","50-59","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","SCS level","Undeclared","45","45","100480","96720"
"In post","2022","50-59","Unknown","SCS level","Unknown","290","285","105490","98630"
"In post","2022","50-59","Unknown","SEO/HEO","Heterosexual / straight","1500","1455","40120","40180"
"In post","2022","50-59","Unknown","SEO/HEO","LGBO","40","40","39670","40180"
"In post","2022","50-59","Unknown","SEO/HEO","Undeclared","335","325","38630","38670"
"In post","2022","50-59","Unknown","SEO/HEO","Unknown","2600","2515","38810","38520"
"In post","2022","50-59","Unknown","Unknown","Heterosexual / straight","85","80","38040","32850"
"In post","2022","50-59","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","Unknown","1190","1110","35410","32690"
"In post","2022","60-64","Declared disabled","AA/AO","Heterosexual / straight","1760","1415","22120","21260"
"In post","2022","60-64","Declared disabled","AA/AO","LGBO","65","55","22260","21260"
"In post","2022","60-64","Declared disabled","AA/AO","Undeclared","290","225","21880","21260"
"In post","2022","60-64","Declared disabled","AA/AO","Unknown","235","185","22250","21260"
"In post","2022","60-64","Declared disabled","EO","Heterosexual / straight","1420","1130","28170","27570"
"In post","2022","60-64","Declared disabled","EO","LGBO","65","55","28250","27570"
"In post","2022","60-64","Declared disabled","EO","Undeclared","250","195","28170","27570"
"In post","2022","60-64","Declared disabled","EO","Unknown","175","130","29050","27570"
"In post","2022","60-64","Declared disabled","G6/G7","Heterosexual / straight","255","225","60760","59610"
"In post","2022","60-64","Declared disabled","G6/G7","LGBO","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","G6/G7","Undeclared","35","30","62040","59000"
"In post","2022","60-64","Declared disabled","G6/G7","Unknown","35","25","58860","55610"
"In post","2022","60-64","Declared disabled","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","SEO/HEO","Heterosexual / straight","820","690","37930","36480"
"In post","2022","60-64","Declared disabled","SEO/HEO","LGBO","30","25","38280","37610"
"In post","2022","60-64","Declared disabled","SEO/HEO","Undeclared","140","120","38090","37200"
"In post","2022","60-64","Declared disabled","SEO/HEO","Unknown","65","50","37630","36960"
"In post","2022","60-64","Declared disabled","Unknown","Heterosexual / straight","365","320","31610","28290"
"In post","2022","60-64","Declared disabled","Unknown","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Undeclared","45","40","32190","30430"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","AA/AO","Heterosexual / straight","6860","5700","22230","21260"
"In post","2022","60-64","Declared non-disabled","AA/AO","LGBO","145","120","22630","21410"
"In post","2022","60-64","Declared non-disabled","AA/AO","Undeclared","940","735","21960","21260"
"In post","2022","60-64","Declared non-disabled","AA/AO","Unknown","1490","1145","22580","21260"
"In post","2022","60-64","Declared non-disabled","EO","Heterosexual / straight","5620","4565","28200","27570"
"In post","2022","60-64","Declared non-disabled","EO","LGBO","145","120","28250","27570"
"In post","2022","60-64","Declared non-disabled","EO","Undeclared","780","615","28140","27570"
"In post","2022","60-64","Declared non-disabled","EO","Unknown","1190","895","28380","27570"
"In post","2022","60-64","Declared non-disabled","G6/G7","Heterosexual / straight","1910","1705","62180","60710"
"In post","2022","60-64","Declared non-disabled","G6/G7","LGBO","50","45","61640","62170"
"In post","2022","60-64","Declared non-disabled","G6/G7","Undeclared","190","170","62790","61440"
"In post","2022","60-64","Declared non-disabled","G6/G7","Unknown","335","280","59270","57530"
"In post","2022","60-64","Declared non-disabled","SCS level","Heterosexual / straight","235","215","101900","93730"
"In post","2022","60-64","Declared non-disabled","SCS level","LGBO","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SCS level","Unknown","30","30","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SEO/HEO","Heterosexual / straight","4685","4035","38350","36910"
"In post","2022","60-64","Declared non-disabled","SEO/HEO","LGBO","95","85","38710","37640"
"In post","2022","60-64","Declared non-disabled","SEO/HEO","Undeclared","605","515","38800","37040"
"In post","2022","60-64","Declared non-disabled","SEO/HEO","Unknown","590","490","38570","37710"
"In post","2022","60-64","Declared non-disabled","Unknown","Heterosexual / straight","870","760","32320","28200"
"In post","2022","60-64","Declared non-disabled","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Undeclared","70","60","35320","37170"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","40","35","30660","28200"
"In post","2022","60-64","Undeclared","AA/AO","Heterosexual / straight","585","480","23690","21680"
"In post","2022","60-64","Undeclared","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","AA/AO","Undeclared","345","285","22860","21830"
"In post","2022","60-64","Undeclared","AA/AO","Unknown","260","185","26900","26680"
