"Status","Year","Parent_department","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Female","Heterosexual / straight","2610","2500","45440","40600"
"In post","2022","Cabinet Office","Unknown","Female","LGBO","225","220","42300","40250"
"In post","2022","Cabinet Office","Unknown","Female","Undeclared","245","235","45310","40600"
"In post","2022","Cabinet Office","Unknown","Female","Unknown","2225","2195","44060","32000"
"In post","2022","Cabinet Office","Unknown","Male","Heterosexual / straight","2035","2015","50770","49700"
"In post","2022","Cabinet Office","Unknown","Male","LGBO","285","285","46240","40600"
"In post","2022","Cabinet Office","Unknown","Male","Undeclared","280","275","50330","50450"
"In post","2022","Cabinet Office","Unknown","Male","Unknown","1970","1960","49940","38940"
"In post","2022","Cabinet Office","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Male","Undeclared","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Female","Heterosexual / straight","85","75","63040","59220"
"In post","2022","Chancellor's other departments","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Female","Undeclared","15","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Male","Heterosexual / straight","110","105","71780","61890"
"In post","2022","Chancellor's other departments","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Male","Undeclared","25","25","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Male","Unknown","15","15","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
