"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","40-49","Unknown","Digital, Data & Technology","750","735","45450","41460"
"In post","2022","40-49","Unknown","Finance","320","305","41370","38400"
"In post","2022","40-49","Unknown","Grants Management","195","180","24870","21300"
"In post","2022","40-49","Unknown","Human Resources","235","225","38070","33370"
"In post","2022","40-49","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2022","40-49","Unknown","Legal","365","335","50170","53050"
"In post","2022","40-49","Unknown","No function","6905","6415","32810","27570"
"In post","2022","40-49","Unknown","Project Delivery","605","580","48870","48080"
"In post","2022","40-49","Unknown","Property","225","220","34890","29900"
"In post","2022","40-49","Unknown","Security","240","235","35940","35790"
"In post","2022","40-49","Unknown","Unknown","2110","2040","39160","33270"
"In post","2022","40-49","White","Analysis","1250","1165","50280","48080"
"In post","2022","40-49","White","Commercial","985","945","46470","40910"
"In post","2022","40-49","White","Communications","1210","1155","41330","36970"
"In post","2022","40-49","White","Counter Fraud","2575","2425","33570","31880"
"In post","2022","40-49","White","Debt","830","730","24260","21260"
"In post","2022","40-49","White","Digital, Data & Technology","4205","4085","44520","40520"
"In post","2022","40-49","White","Finance","2200","2095","42820","37930"
"In post","2022","40-49","White","Grants Management","445","390","26150","24920"
"In post","2022","40-49","White","Human Resources","2275","2145","41050","36840"
"In post","2022","40-49","White","Internal Audit","125","120","47130","43920"
"In post","2022","40-49","White","Legal","2270","2075","51650","53350"
"In post","2022","40-49","White","No function","42450","39325","34220","28010"
"In post","2022","40-49","White","Project Delivery","4675","4500","45650","41000"
"In post","2022","40-49","White","Property","1495","1450","39650","36500"
"In post","2022","40-49","White","Security","1655","1630","35220","33380"
"In post","2022","40-49","White","Unknown","13970","13250","38240","32740"
"In post","2022","50-59","Asian","Analysis","50","50","48630","47250"
"In post","2022","50-59","Asian","Commercial","45","45","50240","40860"
"In post","2022","50-59","Asian","Communications","55","50","36050","33080"
"In post","2022","50-59","Asian","Counter Fraud","330","305","31210","31020"
"In post","2022","50-59","Asian","Debt","135","120","24970","25110"
"In post","2022","50-59","Asian","Digital, Data & Technology","205","200","41840","38160"
"In post","2022","50-59","Asian","Finance","210","205","41700","38220"
"In post","2022","50-59","Asian","Grants Management","5","5","[c]","[c]"
"In post","2022","50-59","Asian","Human Resources","115","110","39810","34340"
"In post","2022","50-59","Asian","Internal Audit","20","20","[c]","[c]"
"In post","2022","50-59","Asian","Legal","210","195","46040","48080"
"In post","2022","50-59","Asian","No function","3180","2930","32360","28250"
"In post","2022","50-59","Asian","Project Delivery","245","235","46450","41670"
"In post","2022","50-59","Asian","Property","110","105","35600","30600"
"In post","2022","50-59","Asian","Security","75","70","29000","22900"
"In post","2022","50-59","Asian","Unknown","1080","1030","32950","29080"
"In post","2022","50-59","Black","Analysis","35","35","42320","41260"
"In post","2022","50-59","Black","Commercial","55","50","43060","38940"
"In post","2022","50-59","Black","Communications","55","55","37060","33080"
"In post","2022","50-59","Black","Counter Fraud","250","235","31410","31020"
"In post","2022","50-59","Black","Debt","75","70","26330","26180"
"In post","2022","50-59","Black","Digital, Data & Technology","175","175","41070","37760"
"In post","2022","50-59","Black","Finance","145","145","42280","38780"
"In post","2022","50-59","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Black","Human Resources","120","120","38370","35090"
"In post","2022","50-59","Black","Internal Audit","15","15","[c]","[c]"
"In post","2022","50-59","Black","Legal","225","220","45400","39740"
"In post","2022","50-59","Black","No function","3245","3130","32360","30460"
"In post","2022","50-59","Black","Project Delivery","180","175","42760","38800"
"In post","2022","50-59","Black","Property","80","80","38510","36540"
"In post","2022","50-59","Black","Security","45","45","31430","28480"
"In post","2022","50-59","Black","Unknown","800","765","33390","29080"
"In post","2022","50-59","Mixed","Analysis","10","10","[c]","[c]"
"In post","2022","50-59","Mixed","Commercial","15","15","[c]","[c]"
"In post","2022","50-59","Mixed","Communications","20","20","[c]","[c]"
"In post","2022","50-59","Mixed","Counter Fraud","70","65","31510","31000"
"In post","2022","50-59","Mixed","Debt","15","15","[c]","[c]"
"In post","2022","50-59","Mixed","Digital, Data & Technology","55","55","45230","40520"
"In post","2022","50-59","Mixed","Finance","40","40","41370","36820"
"In post","2022","50-59","Mixed","Grants Management","5","5","[c]","[c]"
"In post","2022","50-59","Mixed","Human Resources","50","45","44160","39790"
"In post","2022","50-59","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Mixed","Legal","80","75","53990","57160"
"In post","2022","50-59","Mixed","No function","880","830","33930","30320"
"In post","2022","50-59","Mixed","Project Delivery","85","80","48180","42890"
"In post","2022","50-59","Mixed","Property","35","30","34020","32000"
"In post","2022","50-59","Mixed","Security","30","30","36610","37660"
"In post","2022","50-59","Mixed","Unknown","255","240","34540","29410"
"In post","2022","50-59","Other ethnicity","Analysis","10","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Commercial","10","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Counter Fraud","20","20","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Debt","10","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Digital, Data & Technology","35","35","46850","39650"
"In post","2022","50-59","Other ethnicity","Finance","20","20","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Human Resources","15","15","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Legal","20","20","[c]","[c]"
"In post","2022","50-59","Other ethnicity","No function","380","365","36040","31070"
"In post","2022","50-59","Other ethnicity","Project Delivery","20","20","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Property","10","10","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Security","5","5","[c]","[c]"
"In post","2022","50-59","Other ethnicity","Unknown","55","55","32670","29080"
"In post","2022","50-59","Undeclared","Analysis","50","50","47760","43810"
"In post","2022","50-59","Undeclared","Commercial","65","65","48250","43110"
"In post","2022","50-59","Undeclared","Communications","65","60","36470","33370"
"In post","2022","50-59","Undeclared","Counter Fraud","430","405","33780","31880"
"In post","2022","50-59","Undeclared","Debt","95","85","24740","22080"
"In post","2022","50-59","Undeclared","Digital, Data & Technology","430","420","42340","38900"
"In post","2022","50-59","Undeclared","Finance","190","180","37800","34650"
"In post","2022","50-59","Undeclared","Grants Management","35","35","28580","26520"
"In post","2022","50-59","Undeclared","Human Resources","135","125","36110","33300"
"In post","2022","50-59","Undeclared","Internal Audit","15","15","[c]","[c]"
"In post","2022","50-59","Undeclared","Legal","110","105","53500","55190"
"In post","2022","50-59","Undeclared","No function","3630","3360","32500","28210"
"In post","2022","50-59","Undeclared","Project Delivery","490","475","43580","40930"
"In post","2022","50-59","Undeclared","Property","320","305","38820","34000"
"In post","2022","50-59","Undeclared","Security","220","215","36890","38570"
"In post","2022","50-59","Undeclared","Unknown","1395","1345","35020","30780"
"In post","2022","50-59","Unknown","Analysis","70","70","48650","44000"
"In post","2022","50-59","Unknown","Commercial","470","465","68610","64500"
"In post","2022","50-59","Unknown","Communications","195","185","37120","33080"
"In post","2022","50-59","Unknown","Counter Fraud","525","500","35880","33370"
"In post","2022","50-59","Unknown","Debt","215","195","23860","21260"
"In post","2022","50-59","Unknown","Digital, Data & Technology","500","490","44620","40520"
"In post","2022","50-59","Unknown","Finance","265","250","40280","36570"
"In post","2022","50-59","Unknown","Grants Management","150","140","25910","21300"
"In post","2022","50-59","Unknown","Human Resources","205","200","39880","35980"
"In post","2022","50-59","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","400","375","51330","54770"
"In post","2022","50-59","Unknown","No function","7040","6500","31590","27570"
"In post","2022","50-59","Unknown","Project Delivery","500","485","47430","41470"
"In post","2022","50-59","Unknown","Property","285","280","35600","29900"
"In post","2022","50-59","Unknown","Security","290","280","33160","33300"
"In post","2022","50-59","Unknown","Unknown","2125","2020","39100","34600"
"In post","2022","50-59","White","Analysis","860","820","50320","47010"
"In post","2022","50-59","White","Commercial","1070","1045","47390","41630"
"In post","2022","50-59","White","Communications","955","915","38240","33370"
"In post","2022","50-59","White","Counter Fraud","4190","3925","33380","29560"
"In post","2022","50-59","White","Debt","1380","1215","24900","21680"
"In post","2022","50-59","White","Digital, Data & Technology","4545","4425","42720","39650"
"In post","2022","50-59","White","Finance","2940","2780","40440","35980"
"In post","2022","50-59","White","Grants Management","365","335","27810","25190"
"In post","2022","50-59","White","Human Resources","2815","2690","39860","35310"
"In post","2022","50-59","White","Internal Audit","260","250","50000","47100"
"In post","2022","50-59","White","Legal","2410","2245","49510","51940"
"In post","2022","50-59","White","No function","57325","52830","32500","27570"
"In post","2022","50-59","White","Project Delivery","6345","6150","45500","41080"
"In post","2022","50-59","White","Property","2455","2385","39710","35260"
"In post","2022","50-59","White","Security","2975","2930","33580","33300"
"In post","2022","50-59","White","Unknown","17410","16660","35980","30590"
"In post","2022","60-64","Asian","Analysis","10","10","[c]","[c]"
"In post","2022","60-64","Asian","Commercial","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Communications","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Counter Fraud","100","85","30930","28920"
"In post","2022","60-64","Asian","Debt","65","50","25790","25220"
"In post","2022","60-64","Asian","Digital, Data & Technology","35","30","42810","37430"
"In post","2022","60-64","Asian","Finance","55","55","39500","36910"
"In post","2022","60-64","Asian","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Asian","Human Resources","25","25","[c]","[c]"
"In post","2022","60-64","Asian","Internal Audit","5","5","[c]","[c]"
"In post","2022","60-64","Asian","Legal","40","40","41920","30250"
"In post","2022","60-64","Asian","No function","795","675","30800","27570"
"In post","2022","60-64","Asian","Project Delivery","55","50","41070","37930"
"In post","2022","60-64","Asian","Property","35","35","33930","34260"
"In post","2022","60-64","Asian","Security","25","25","[c]","[c]"
"In post","2022","60-64","Asian","Unknown","335","295","30830","28650"
"In post","2022","60-64","Black","Analysis","10","10","[c]","[c]"
"In post","2022","60-64","Black","Commercial","5","5","[c]","[c]"
"In post","2022","60-64","Black","Communications","10","10","[c]","[c]"
"In post","2022","60-64","Black","Counter Fraud","70","55","29350","27570"
"In post","2022","60-64","Black","Debt","35","30","28680","26400"
"In post","2022","60-64","Black","Digital, Data & Technology","35","30","35570","33210"
"In post","2022","60-64","Black","Finance","30","30","[c]","[c]"
"In post","2022","60-64","Black","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Human Resources","20","20","[c]","[c]"
"In post","2022","60-64","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Black","Legal","40","40","40640","30110"
"In post","2022","60-64","Black","No function","880","805","30850","29120"
"In post","2022","60-64","Black","Project Delivery","40","40","38190","35350"
"In post","2022","60-64","Black","Property","15","15","[c]","[c]"
"In post","2022","60-64","Black","Security","15","15","[c]","[c]"
"In post","2022","60-64","Black","Unknown","215","195","31210","28990"
"In post","2022","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Counter Fraud","15","10","[c]","[c]"
"In post","2022","60-64","Mixed","Debt","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Digital, Data & Technology","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Finance","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Mixed","Legal","10","10","[c]","[c]"
"In post","2022","60-64","Mixed","No function","250","215","33170","27570"
"In post","2022","60-64","Mixed","Project Delivery","20","15","[c]","[c]"
"In post","2022","60-64","Mixed","Property","10","5","[c]","[c]"
"In post","2022","60-64","Mixed","Security","5","5","[c]","[c]"
"In post","2022","60-64","Mixed","Unknown","55","50","32190","27380"
"In post","2022","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
