"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Declared disabled","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","HEO","70","70","32740","33300"
"In post","2022","20-29","Declared disabled","Project Delivery","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Psychology","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Psychology","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Psychology","HEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Psychology","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","AA","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","EO","70","70","26070","26370"
"In post","2022","20-29","Declared disabled","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","HEO","60","60","30270","30220"
"In post","2022","20-29","Declared disabled","Science and Engineering","SEO","25","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Science and Engineering","Unknown","30","25","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","EO","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Social Research","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","EO","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Statistics","HEO","45","45","33200","33080"
"In post","2022","20-29","Declared disabled","Statistics","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared disabled","Tax","AO","55","55","21390","21250"
"In post","2022","20-29","Declared disabled","Tax","EO","60","60","26750","26820"
"In post","2022","20-29","Declared disabled","Tax","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Tax","G7","15","15","[c]","[c]"
"In post","2022","20-29","Declared disabled","Tax","HEO","60","60","33470","33370"
"In post","2022","20-29","Declared disabled","Tax","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","AA","40","40","21970","21050"
"In post","2022","20-29","Declared disabled","Unknown","AO","65","65","23020","22810"
"In post","2022","20-29","Declared disabled","Unknown","EO","130","130","27170","27500"
"In post","2022","20-29","Declared disabled","Unknown","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","G7","45","45","53820","54700"
"In post","2022","20-29","Declared disabled","Unknown","HEO","145","140","33490","33080"
"In post","2022","20-29","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Unknown","SEO","50","50","40450","40600"
"In post","2022","20-29","Declared disabled","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Veterinarian","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","AO","35","30","21550","21840"
"In post","2022","20-29","Declared non-disabled","Commercial","EO","170","170","25120","26150"
"In post","2022","20-29","Declared non-disabled","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","G7","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Commercial","HEO","240","240","31520","31990"
"In post","2022","20-29","Declared non-disabled","Commercial","SEO","110","110","39280","39360"
"In post","2022","20-29","Declared non-disabled","Commercial","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","AO","30","30","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","EO","90","90","27330","26920"
"In post","2022","20-29","Declared non-disabled","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Communications","G7","40","40","53870","53360"
"In post","2022","20-29","Declared non-disabled","Communications","HEO","190","185","33750","33210"
"In post","2022","20-29","Declared non-disabled","Communications","SEO","90","90","41630","41740"
"In post","2022","20-29","Declared non-disabled","Communications","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","AO","145","145","22890","21260"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","EO","265","260","27920","27570"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","HEO","45","45","32970","31990"
"In post","2022","20-29","Declared non-disabled","Counter Fraud","SEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","AA","35","35","18300","17900"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","AO","70","70","22090","21400"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","EO","485","480","27060","26670"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","G7","135","135","54240","53420"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","HEO","500","500","32950","33080"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","SEO","365","365","40500","40430"
"In post","2022","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Economics","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Economics","AO","50","50","22010","21250"
"In post","2022","20-29","Declared non-disabled","Economics","EO","55","55","26990","27680"
"In post","2022","20-29","Declared non-disabled","Economics","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Economics","G7","185","185","55320","54650"
"In post","2022","20-29","Declared non-disabled","Economics","HEO","370","370","34200","33880"
"In post","2022","20-29","Declared non-disabled","Economics","SEO","70","70","41810","42470"
"In post","2022","20-29","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","AO","95","90","22170","21260"
"In post","2022","20-29","Declared non-disabled","Finance","EO","325","320","25750","26350"
"In post","2022","20-29","Declared non-disabled","Finance","G6","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Finance","G7","85","85","54090","54110"
"In post","2022","20-29","Declared non-disabled","Finance","HEO","285","285","33280","33000"
"In post","2022","20-29","Declared non-disabled","Finance","SEO","145","145","40670","40520"
"In post","2022","20-29","Declared non-disabled","Finance","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Geography","AO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Geography","EO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Geography","HEO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","AA","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","AO","130","125","22170","21270"
"In post","2022","20-29","Declared non-disabled","Human Resources","EO","205","200","26430","26590"
"In post","2022","20-29","Declared non-disabled","Human Resources","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","G7","75","75","53670","53360"
"In post","2022","20-29","Declared non-disabled","Human Resources","HEO","285","285","32090","32000"
"In post","2022","20-29","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Human Resources","SEO","85","85","39520","40050"
"In post","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","AO","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","EO","175","175","27180","26590"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","HEO","120","120","34180","34000"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","EO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Internal Audit","SEO","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","International Trade","EO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","International Trade","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","International Trade","G7","50","50","52730","51710"
"In post","2022","20-29","Declared non-disabled","International Trade","HEO","90","90","32140","31800"
"In post","2022","20-29","Declared non-disabled","International Trade","SEO","60","60","38380","38160"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","AO","35","35","22430","21170"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","EO","70","70","26760","26950"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","G7","10","10","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","HEO","55","55","32880","33160"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","SEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Knowledge and Information Management","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal","AO","25","25","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal","EO","335","335","28310","26970"
"In post","2022","20-29","Declared non-disabled","Legal","G6","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Legal","G7","140","140","51470","50500"
"In post","2022","20-29","Declared non-disabled","Legal","HEO","220","220","35600","33840"
"In post","2022","20-29","Declared non-disabled","Legal","SEO","110","110","41930","41750"
"In post","2022","20-29","Declared non-disabled","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicine","AO","15","15","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicine","EO","30","30","28620","27780"
"In post","2022","20-29","Declared non-disabled","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicine","G7","5","5","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicine","HEO","20","20","[c]","[c]"
"In post","2022","20-29","Declared non-disabled","Medicine","SEO","[c]","[c]","[c]","[c]"
