"Status","Year","Ethnicity","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","Cabinet Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","North Yorkshire CC","15","15","[c]","[c]"
"In post","2022","White","Cabinet Office","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Norwich and East Norfolk","170","160","40490","38330"
"In post","2022","White","Cabinet Office","Nottingham","25","25","[c]","[c]"
"In post","2022","White","Cabinet Office","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Portsmouth","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Sheffield","45","40","47180","46760"
"In post","2022","White","Cabinet Office","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Swindon","10","10","[c]","[c]"
"In post","2022","White","Cabinet Office","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Tower Hamlets","610","595","54190","54700"
"In post","2022","White","Cabinet Office","Tyneside","355","330","29570","25550"
"In post","2022","White","Cabinet Office","Unknown","140","140","42820","37300"
"In post","2022","White","Cabinet Office","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","West Cumbria","5","5","[c]","[c]"
"In post","2022","White","Cabinet Office","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Westminster","2270","2230","53990","54700"
"In post","2022","White","Cabinet Office","Wiltshire","10","10","[c]","[c]"
"In post","2022","White","Cabinet Office","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","White","Cabinet Office","York","355","340","32460","32000"
"In post","2022","White","Chancellor's other departments","Camden and City of London","130","120","74510","72590"
"In post","2022","White","Chancellor's other departments","City of Edinburgh","10","10","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Durham","20","20","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Glasgow City","10","10","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Mid Lancashire","20","20","[c]","[c]"
"In post","2022","White","Chancellor's other departments","Westminster","90","85","55590","47900"
"In post","2022","White","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","White","Charity Commission","Sefton","235","225","32380","29160"
"In post","2022","White","Charity Commission","Somerset CC","35","30","32100","29540"
"In post","2022","White","Charity Commission","Westminster","40","40","44590","41120"
"In post","2022","White","Competition and Markets Authority","Belfast","5","5","[c]","[c]"
"In post","2022","White","Competition and Markets Authority","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","White","Competition and Markets Authority","City of Edinburgh","50","45","58790","55860"
"In post","2022","White","Competition and Markets Authority","Tower Hamlets","525","505","65500","60140"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","120","110","45520","37420"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","15","15","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Bedford","10","10","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Belfast","15","15","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Berkshire","30","30","43340","40040"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Birmingham","360","345","38120","36740"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Blackpool","25","25","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Brighton and Hove","10","10","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Bristol, City of","80","75","38320","34500"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","20","20","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","1070","990","31640","27460"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","City of Edinburgh","105","100","32280","27010"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Croydon","25","25","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Darlington","5","5","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Devon CC","1535","1455","40470","39650"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Glasgow City","80","70","32680","31040"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Greater Manchester South West","165","165","42570","36740"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Hackney and Newham","100","95","48250","45630"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Harrow and Hillingdon","20","20","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Hertfordshire CC","20","20","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Hounslow and Richmond upon Thames","55","50","44290","40220"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Isle of Anglesey","5","5","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Leeds","115","110","34600","32650"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Lincolnshire CC","30","30","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Manchester","220","205","33050","31890"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Medway","35","30","29430","26290"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","1145","1075","38690","31840"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","North Hampshire","30","30","34900","34790"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","North Yorkshire CC","10","10","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Nottingham","110","100","31980","30950"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Overseas","25","25","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","40","35","37430","33130"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Plymouth","30","30","31870","28560"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","White","Department for Business, Energy and Industrial Strategy","Sheffield","[c]","[c]","[c]","[c]"
