"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Science and Engineering","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","London","AA/AO","55","55","26490","25630"
"In post","2022","20-29","Security","London","EO","25","25","29570","29500"
"In post","2022","20-29","Security","London","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","Security","London","SEO/HEO","85","85","37520","36650"
"In post","2022","20-29","Security","London","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Security","Outside London","AA/AO","740","735","25390","25000"
"In post","2022","20-29","Security","Outside London","EO","80","80","27680","26350"
"In post","2022","20-29","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Security","Outside London","SEO/HEO","100","100","33760","33300"
"In post","2022","20-29","Security","Outside London","Unknown","15","15","23620","21750"
"In post","2022","20-29","Security","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Social Research","London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Social Research","London","EO","30","30","32930","33650"
"In post","2022","20-29","Social Research","London","G6/G7","20","20","56370","55730"
"In post","2022","20-29","Social Research","London","SEO/HEO","170","170","37690","37380"
"In post","2022","20-29","Social Research","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Social Research","Outside London","EO","15","15","27150","28270"
"In post","2022","20-29","Social Research","Outside London","G6/G7","20","20","51570","50210"
"In post","2022","20-29","Social Research","Outside London","SEO/HEO","290","285","33550","30710"
"In post","2022","20-29","Statistics","London","AA/AO","45","45","22900","22460"
"In post","2022","20-29","Statistics","London","EO","65","65","29190","29970"
"In post","2022","20-29","Statistics","London","G6/G7","55","55","56270","54270"
"In post","2022","20-29","Statistics","London","SEO/HEO","245","240","38180","37930"
"In post","2022","20-29","Statistics","Outside London","AA/AO","15","15","20520","21170"
"In post","2022","20-29","Statistics","Outside London","EO","70","65","26450","26130"
"In post","2022","20-29","Statistics","Outside London","G6/G7","30","30","52540","50430"
"In post","2022","20-29","Statistics","Outside London","SEO/HEO","310","305","34310","33190"
"In post","2022","20-29","Statistics","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Tax","London","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Tax","London","EO","90","90","30860","30750"
"In post","2022","20-29","Tax","London","G6/G7","65","65","61580","62120"
"In post","2022","20-29","Tax","London","SEO/HEO","165","165","38250","37610"
"In post","2022","20-29","Tax","Outside London","AA/AO","1385","1320","21250","21250"
"In post","2022","20-29","Tax","Outside London","EO","1325","1320","26460","26590"
"In post","2022","20-29","Tax","Outside London","G6/G7","200","195","55260","55210"
"In post","2022","20-29","Tax","Outside London","SEO/HEO","960","955","33700","33080"
"In post","2022","20-29","Unknown","London","AA/AO","90","90","24640","25110"
"In post","2022","20-29","Unknown","London","EO","460","460","28380","27500"
"In post","2022","20-29","Unknown","London","G6/G7","550","550","57520","54700"
"In post","2022","20-29","Unknown","London","SCS level","5","5","[c]","[c]"
"In post","2022","20-29","Unknown","London","SEO/HEO","1930","1925","33210","32000"
"In post","2022","20-29","Unknown","Outside London","AA/AO","1425","1385","22310","21250"
"In post","2022","20-29","Unknown","Outside London","EO","1335","1325","27190","27230"
"In post","2022","20-29","Unknown","Outside London","G6/G7","175","170","53930","52080"
"In post","2022","20-29","Unknown","Outside London","SEO/HEO","1795","1785","33970","33070"
"In post","2022","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","EO","20","20","26520","27500"
"In post","2022","20-29","Unknown","Unknown","G6/G7","15","15","53660","54700"
"In post","2022","20-29","Unknown","Unknown","SEO/HEO","250","250","30750","29250"
"In post","2022","20-29","Veterinarian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Veterinarian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Veterinarian","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Commercial","London","AA/AO","10","5","[c]","[c]"
"In post","2022","30-39","Commercial","London","EO","20","20","29310","29530"
"In post","2022","30-39","Commercial","London","G6/G7","90","90","58240","54110"
"In post","2022","30-39","Commercial","London","SCS level","15","15","76090","74720"
"In post","2022","30-39","Commercial","London","SEO/HEO","120","115","39760","40650"
"In post","2022","30-39","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Outside London","AA/AO","35","30","21780","21270"
"In post","2022","30-39","Commercial","Outside London","EO","165","150","25870","26130"
"In post","2022","30-39","Commercial","Outside London","G6/G7","180","175","52260","50210"
"In post","2022","30-39","Commercial","Outside London","SCS level","10","5","[c]","[c]"
"In post","2022","30-39","Commercial","Outside London","SEO/HEO","820","795","36150","36500"
"In post","2022","30-39","Commercial","Outside London","Unknown","60","55","37350","37400"
"In post","2022","30-39","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Commercial","Overseas","SEO/HEO","10","10","42680","41320"
"In post","2022","30-39","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","London","EO","25","25","28660","28000"
"In post","2022","30-39","Communications","London","G6/G7","300","290","58910","57460"
"In post","2022","30-39","Communications","London","SCS level","15","15","88790","79780"
"In post","2022","30-39","Communications","London","SEO/HEO","335","330","40380","40650"
"In post","2022","30-39","Communications","Outside London","AA/AO","25","25","21300","21250"
"In post","2022","30-39","Communications","Outside London","EO","65","60","26730","26670"
"In post","2022","30-39","Communications","Outside London","G6/G7","75","70","54490","53720"
"In post","2022","30-39","Communications","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Outside London","SEO/HEO","340","325","35890","36290"
"In post","2022","30-39","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","London","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Corporate Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Corporate Finance","Outside London","SEO/HEO","10","10","37880","39080"
"In post","2022","30-39","Counter Fraud","London","AA/AO","30","30","24730","25110"
"In post","2022","30-39","Counter Fraud","London","EO","50","50","30550","31060"
"In post","2022","30-39","Counter Fraud","London","G6/G7","20","20","60900","62330"
"In post","2022","30-39","Counter Fraud","London","SEO/HEO","60","60","37300","36650"
"In post","2022","30-39","Counter Fraud","Outside London","AA/AO","145","125","21880","21260"
"In post","2022","30-39","Counter Fraud","Outside London","EO","435","405","27490","27570"
"In post","2022","30-39","Counter Fraud","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Counter Fraud","Outside London","SEO/HEO","135","130","33190","31990"
"In post","2022","30-39","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","London","AA/AO","10","10","24150","24020"
"In post","2022","30-39","Digital, Data and Technology","London","EO","70","65","29440","28650"
"In post","2022","30-39","Digital, Data and Technology","London","G6/G7","480","475","60910","59160"
"In post","2022","30-39","Digital, Data and Technology","London","SCS level","25","25","82940","78080"
"In post","2022","30-39","Digital, Data and Technology","London","SEO/HEO","425","415","40010","40960"
"In post","2022","30-39","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Outside London","AA/AO","120","115","21620","21260"
"In post","2022","30-39","Digital, Data and Technology","Outside London","EO","580","570","27170","26780"
"In post","2022","30-39","Digital, Data and Technology","Outside London","G6/G7","890","875","55680","54000"
"In post","2022","30-39","Digital, Data and Technology","Outside London","SCS level","10","10","79020","77680"
"In post","2022","30-39","Digital, Data and Technology","Outside London","SEO/HEO","2025","1985","36870","36500"
"In post","2022","30-39","Digital, Data and Technology","Outside London","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","London","G6/G7","320","310","60840","59140"
"In post","2022","30-39","Economics","London","SCS level","25","25","80820","78210"
"In post","2022","30-39","Economics","London","SEO/HEO","60","60","38660","39000"
"In post","2022","30-39","Economics","Outside London","EO","5","5","[c]","[c]"
"In post","2022","30-39","Economics","Outside London","G6/G7","45","40","54750","53360"
"In post","2022","30-39","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Outside London","SEO/HEO","30","25","36480","35900"
"In post","2022","30-39","Economics","Overseas","G6/G7","15","15","56020","55620"
"In post","2022","30-39","Economics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","London","AA/AO","10","10","24820","23940"
"In post","2022","30-39","Finance","London","EO","50","50","29200","28990"
"In post","2022","30-39","Finance","London","G6/G7","300","290","61050","59500"
"In post","2022","30-39","Finance","London","SCS level","40","40","80140","76380"
"In post","2022","30-39","Finance","London","SEO/HEO","265","260","40160","40650"
"In post","2022","30-39","Finance","Outside London","AA/AO","130","115","21530","21250"
"In post","2022","30-39","Finance","Outside London","EO","330","305","26440","26630"
"In post","2022","30-39","Finance","Outside London","G6/G7","355","345","55570","54160"
"In post","2022","30-39","Finance","Outside London","SCS level","15","15","81160","74500"
"In post","2022","30-39","Finance","Outside London","SEO/HEO","950","915","36530","36050"
"In post","2022","30-39","Finance","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2022","30-39","Geography","Outside London","EO","25","25","26920","26740"
"In post","2022","30-39","Geography","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Outside London","SEO/HEO","75","70","34620","33290"
"In post","2022","30-39","Geography","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","London","AA/AO","15","15","25530","25630"
"In post","2022","30-39","Human Resources","London","EO","80","80","28400","28310"
"In post","2022","30-39","Human Resources","London","G6/G7","205","200","60680","59730"
"In post","2022","30-39","Human Resources","London","SCS level","20","20","80480","76130"
"In post","2022","30-39","Human Resources","London","SEO/HEO","285","280","38390","37900"
"In post","2022","30-39","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Outside London","AA/AO","225","200","21770","21200"
"In post","2022","30-39","Human Resources","Outside London","EO","310","290","26570","26670"
"In post","2022","30-39","Human Resources","Outside London","G6/G7","230","220","54770","53830"
"In post","2022","30-39","Human Resources","Outside London","SCS level","15","15","80520","77580"
"In post","2022","30-39","Human Resources","Outside London","SEO/HEO","735","705","35060","33370"
"In post","2022","30-39","Human Resources","Outside London","Unknown","10","10","[c]","[c]"
