"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Undeclared","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Undeclared","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","London","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for International Trade","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","London","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport","Wales","40","35","19050","18310"
"In post","2022","16-19","Unknown","Department for Transport","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","London","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","North East (England)","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","North West (England)","25","25","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","Scotland","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","Wales","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","West Midlands (England)","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","HM Revenue and Customs","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","East of England","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","London","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","South East (England)","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Home Office","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","South West (England)","50","50","17700","17140"
"In post","2022","16-19","Unknown","Ministry of Defence","Unknown","35","35","17940","16450"
"In post","2022","16-19","Unknown","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","London","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","North West (England)","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","South East (England)","20","20","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","South West (England)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","West Midlands (England)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice","Yorkshire and The Humber","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government","Scotland","40","40","22400","21340"
"In post","2022","16-19","Unknown","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","East Midlands (England)","5","5","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","London","50","50","33800","29280"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","North West (England)","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","South East (England)","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Attorney General's Departments","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office","London","130","130","36340","34550"
"In post","2022","20-29","Declared disabled","Cabinet Office","North East (England)","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office","North West (England)","10","10","[c]","[c]"
"In post","2022","20-29","Declared disabled","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
