"Status","Year","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","Project Delivery","G7","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","HEO","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","HEO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","SEO","Female","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","EO","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","G6","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","G6","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Property","G7","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Property","G7","Male","40","40","54700","54700"
"In post","2022","Cabinet Office","Property","HEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","HEO","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","SCS level","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","SEO","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","SEO","Male","15","10","[c]","[c]"
"In post","2022","Cabinet Office","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Statistics","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Unknown","AO","Female","270","245","21770","21050"
"In post","2022","Cabinet Office","Unknown","AO","Male","190","185","21910","21170"
"In post","2022","Cabinet Office","Unknown","EO","Female","555","530","26640","27500"
"In post","2022","Cabinet Office","Unknown","EO","Male","355","350","26720","27500"
"In post","2022","Cabinet Office","Unknown","G6","Female","505","495","68920","64770"
"In post","2022","Cabinet Office","Unknown","G6","Male","510","510","70330","66440"
"In post","2022","Cabinet Office","Unknown","G7","Female","1310","1270","56050","54700"
"In post","2022","Cabinet Office","Unknown","G7","Male","1305","1295","57060","54700"
"In post","2022","Cabinet Office","Unknown","HEO","Female","1765","1740","31520","32000"
"In post","2022","Cabinet Office","Unknown","HEO","Male","1350","1340","31880","32000"
"In post","2022","Cabinet Office","Unknown","SCS level","Female","305","300","94270","85000"
"In post","2022","Cabinet Office","Unknown","SCS level","Male","420","420","105050","95000"
"In post","2022","Cabinet Office","Unknown","SEO","Female","590","575","40120","40600"
"In post","2022","Cabinet Office","Unknown","SEO","Male","440","440","40290","40600"
"In post","2022","Chancellor's other departments","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","G7","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","G7","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Digital, Data and Technology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Finance","SEO","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","SEO","Female","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Knowledge and Information Management","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","G6","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","G7","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Delivery","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","AO","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","EO","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","EO","Male","5","5","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","G6","Female","45","40","83890","78140"
"In post","2022","Chancellor's other departments","Other","G6","Male","60","55","98680","90170"
"In post","2022","Chancellor's other departments","Other","G7","Female","10","10","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","G7","Male","25","25","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Chancellor's other departments","Other","HEO","Female","15","15","[c]","[c]"
