"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Government Property Agency","London","Unknown","20","20","[c]","[c]"
"In post","2022","Government Property Agency","Outside London","Heterosexual / straight","165","165","49970","49700"
"In post","2022","Government Property Agency","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Government Property Agency","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2022","Government Property Agency","Outside London","Unknown","20","20","[c]","[c]"
"In post","2022","Health and Safety Executive","London","Heterosexual / straight","110","105","48040","44610"
"In post","2022","Health and Safety Executive","London","LGBO","10","10","[c]","[c]"
"In post","2022","Health and Safety Executive","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","London","Unknown","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","Outside London","Heterosexual / straight","1835","1730","42740","39390"
"In post","2022","Health and Safety Executive","Outside London","LGBO","110","105","37190","31660"
"In post","2022","Health and Safety Executive","Outside London","Undeclared","395","370","43280","41240"
"In post","2022","Health and Safety Executive","Outside London","Unknown","215","200","41380","39330"
"In post","2022","HM Courts and Tribunals Service","London","Heterosexual / straight","2805","2640","31350","28310"
"In post","2022","HM Courts and Tribunals Service","London","LGBO","130","130","34660","28310"
"In post","2022","HM Courts and Tribunals Service","London","Undeclared","455","425","32410","28310"
"In post","2022","HM Courts and Tribunals Service","London","Unknown","800","760","28950","24130"
"In post","2022","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","8770","7770","25380","20970"
"In post","2022","HM Courts and Tribunals Service","Outside London","LGBO","425","410","24650","20970"
"In post","2022","HM Courts and Tribunals Service","Outside London","Undeclared","1380","1230","25800","21410"
"In post","2022","HM Courts and Tribunals Service","Outside London","Unknown","1325","1215","23980","20970"
"In post","2022","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","London","Unknown","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","Outside London","Unknown","10","5","[c]","[c]"
"In post","2022","HM Land Registry","London","Heterosexual / straight","245","235","42460","37290"
"In post","2022","HM Land Registry","London","LGBO","10","10","[c]","[c]"
"In post","2022","HM Land Registry","London","Undeclared","40","40","42090","37290"
"In post","2022","HM Land Registry","London","Unknown","110","105","38180","30600"
"In post","2022","HM Land Registry","Outside London","Heterosexual / straight","3720","3370","31560","27130"
"In post","2022","HM Land Registry","Outside London","LGBO","165","160","28940","27130"
"In post","2022","HM Land Registry","Outside London","Undeclared","610","530","32480","27220"
"In post","2022","HM Land Registry","Outside London","Unknown","1735","1595","28200","27130"
"In post","2022","HM Prison and Probation Service","London","Heterosexual / straight","4950","4790","36290","33700"
"In post","2022","HM Prison and Probation Service","London","LGBO","375","370","36880","33550"
"In post","2022","HM Prison and Probation Service","London","Undeclared","510","490","38000","34750"
"In post","2022","HM Prison and Probation Service","London","Unknown","1615","1535","32950","31530"
"In post","2022","HM Prison and Probation Service","Outside London","Heterosexual / straight","37815","35680","29870","28010"
"In post","2022","HM Prison and Probation Service","Outside London","LGBO","2820","2740","29250","27120"
"In post","2022","HM Prison and Probation Service","Outside London","Undeclared","3685","3435","31350","31420"
"In post","2022","HM Prison and Probation Service","Outside London","Unknown","9860","9055","27950","26610"
"In post","2022","HM Prison and Probation Service","Unknown","Heterosexual / straight","45","45","28470","24620"
"In post","2022","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Prison and Probation Service","Unknown","Unknown","25","20","[c]","[c]"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","5260","5035","46230","40840"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","LGBO","370","360","48360","43430"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Undeclared","765","720","45400","39790"
"In post","2022","HM Revenue and Customs (excl. agencies)","London","Unknown","2645","2520","42320","37930"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","34200","31730","32880","28920"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","2310","2230","31590","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","3840","3485","33040","33080"
"In post","2022","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","18120","16630","28530","26590"
"In post","2022","HM Treasury (excl. agencies)","London","Heterosexual / straight","1510","1475","48920","52500"
"In post","2022","HM Treasury (excl. agencies)","London","LGBO","170","165","46940","52500"
"In post","2022","HM Treasury (excl. agencies)","London","Undeclared","205","205","45620","41100"
"In post","2022","HM Treasury (excl. agencies)","London","Unknown","50","50","48510","42000"
"In post","2022","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","130","125","37540","29320"
"In post","2022","HM Treasury (excl. agencies)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Home Office","London","Heterosexual / straight","9835","9320","40270","35070"
"In post","2022","Home Office","London","LGBO","395","390","44780","41950"
"In post","2022","Home Office","London","Undeclared","1555","1455","39860","35070"
"In post","2022","Home Office","London","Unknown","1730","1705","39900","35050"
"In post","2022","Home Office","Outside London","Heterosexual / straight","16975","15675","28150","25260"
"In post","2022","Home Office","Outside London","LGBO","780","750","28280","25040"
"In post","2022","Home Office","Outside London","Undeclared","2285","2075","28750","26990"
"In post","2022","Home Office","Outside London","Unknown","2680","2560","27450","24880"
"In post","2022","Home Office","Overseas","Heterosexual / straight","205","200","28700","27370"
"In post","2022","Home Office","Overseas","LGBO","10","10","[c]","[c]"
"In post","2022","Home Office","Overseas","Undeclared","65","65","30440","27370"
"In post","2022","Home Office","Overseas","Unknown","20","20","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","70","70","57580","54230"
"In post","2022","Institute for Apprenticeships and Technical Education","London","LGBO","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","London","Unknown","30","30","48410","53680"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","105","105","45230","49960"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Institute for Apprenticeships and Technical Education","Outside London","Unknown","45","45","42980","44940"
"In post","2022","Intellectual Property Office","London","Heterosexual / straight","35","35","47700","43710"
"In post","2022","Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Intellectual Property Office","London","Unknown","15","15","[c]","[c]"
"In post","2022","Intellectual Property Office","Outside London","Heterosexual / straight","990","935","38320","31620"
"In post","2022","Intellectual Property Office","Outside London","LGBO","65","65","34810","30770"
"In post","2022","Intellectual Property Office","Outside London","Undeclared","80","80","41810","41440"
"In post","2022","Intellectual Property Office","Outside London","Unknown","520","490","37170","30770"
"In post","2022","Legal Aid Agency","London","Heterosexual / straight","125","120","43390","41750"
"In post","2022","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Legal Aid Agency","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Legal Aid Agency","London","Unknown","5","5","[c]","[c]"
"In post","2022","Legal Aid Agency","Outside London","Heterosexual / straight","800","740","28390","25120"
"In post","2022","Legal Aid Agency","Outside London","LGBO","45","45","26560","25120"
"In post","2022","Legal Aid Agency","Outside London","Undeclared","100","95","26750","25120"
