"Status","Year","Age","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Grants Management","Operational Delivery","440","405","24120","21300"
"In post","2022","30-39","Human Resources","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Human Resources","1870","1780","37680","33380"
"In post","2022","30-39","Human Resources","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Operational Delivery","295","280","29630","27570"
"In post","2022","30-39","Human Resources","Other","25","20","34620","37240"
"In post","2022","30-39","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Project Delivery","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Tax","50","50","33010","33080"
"In post","2022","30-39","Human Resources","Unknown","375","365","39960","36360"
"In post","2022","30-39","Internal Audit","Internal Audit","120","115","43460","40580"
"In post","2022","30-39","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Internal Audit","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Communications","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Finance","15","15","27280","27350"
"In post","2022","30-39","Legal","Human Resources","5","5","[c]","[c]"
"In post","2022","30-39","Legal","Knowledge and Information Management","15","15","32560","30720"
"In post","2022","30-39","Legal","Legal","2080","1985","52890","51830"
"In post","2022","30-39","Legal","Operational Delivery","460","425","26800","25480"
"In post","2022","30-39","Legal","Other","105","100","32480","27580"
"In post","2022","30-39","Legal","Policy","15","10","57580","54760"
"In post","2022","30-39","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Legal","Tax","95","90","41860","35980"
"In post","2022","30-39","Legal","Unknown","85","85","54390","62120"
"In post","2022","30-39","No function","Commercial","125","120","43570","42630"
"In post","2022","30-39","No function","Communications","50","50","39960","36640"
"In post","2022","30-39","No function","Corporate Finance","5","5","[c]","[c]"
"In post","2022","30-39","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Digital, Data and Technology","50","50","43550","41990"
"In post","2022","30-39","No function","Economics","120","115","56340","57850"
"In post","2022","30-39","No function","Finance","50","50","52380","53420"
"In post","2022","30-39","No function","Geography","100","95","32700","33290"
"In post","2022","30-39","No function","Human Resources","25","25","52510","54120"
"In post","2022","30-39","No function","Inspector of Education and Training","100","95","58060","51360"
"In post","2022","30-39","No function","Intelligence Analysis","135","130","30920","27380"
"In post","2022","30-39","No function","Internal Audit","10","10","[c]","[c]"
"In post","2022","30-39","No function","International Trade","520","515","49710","51730"
"In post","2022","30-39","No function","Knowledge and Information Management","160","155","37050","31990"
"In post","2022","30-39","No function","Legal","225","220","38710","36050"
"In post","2022","30-39","No function","Medicine","120","105","64770","55860"
"In post","2022","30-39","No function","Operational Delivery","40975","38320","28470","27570"
"In post","2022","30-39","No function","Operational Research","75","75","44120","47010"
"In post","2022","30-39","No function","Other","1620","1540","32940","27570"
"In post","2022","30-39","No function","Planning","50","45","42410","40720"
"In post","2022","30-39","No function","Planning Inspectors","55","55","48420","47660"
"In post","2022","30-39","No function","Policy","6890","6710","48560","51720"
"In post","2022","30-39","No function","Project Delivery","135","130","44680","42940"
"In post","2022","30-39","No function","Property","10","5","[c]","[c]"
"In post","2022","30-39","No function","Psychology","605","585","34970","31180"
"In post","2022","30-39","No function","Science and Engineering","1495","1445","39190","38070"
"In post","2022","30-39","No function","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","No function","Statistics","20","20","50640","52610"
"In post","2022","30-39","No function","Tax","3460","3345","35840","33370"
"In post","2022","30-39","No function","Unknown","2080","2035","41390","34550"
"In post","2022","30-39","No function","Veterinarian","95","90","38220","37240"
"In post","2022","30-39","Project Delivery","Commercial","220","210","36110","35300"
"In post","2022","30-39","Project Delivery","Communications","10","10","[c]","[c]"
"In post","2022","30-39","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Digital, Data and Technology","45","45","45890","47010"
"In post","2022","30-39","Project Delivery","Economics","45","40","55720","55620"
"In post","2022","30-39","Project Delivery","Finance","55","55","44490","45000"
"In post","2022","30-39","Project Delivery","Human Resources","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Knowledge and Information Management","10","10","39860","38070"
"In post","2022","30-39","Project Delivery","Legal","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Medicine","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Operational Delivery","425","410","35430","33370"
"In post","2022","30-39","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Other","685","645","33740","32120"
"In post","2022","30-39","Project Delivery","Policy","605","595","52660","53000"
"In post","2022","30-39","Project Delivery","Project Delivery","2965","2875","41840","40050"
"In post","2022","30-39","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Science and Engineering","665","660","39670","39810"
"In post","2022","30-39","Project Delivery","Security","20","20","44760","41000"
"In post","2022","30-39","Project Delivery","Statistics","15","15","49970","51500"
"In post","2022","30-39","Project Delivery","Tax","140","135","35350","33370"
"In post","2022","30-39","Project Delivery","Unknown","95","95","49320","52080"
"In post","2022","30-39","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","5","5","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","20","20","48140","43540"
"In post","2022","30-39","Property","Human Resources","5","5","[c]","[c]"
"In post","2022","30-39","Property","Legal","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","270","260","28950","22130"
"In post","2022","30-39","Property","Other","95","90","29880","29890"
"In post","2022","30-39","Property","Policy","15","15","46270","46310"
"In post","2022","30-39","Property","Project Delivery","20","20","46760","39840"
"In post","2022","30-39","Property","Property","1070","1040","37640","33740"
"In post","2022","30-39","Property","Security","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","35","35","42500","37300"
"In post","2022","30-39","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","270","265","40110","37560"
"In post","2022","30-39","Security","Knowledge and Information Management","15","15","33140","31110"
"In post","2022","30-39","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Policy","5","5","[c]","[c]"
"In post","2022","30-39","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Security","1595","1585","32870","31510"
"In post","2022","30-39","Security","Unknown","180","175","35140","33000"
"In post","2022","30-39","Unknown","Commercial","25","25","36840","37130"
"In post","2022","30-39","Unknown","Communications","120","115","46340","44200"
"In post","2022","30-39","Unknown","Counter Fraud","40","40","26030","24890"
"In post","2022","30-39","Unknown","Digital, Data and Technology","445","440","46450","42170"
"In post","2022","30-39","Unknown","Economics","35","35","56700","61960"
"In post","2022","30-39","Unknown","Finance","450","435","38790","33300"
"In post","2022","30-39","Unknown","Human Resources","200","195","38440","35070"
"In post","2022","30-39","Unknown","Intelligence Analysis","325","310","29240","27370"
"In post","2022","30-39","Unknown","Internal Audit","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","45","45","37190","35200"
"In post","2022","30-39","Unknown","Legal","50","45","57370","61440"
"In post","2022","30-39","Unknown","Medicine","460","400","40810","39030"
"In post","2022","30-39","Unknown","Operational Delivery","6220","5845","27650","25220"
"In post","2022","30-39","Unknown","Operational Research","30","25","53610","58480"
"In post","2022","30-39","Unknown","Other","2120","2040","30920","26750"
"In post","2022","30-39","Unknown","Planning","20","20","37240","38160"
"In post","2022","30-39","Unknown","Policy","1690","1645","47140","44000"
"In post","2022","30-39","Unknown","Project Delivery","435","425","43620","41950"
"In post","2022","30-39","Unknown","Property","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Science and Engineering","310","310","38470","35210"
"In post","2022","30-39","Unknown","Security","60","60","33000","29080"
"In post","2022","30-39","Unknown","Social Research","80","80","50050","47470"
"In post","2022","30-39","Unknown","Statistics","60","55","43930","43560"
"In post","2022","30-39","Unknown","Unknown","4260","4110","38510","35540"
"In post","2022","30-39","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Commercial","5","5","[c]","[c]"
"In post","2022","40-49","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Digital, Data and Technology","45","45","48500","47490"
"In post","2022","40-49","Analysis","Economics","150","140","64010","60940"
"In post","2022","40-49","Analysis","Finance","15","15","49270","48290"
"In post","2022","40-49","Analysis","Geography","10","10","34210","33000"
"In post","2022","40-49","Analysis","Human Resources","10","10","52900","52150"
"In post","2022","40-49","Analysis","Intelligence Analysis","35","30","40100","40000"
"In post","2022","40-49","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Knowledge and Information Management","15","10","51710","52500"
"In post","2022","40-49","Analysis","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Operational Delivery","190","180","37530","36840"
"In post","2022","40-49","Analysis","Operational Research","155","145","50040","47060"
"In post","2022","40-49","Analysis","Other","95","90","71120","66920"
"In post","2022","40-49","Analysis","Policy","105","95","55390","56010"
"In post","2022","40-49","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Science and Engineering","170","160","39410","36580"
"In post","2022","40-49","Analysis","Social Research","200","180","48710","50210"
"In post","2022","40-49","Analysis","Statistics","430","410","51010","51210"
"In post","2022","40-49","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Analysis","Unknown","25","20","51220","54700"
"In post","2022","40-49","Commercial","Commercial","960","925","42590","40000"
"In post","2022","40-49","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Commercial","Finance","10","10","[c]","[c]"
"In post","2022","40-49","Commercial","Human Resources","[c]","[c]","[c]","[c]"
