"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Digital, Data & Technology","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Medicine","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","40","40","38060","33680"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","135","135","48010","52790"
"In post","2022","Asian","Digital, Data & Technology","Unknown","LGBO","5","5","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Digital, Data & Technology","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Commercial","Heterosexual / straight","35","35","37960","36650"
"In post","2022","Asian","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Commercial","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","Heterosexual / straight","20","15","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","Undeclared","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Finance","Heterosexual / straight","695","680","40420","36830"
"In post","2022","Asian","Finance","Finance","LGBO","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Finance","Undeclared","40","40","37810","35310"
"In post","2022","Asian","Finance","Finance","Unknown","60","55","41020","37450"
"In post","2022","Asian","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Delivery","Heterosexual / straight","90","85","28350","26820"
"In post","2022","Asian","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Delivery","Undeclared","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Operational Delivery","Unknown","25","20","[c]","[c]"
"In post","2022","Asian","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Policy","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Asian","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Property","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Security","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Asian","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Security","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Tax","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Asian","Finance","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Heterosexual / straight","40","40","42700","40560"
"In post","2022","Asian","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Operational Delivery","Heterosexual / straight","30","30","25090","21300"
"In post","2022","Asian","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2022","Asian","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Human Resources","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
