"Status","Year","Age","Disability","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Declared non-disabled","EO","Male","10300","10010","28550","27570"
"In post","2022","50-59","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","G6","Female","1970","1900","69590","67910"
"In post","2022","50-59","Declared non-disabled","G6","Male","2550","2520","70230","68720"
"In post","2022","50-59","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","G7","Female","4375","4190","55740","55210"
"In post","2022","50-59","Declared non-disabled","G7","Male","5245","5190","56540","55410"
"In post","2022","50-59","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","HEO","Female","7575","7165","33950","33370"
"In post","2022","50-59","Declared non-disabled","HEO","Male","6580","6485","34910","33840"
"In post","2022","50-59","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","SCS level","Female","815","795","91010","83230"
"In post","2022","50-59","Declared non-disabled","SCS level","Male","1055","1045","95970","87240"
"In post","2022","50-59","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","SEO","Female","5725","5480","41930","40580"
"In post","2022","50-59","Declared non-disabled","SEO","Male","6140","6065","43400","41900"
"In post","2022","50-59","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Declared non-disabled","Unknown","Female","1945","1815","32110","28200"
"In post","2022","50-59","Declared non-disabled","Unknown","Male","1090","1050","37830","36580"
"In post","2022","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","AA","Female","255","230","21150","20890"
"In post","2022","50-59","Undeclared","AA","Male","345","335","21380","20890"
"In post","2022","50-59","Undeclared","AO","Female","1265","1115","23670","21840"
"In post","2022","50-59","Undeclared","AO","Male","1520","1440","28360","31650"
"In post","2022","50-59","Undeclared","EO","Female","1120","1030","28060","27570"
"In post","2022","50-59","Undeclared","EO","Male","1310","1270","29780","28310"
"In post","2022","50-59","Undeclared","G6","Female","110","105","68780","67910"
"In post","2022","50-59","Undeclared","G6","Male","180","180","71460","70130"
"In post","2022","50-59","Undeclared","G7","Female","240","235","55780","54700"
"In post","2022","50-59","Undeclared","G7","Male","415","410","57850","56170"
"In post","2022","50-59","Undeclared","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Undeclared","HEO","Female","615","590","34250","33490"
"In post","2022","50-59","Undeclared","HEO","Male","875","860","35300","34290"
"In post","2022","50-59","Undeclared","SCS level","Female","40","40","83810","81430"
"In post","2022","50-59","Undeclared","SCS level","Male","55","50","93010","84850"
"In post","2022","50-59","Undeclared","SEO","Female","450","430","42350","40890"
"In post","2022","50-59","Undeclared","SEO","Male","710","700","44740","43050"
"In post","2022","50-59","Undeclared","Unknown","Female","165","155","32100","28860"
"In post","2022","50-59","Undeclared","Unknown","Male","115","110","36740","34230"
"In post","2022","50-59","Unknown","AA","Female","450","380","20880","20950"
"In post","2022","50-59","Unknown","AA","Male","555","530","20810","20890"
"In post","2022","50-59","Unknown","AO","Female","2160","1860","22460","22080"
"In post","2022","50-59","Unknown","AO","Male","1665","1585","24730","22080"
"In post","2022","50-59","Unknown","EO","Female","1780","1640","28630","27570"
"In post","2022","50-59","Unknown","EO","Male","2275","2175","30910","30450"
"In post","2022","50-59","Unknown","G6","Female","505","485","71490","70020"
"In post","2022","50-59","Unknown","G6","Male","580","575","72180","70280"
"In post","2022","50-59","Unknown","G7","Female","925","885","55690","55060"
"In post","2022","50-59","Unknown","G7","Male","1040","1030","57020","55210"
"In post","2022","50-59","Unknown","HEO","Female","1100","1045","35120","33630"
"In post","2022","50-59","Unknown","HEO","Male","1410","1380","36920","35980"
"In post","2022","50-59","Unknown","SCS level","Female","220","215","101660","95110"
"In post","2022","50-59","Unknown","SCS level","Male","250","245","108070","100980"
"In post","2022","50-59","Unknown","SEO","Female","895","850","42440","40810"
"In post","2022","50-59","Unknown","SEO","Male","1075","1060","43840","42790"
"In post","2022","50-59","Unknown","Unknown","Female","470","420","30190","28200"
"In post","2022","50-59","Unknown","Unknown","Male","830","800","38580","33620"
"In post","2022","60-64","Declared disabled","AA","Female","195","145","20540","20310"
"In post","2022","60-64","Declared disabled","AA","Male","180","160","20680","20350"
"In post","2022","60-64","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","AO","Female","1280","985","21970","21260"
"In post","2022","60-64","Declared disabled","AO","Male","695","590","23160","21300"
"In post","2022","60-64","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","EO","Female","1215","945","28010","27570"
"In post","2022","60-64","Declared disabled","EO","Male","695","570","28670","27570"
"In post","2022","60-64","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","G6","Female","35","30","70430","70160"
"In post","2022","60-64","Declared disabled","G6","Male","55","50","71440","69690"
"In post","2022","60-64","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","G7","Female","110","95","56610","55410"
"In post","2022","60-64","Declared disabled","G7","Male","140","120","57670","57610"
"In post","2022","60-64","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","HEO","Female","330","265","34410","33840"
"In post","2022","60-64","Declared disabled","HEO","Male","325","275","35140","34290"
"In post","2022","60-64","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","Female","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","Male","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","SEO","Female","165","140","41980","41100"
"In post","2022","60-64","Declared disabled","SEO","Male","235","210","43910","43170"
"In post","2022","60-64","Declared disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Female","300","255","30470","28200"
"In post","2022","60-64","Declared disabled","Unknown","Male","135","120","34820","35270"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","AA","Female","870","675","20250","19810"
"In post","2022","60-64","Declared non-disabled","AA","Male","955","875","20460","19850"
"In post","2022","60-64","Declared non-disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","AO","Female","5005","3910","22080","21260"
"In post","2022","60-64","Declared non-disabled","AO","Male","2600","2240","23950","21740"
"In post","2022","60-64","Declared non-disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","EO","Female","4540","3510","28040","27570"
"In post","2022","60-64","Declared non-disabled","EO","Male","3195","2685","28490","27570"
"In post","2022","60-64","Declared non-disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","G6","Female","275","245","70890","69350"
"In post","2022","60-64","Declared non-disabled","G6","Male","490","435","72600","71660"
"In post","2022","60-64","Declared non-disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","G7","Female","640","555","57210","55610"
"In post","2022","60-64","Declared non-disabled","G7","Male","1085","960","57410","56680"
"In post","2022","60-64","Declared non-disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","HEO","Female","1630","1350","34400","33840"
"In post","2022","60-64","Declared non-disabled","HEO","Male","1860","1605","35200","34290"
"In post","2022","60-64","Declared non-disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SCS level","Female","105","95","98780","93000"
"In post","2022","60-64","Declared non-disabled","SCS level","Male","190","180","102920","93000"
"In post","2022","60-64","Declared non-disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","SEO","Female","960","815","42340","41100"
"In post","2022","60-64","Declared non-disabled","SEO","Male","1530","1350","44180","42630"
"In post","2022","60-64","Declared non-disabled","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","Female","625","530","30080","28200"
"In post","2022","60-64","Declared non-disabled","Unknown","Male","380","340","36300","33700"
"In post","2022","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","AA","Female","130","100","20970","20890"
"In post","2022","60-64","Undeclared","AA","Male","185","160","21100","20890"
"In post","2022","60-64","Undeclared","AO","Female","455","370","23180","21840"
"In post","2022","60-64","Undeclared","AO","Male","435","335","27420","26880"
"In post","2022","60-64","Undeclared","EO","Female","300","240","28230","27570"
"In post","2022","60-64","Undeclared","EO","Male","385","315","29140","27800"
"In post","2022","60-64","Undeclared","G6","Female","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","G6","Male","40","35","72430","70970"
"In post","2022","60-64","Undeclared","G7","Female","40","35","57650","55420"
"In post","2022","60-64","Undeclared","G7","Male","80","70","58190","57790"
"In post","2022","60-64","Undeclared","HEO","Female","145","120","34200","33840"
"In post","2022","60-64","Undeclared","HEO","Male","230","200","35590","34880"
"In post","2022","60-64","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Undeclared","SCS level","Male","15","15","[c]","[c]"
"In post","2022","60-64","Undeclared","SEO","Female","80","70","42130","41050"
"In post","2022","60-64","Undeclared","SEO","Male","155","140","43630","42170"
"In post","2022","60-64","Undeclared","Unknown","Female","35","35","32530","32710"
"In post","2022","60-64","Undeclared","Unknown","Male","45","40","35470","35800"
"In post","2022","60-64","Unknown","AA","Female","220","170","20760","20950"
"In post","2022","60-64","Unknown","AA","Male","265","235","20610","20890"
"In post","2022","60-64","Unknown","AO","Female","770","595","22370","22080"
"In post","2022","60-64","Unknown","AO","Male","530","465","23820","22080"
"In post","2022","60-64","Unknown","EO","Female","390","320","28610","28370"
"In post","2022","60-64","Unknown","EO","Male","575","465","30760","30450"
"In post","2022","60-64","Unknown","G6","Female","50","45","69970","69710"
"In post","2022","60-64","Unknown","G6","Male","105","100","74050","73040"
"In post","2022","60-64","Unknown","G7","Female","130","120","56270","55230"
"In post","2022","60-64","Unknown","G7","Male","200","185","57940","55850"
"In post","2022","60-64","Unknown","HEO","Female","220","185","35150","34500"
"In post","2022","60-64","Unknown","HEO","Male","355","300","37190","36130"
"In post","2022","60-64","Unknown","SCS level","Female","30","30","117710","109630"
"In post","2022","60-64","Unknown","SCS level","Male","50","50","113970","114000"
"In post","2022","60-64","Unknown","SEO","Female","160","140","43340","42650"
"In post","2022","60-64","Unknown","SEO","Male","260","225","45030","44620"
"In post","2022","60-64","Unknown","Unknown","Female","150","125","29430","28200"
"In post","2022","60-64","Unknown","Unknown","Male","250","230","36040","32850"
"In post","2022","65+","Declared disabled","AA","Female","75","50","20090","19300"
"In post","2022","65+","Declared disabled","AA","Male","95","75","20140","20310"
"In post","2022","65+","Declared disabled","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","AO","Female","390","290","22260","21340"
"In post","2022","65+","Declared disabled","AO","Male","230","185","22780","21410"
"In post","2022","65+","Declared disabled","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","EO","Female","295","210","28190","27570"
"In post","2022","65+","Declared disabled","EO","Male","265","205","28480","27570"
"In post","2022","65+","Declared disabled","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","Female","5","5","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","Male","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","G7","Female","15","10","[c]","[c]"
"In post","2022","65+","Declared disabled","G7","Male","40","35","59910","60000"
"In post","2022","65+","Declared disabled","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","HEO","Female","95","70","34400","34290"
"In post","2022","65+","Declared disabled","HEO","Male","100","80","35510","35180"
"In post","2022","65+","Declared disabled","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","65+","Declared disabled","SEO","Female","40","35","44290","43760"
"In post","2022","65+","Declared disabled","SEO","Male","70","55","44920","43710"
