"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","London","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","North West (England)","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Finance","North West (England)","Male","20","20","[c]","[c]"
"In post","2022","Cabinet Office","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Finance","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Finance","West Midlands (England)","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","East of England","Female","10","5","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","North West (England)","Female","25","20","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","East of England","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","East of England","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","London","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","London","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","North West (England)","Female","50","50","36780","37810"
"In post","2022","Cabinet Office","Operational Delivery","North West (England)","Male","40","40","35870","31110"
"In post","2022","Cabinet Office","Operational Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","Wales","Female","20","15","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","Wales","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Operational Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Other","London","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Other","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Other","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","London","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Policy","London","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Policy","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Policy","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","London","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","London","Male","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","North West (England)","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","North West (England)","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","Wales","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office","Property","London","Female","15","15","[c]","[c]"
"In post","2022","Cabinet Office","Property","London","Male","45","45","51390","54700"
"In post","2022","Cabinet Office","Property","North West (England)","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","North West (England)","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","South West (England)","Female","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","South West (England)","Male","10","10","[c]","[c]"
"In post","2022","Cabinet Office","Property","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2022","Cabinet Office","Property","West Midlands (England)","Male","5","5","[c]","[c]"
