"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Female","310","300","41870","37330"
"In post","2022","Department for Business, Energy and Industrial Strategy","Policy","Outside London","Male","305","305","45370","40380"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Female","70","70","45980","41550"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","60","60","55710","52860"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Female","185","175","41690","39750"
"In post","2022","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Male","180","180","43080","41870"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Outside London","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Property","Outside London","Male","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Female","20","20","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Female","380","345","38930","39650"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Outside London","Male","915","870","43110","40900"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Female","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Science and Engineering","Overseas","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","London","Male","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Security","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","25","25","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Female","15","10","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Male","15","15","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Female","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Commercial","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","London","Female","35","35","47490","43000"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","London","Male","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","London","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Female","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","London","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","London","Female","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","London","Male","55","55","49060","55730"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Economics","Outside London","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","Female","30","30","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","London","Male","35","35","50820","55000"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Finance","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","45","45","44520","35390"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Human Resources","Outside London","Male","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Female","10","10","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","London","Male","15","15","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Female","20","20","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","London","Male","10","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","5","5","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2022","Department for Digital, Culture, Media and Sport","Other","London","Female","65","60","38520","34020"
